,M_accuracy,global_step,loss,most_accuracy,total_accuracy
0,0.5015817880630493,1,0.6987640261650085,0.2979336977005005,0.400397926568985
1,0.5022144913673401,51,0.6977275609970093,0.3110683858394623,0.4072423279285431
2,0.5031635761260986,101,0.6970837116241455,0.3161941468715668,0.41026660799980164
3,0.5049034953117371,151,0.6960836052894592,0.32396283745765686,0.4150019884109497
4,0.5042707920074463,201,0.6951098442077637,0.4456191062927246,0.4751293361186981
5,0.5035589933395386,251,0.6945645213127136,0.470446914434433,0.4871070384979248
6,0.5016608834266663,301,0.6943685412406921,0.43544769287109375,0.46876242756843567
7,0.5031635761260986,351,0.6933674812316895,0.49591541290283203,0.49956226348876953
8,0.5095697641372681,401,0.692496657371521,0.49375301599502563,0.5017111301422119
9,0.5118633508682251,451,0.6917949914932251,0.4979977607727051,0.5049741268157959
10,0.511942446231842,501,0.6911135315895081,0.4979977607727051,0.5050139427185059
11,0.5168459415435791,551,0.6903960704803467,0.49743711948394775,0.5072025656700134
12,0.5136823654174805,601,0.6897872090339661,0.501201331615448,0.5074810981750488
13,0.5300537943840027,651,0.6890206336975098,0.4997597336769104,0.5150020122528076
14,0.5461879372596741,701,0.6883298754692078,0.5,0.5232391357421875
15,0.5571022033691406,751,0.6874596476554871,0.5000801086425781,0.528770387172699
16,0.5249130129814148,801,0.686517596244812,0.503283679485321,0.5141663551330566
17,0.5761626362800598,851,0.6852736473083496,0.5046452283859253,0.5406287312507629
18,0.5740271806716919,901,0.6840925216674805,0.5108922123908997,0.5426581501960754
19,0.5903986096382141,951,0.6825956106185913,0.5300336480140686,0.5604059100151062
20,0.6730465292930603,1001,0.680862545967102,0.5182604789733887,0.5961400866508484
21,0.7656596302986145,1051,0.6787686944007874,0.5396444201469421,0.653362512588501
22,0.8272698521614075,1101,0.6765093803405762,0.5636712908744812,0.6962992548942566
23,0.8324897289276123,1151,0.6736100912094116,0.582332193851471,0.7081973552703857
24,0.8200727701187134,1201,0.6698780655860901,0.6000320315361023,0.7107441425323486
25,0.8339924216270447,1251,0.6656323671340942,0.6013134717941284,0.7183843851089478
26,0.7084783315658569,1301,0.6615003347396851,0.6202947497367859,0.6646637320518494
27,0.7491300106048584,1351,0.6552976369857788,0.6202947497367859,0.6851173639297485
28,0.8831065893173218,1401,0.6472471356391907,0.6031555533409119,0.7440111637115479
29,0.8761467933654785,1451,0.6378414630889893,0.6202947497367859,0.7490250468254089
30,0.8759886026382446,1501,0.6271148920059204,0.609722912311554,0.7436928153038025
31,0.882157564163208,1551,0.6102568507194519,0.5993112325668335,0.74162358045578
32,0.8670515418052673,1601,0.594056248664856,0.588899552822113,0.7288500070571899
33,0.8691869378089905,1651,0.5800153017044067,0.6038763523101807,0.73736572265625
34,0.853210985660553,1701,0.5718495845794678,0.6096428036689758,0.7321925759315491
35,0.867763340473175,1751,0.5574685335159302,0.6149287223815918,0.7421408891677856
36,0.8462511897087097,1801,0.5525150299072266,0.6066794991493225,0.7272184491157532
37,0.8595381379127502,1851,0.5428535342216492,0.6114848852157593,0.7362912893295288
38,0.8657861351966858,1901,0.5391414761543274,0.6374339461326599,0.7523279190063477
39,0.8611989617347717,1951,0.5287325382232666,0.6596988439559937,0.7610823512077332
40,0.8649161458015442,2001,0.522799551486969,0.6787602305412292,0.7724233865737915
41,0.8689497113227844,2051,0.5175515413284302,0.6885311603546143,0.7793076038360596
42,0.8653907179832458,2101,0.5140527486801147,0.6830850839614868,0.7748109698295593
43,0.8654698133468628,2151,0.508994996547699,0.694137454032898,0.7803422212600708
44,0.8721923232078552,2201,0.5031859278678894,0.7053499817848206,0.7892956733703613
45,0.8695824146270752,2251,0.4989413321018219,0.7029473185539246,0.7867887020111084
46,0.8740904927253723,2301,0.49527090787887573,0.7158417701721191,0.7954635620117188
47,0.8693451285362244,2351,0.49085646867752075,0.703107476234436,0.7867488861083984
48,0.8690288066864014,2401,0.48651233315467834,0.7079929709434509,0.7890170812606812
49,0.8695824146270752,2451,0.48148560523986816,0.7203267812728882,0.7954238057136536
50,0.8582726716995239,2501,0.48153042793273926,0.7405093908309937,0.7997612357139587
51,0.8768585920333862,2551,0.47077056765556335,0.7459554672241211,0.811818540096283
52,0.8694242238998413,2601,0.46787646412849426,0.7418708801269531,0.806048572063446
53,0.8770167827606201,2651,0.45967110991477966,0.7518020272254944,0.8148030042648315
54,0.8717969059944153,2701,0.4636404514312744,0.7642159461975098,0.8183445930480957
55,0.8806548714637756,2751,0.44828468561172485,0.7595707178115845,0.8204934597015381
56,0.8846092820167542,2801,0.44336998462677,0.7753483653068542,0.8303223252296448
57,0.8850838541984558,2851,0.43992117047309875,0.7635751962661743,0.8247115015983582
58,0.8855583667755127,2901,0.43330076336860657,0.7737466096878052,0.8300039768218994
59,0.8854792714118958,2951,0.428583562374115,0.7860804200172424,0.8360922932624817
60,0.8860328793525696,3001,0.42235827445983887,0.7925676703453064,0.8395941257476807
61,0.8856374621391296,3051,0.41767770051956177,0.7896844744682312,0.8379625678062439
62,0.8865865468978882,3101,0.41082388162612915,0.7988947629928589,0.8430163264274597
63,0.8868237733840942,3151,0.40635886788368225,0.7976133227348328,0.8424990177154541
64,0.8850047588348389,3201,0.40037810802459717,0.8039404153823853,0.8447273969650269
65,0.889829158782959,3251,0.3963046967983246,0.8081050515174866,0.8492240309715271
66,0.8909364342689514,3301,0.3894560635089874,0.8092263340950012,0.8503382205963135
67,0.884767472743988,3351,0.38721928000450134,0.8171552419662476,0.8511738777160645
68,0.8939418196678162,3401,0.38024505972862244,0.8234822750091553,0.8589335680007935
69,0.8838974833488464,3451,0.3778437376022339,0.822601318359375,0.8534420728683472
70,0.884846568107605,3501,0.3736533522605896,0.8252442479133606,0.8552327752113342
71,0.8955235481262207,3551,0.36652103066444397,0.8254845142364502,0.8607242107391357
72,0.8935463428497314,3601,0.36358729004859924,0.8263655304908752,0.8601671457290649
73,0.8935463428497314,3651,0.36188721656799316,0.8253243565559387,0.8596498370170593
74,0.8964726328849792,3701,0.3557194769382477,0.8324523568153381,0.8646637201309204
75,0.8922809362411499,3751,0.35326406359672546,0.8350152373313904,0.8638281226158142
76,0.8946536183357239,3801,0.3498612642288208,0.840541422367096,0.8677676320075989
77,0.8956026434898376,3851,0.34606030583381653,0.8411020636558533,0.8685236573219299
78,0.8953654170036316,3901,0.34252068400382996,0.8432644605636597,0.869478702545166
79,0.8960772156715393,3951,0.3430735170841217,0.845026433467865,0.8707122802734375
80,0.894732654094696,4001,0.3368818461894989,0.8497517108917236,0.8723835945129395
81,0.899478018283844,4051,0.3376951813697815,0.8463078737258911,0.8730601072311401
82,0.8705314993858337,4101,0.3444367051124573,0.8569598197937012,0.8637883067131042
83,0.8916482329368591,4151,0.33045682311058044,0.855998694896698,0.8739355206489563
84,0.9007434248924255,4201,0.32583537697792053,0.8573602437973022,0.8791882395744324
85,0.9003480076789856,4251,0.3231462836265564,0.8567996025085449,0.8787106871604919
86,0.9027997255325317,4301,0.3197459876537323,0.8625660538673401,0.8828094005584717
87,0.8769376873970032,4351,0.3292325437068939,0.859282374382019,0.8681655526161194
88,0.9010598063468933,4401,0.3137906491756439,0.8669710159301758,0.8841225504875183
89,0.9054887890815735,4451,0.3111928403377533,0.867851972579956,0.8867887258529663
90,0.9001898169517517,4501,0.3094584047794342,0.8664904832839966,0.8834460973739624
91,0.9035906195640564,4551,0.3085295557975769,0.8684126138687134,0.8861122131347656
92,0.9042233228683472,4601,0.30655795335769653,0.8683325052261353,0.886390745639801
93,0.902167022228241,4651,0.30371928215026855,0.8704148530960083,0.886390745639801
94,0.9035115242004395,4701,0.30622562766075134,0.8708953857421875,0.8873060345649719
95,0.9052515029907227,4751,0.2994736135005951,0.8722569346427917,0.8888579607009888
96,0.9063587188720703,4801,0.2980843782424927,0.8724170923233032,0.8894946575164795
