,M_accuracy,global_step,loss,most_accuracy,total_accuracy
0,0.50287264585495,1,0.6933771967887878,0.5167202353477478,0.509770929813385
1,0.50287264585495,51,0.6924723982810974,0.5098874568939209,0.5063671469688416
2,0.50287264585495,101,0.6913447976112366,0.5065112709999084,0.5046852231025696
3,0.50287264585495,151,0.6906086206436157,0.5019292831420898,0.502402663230896
4,0.50287264585495,201,0.6899158954620361,0.5054662227630615,0.5041646361351013
5,0.50287264585495,251,0.6889602541923523,0.5154340863227844,0.5091302394866943
6,0.50287264585495,301,0.6881282925605774,0.5081189870834351,0.5054861307144165
7,0.50287264585495,351,0.6873171925544739,0.514951765537262,0.5088899731636047
8,0.5029524564743042,401,0.6862418055534363,0.5092443823814392,0.5060868263244629
9,0.50287264585495,451,0.6852310299873352,0.5100482106208801,0.5064471960067749
10,0.5030322670936584,501,0.6840169429779053,0.5165594816207886,0.509770929813385
11,0.5027928352355957,551,0.6825523376464844,0.526125431060791,0.5144161581993103
12,0.5029524564743042,601,0.6808412671089172,0.5381832718849182,0.5205029845237732
13,0.5057452917098999,651,0.6792045831680298,0.5303054451942444,0.51798015832901
14,0.5031918287277222,701,0.6770721077919006,0.6635048389434814,0.5830529928207397
15,0.5174752473831177,751,0.6747250556945801,0.706109344959259,0.6114448308944702
16,0.5247367024421692,801,0.6717148423194885,0.7550643086433411,0.6394762396812439
17,0.5797159075737,851,0.6674486398696899,0.7668006420135498,0.672913670539856
18,0.591046929359436,901,0.6633181571960449,0.8053858280181885,0.6978215575218201
19,0.6611075401306152,951,0.6576068997383118,0.8189710378646851,0.7397485375404358
20,0.620651125907898,1001,0.6497299075126648,0.8131029009819031,0.7165225148200989
21,0.6544046998023987,1051,0.6398429274559021,0.8013665676116943,0.7276149392127991
22,0.6956591010093689,1101,0.6289750933647156,0.8303054571151733,0.7627342343330383
23,0.7317267656326294,1151,0.6157294511795044,0.8286977410316467,0.7800336480140686
24,0.7412224411964417,1201,0.6049006581306458,0.8271704316139221,0.7840381264686584
25,0.7514363527297974,1251,0.5931998491287231,0.8122990131378174,0.7817555665969849
26,0.7584583759307861,1301,0.5786910057067871,0.8122990131378174,0.7852795124053955
27,0.7605330348014832,1351,0.5662203431129456,0.8068327903747559,0.7835976481437683
28,0.7772901654243469,1401,0.5602160692214966,0.804983913898468,0.7910860180854797
29,0.7671560645103455,1451,0.5492316484451294,0.8102893829345703,0.7886433005332947
30,0.7882221341133118,1501,0.5341212749481201,0.8135048151016235,0.8008168935775757
31,0.7891796827316284,1551,0.5328229069709778,0.8037781119346619,0.7964520454406738
32,0.7934088706970215,1601,0.5178992748260498,0.813987135887146,0.8036600947380066
33,0.7867858409881592,1651,0.5094573497772217,0.804903507232666,0.7958112955093384
34,0.7973188757896423,1701,0.5009812116622925,0.8111736178398132,0.8042207360267639
35,0.8009894490242004,1751,0.49579623341560364,0.8043408393859863,0.8026589751243591
36,0.8062559962272644,1801,0.48950979113578796,0.8122990131378174,0.8092663884162903
37,0.8058570027351379,1851,0.48445793986320496,0.8135852217674255,0.8097068667411804
38,0.8084902763366699,1901,0.4757799506187439,0.8122990131378174,0.8103876113891602
39,0.8113629221916199,1951,0.4797535836696625,0.8101286292076111,0.8107480406761169
40,0.8134375810623169,2001,0.4758303761482239,0.8093247413635254,0.8113887310028076
41,0.81479412317276,2051,0.46043190360069275,0.8214630484580994,0.818116307258606
42,0.8151931166648865,2101,0.4584585428237915,0.8249196410179138,0.8200384378433228
43,0.8193424940109253,2151,0.45114588737487793,0.828135073184967,0.8237225413322449
44,0.8193424940109253,2201,0.44668951630592346,0.8302251100540161,0.8247637152671814
45,0.819502055644989,2251,0.44391101598739624,0.8343247771263123,0.8268861174583435
46,0.8259655237197876,2301,0.4393410086631775,0.8371382355690002,0.831531286239624
