,M_accuracy,global_step,loss,most_accuracy,total_accuracy
0,0.345312237739563,1,0.696504533290863,0.5010048747062683,0.4228997230529785
1,0.37789490818977356,51,0.6956770420074463,0.5055872797966003,0.4415287971496582
2,0.41343235969543457,101,0.6949463486671448,0.5637109279632568,0.48832178115844727
3,0.4063248634338379,151,0.6942611336708069,0.5681324601173401,0.48695966601371765
4,0.42628973722457886,201,0.6937977075576782,0.5528579354286194,0.4893634021282196
5,0.44465741515159607,251,0.6931399703025818,0.6028619408607483,0.5234966278076172
6,0.443219929933548,301,0.6923375129699707,0.6500522494316101,0.546292245388031
7,0.4118351638317108,351,0.6912382245063782,0.6533483266830444,0.532190203666687
8,0.3869190216064453,401,0.6901941895484924,0.730283796787262,0.5580305457115173
9,0.379731684923172,451,0.6891586780548096,0.6994935274124146,0.5390809774398804
10,0.3829260468482971,501,0.6879982352256775,0.8186349272727966,0.6000561118125916
11,0.4106372892856598,551,0.686736524105072,0.6437012553215027,0.5267817974090576
12,0.4383485019207001,601,0.6853556632995605,0.6609052419662476,0.5492568612098694
13,0.4286855161190033,651,0.6838124990463257,0.6063188314437866,0.5172068476676941
14,0.4556780159473419,701,0.6817998886108398,0.6420130133628845,0.5485357046127319
15,0.4734067916870117,751,0.6799800992012024,0.7062464952468872,0.5894395112991333
16,0.48778149485588074,801,0.6773818731307983,0.8686389327049255,0.677577018737793
17,0.4923335015773773,851,0.6738194823265076,0.7892917394638062,0.6403188705444336
18,0.48754191398620605,901,0.6693541407585144,0.8125250935554504,0.6494932174682617
19,0.48618432879447937,951,0.6641789078712463,0.8834311366081238,0.684147298336029
20,0.4901772737503052,1001,0.6577089428901672,0.8798134922981262,0.6843475699424744
21,0.48674333095550537,1051,0.64976966381073,0.8649409413337708,0.6752133369445801
22,0.49065643548965454,1101,0.6398473978042603,0.8716938495635986,0.6805416345596313
23,0.48578500747680664,1151,0.6309581995010376,0.8323820233345032,0.6585072875022888
24,0.49760422110557556,1201,0.6175575256347656,0.8679957985877991,0.6821842193603516
25,0.4952084422111511,1251,0.6058434844017029,0.8573840260505676,0.6756941080093384
26,0.5038332343101501,1301,0.5985174775123596,0.8547310829162598,0.6786987781524658
27,0.5127775073051453,1351,0.5908768773078918,0.855213463306427,0.6834261417388916
28,0.528509795665741,1401,0.5838860273361206,0.8537663817405701,0.6905973553657532
29,0.5392109751701355,1451,0.5763630270957947,0.8501487374305725,0.694162905216217
