,M_accuracy,global_step,loss,most_accuracy,total_accuracy
0,0.5009143948554993,1,0.6996943950653076,0.4997183084487915,0.5003199577331543
1,0.5009143948554993,51,0.6978833079338074,0.4997183084487915,0.5003199577331543
2,0.5009143948554993,101,0.6952707171440125,0.4997183084487915,0.5003199577331543
3,0.5008348822593689,151,0.6933824419975281,0.5022132992744446,0.5015198588371277
4,0.5007553696632385,201,0.691568911075592,0.5625754594802856,0.5314775109291077
5,0.5003578066825867,251,0.6904962062835693,0.6126357913017273,0.5561555027961731
6,0.4641011357307434,301,0.6892797350883484,0.6916700005531311,0.5771937966346741
7,0.42180171608924866,351,0.6883043050765991,0.7421327829360962,0.5809935331344604
8,0.47706130146980286,401,0.6876014471054077,0.6869215369224548,0.581353485584259
9,0.4629879891872406,451,0.6866253614425659,0.7976660132408142,0.6293096542358398
10,0.49041903018951416,501,0.6858223676681519,0.668571412563324,0.5789536833763123
11,0.4923272728919983,551,0.6845021843910217,0.7142052054405212,0.6025918126106262
12,0.4920092225074768,601,0.6828214526176453,0.7545271515846252,0.6224702000617981
13,0.49837005138397217,651,0.681255578994751,0.7059959769248962,0.60155189037323
14,0.5046513676643372,701,0.6795937418937683,0.7126760482788086,0.6080313324928284
15,0.5227797031402588,751,0.676945686340332,0.7995975613594055,0.6603471636772156
16,0.5245289206504822,801,0.6737285256385803,0.8710663914680481,0.6967442631721497
17,0.5208714604377747,851,0.6702648401260376,0.8949698209762573,0.7067834734916687
18,0.5292994976043701,901,0.6656931042671204,0.8905432820320129,0.7088233232498169
19,0.5242903828620911,951,0.6603518128395081,0.8771830797195435,0.6996640563011169
20,0.539953887462616,1001,0.6534083485603333,0.8531187176704407,0.6955843567848206
21,0.5384432077407837,1051,0.644803524017334,0.8675251603126526,0.7019838690757751
22,0.5428957343101501,1101,0.6361284852027893,0.8701810836791992,0.705543577671051
23,0.5453605651855469,1151,0.6257862448692322,0.869134783744812,0.7062634825706482
