,M_accuracy,global_step,loss,most_accuracy,total_accuracy
0,0.5716338157653809,1,0.691188395023346,0.5016490817070007,0.5367788672447205
1,0.7183334827423096,51,0.689064621925354,0.500361979007721,0.6097756624221802
2,0.85186368227005,101,0.6874274015426636,0.49376559257507324,0.673517644405365
3,0.8616809248924255,151,0.6857712268829346,0.45265868306159973,0.6579727530479431
4,0.8679064512252808,201,0.683978796005249,0.4500040113925934,0.6597756147384644
5,0.8390135169029236,251,0.6820871233940125,0.44952136278152466,0.6450320482254028
6,0.8778833150863647,301,0.6796039342880249,0.44895824790000916,0.6642628312110901
7,0.8795593976974487,351,0.6764657497406006,0.4652884006500244,0.6732372045516968
8,0.8585681319236755,401,0.6729158163070679,0.48716917634010315,0.6735977530479431
9,0.8260834813117981,451,0.6686312556266785,0.49601802229881287,0.6616986989974976
10,0.8620799779891968,501,0.6626981496810913,0.4993162155151367,0.6814102530479431
11,0.7997446060180664,551,0.657723605632782,0.5039015412330627,0.6524038314819336
12,0.8606433272361755,601,0.6497899293899536,0.5129112601280212,0.6874599456787109
13,0.8552159070968628,651,0.6412309408187866,0.5262649655342102,0.6913862228393555
14,0.8499481081962585,701,0.6317886710166931,0.5281152129173279,0.6896634697914124
15,0.8441216349601746,751,0.6203330755233765,0.5322982668876648,0.6888220906257629
16,0.8437225818634033,801,0.6095172762870789,0.5353551506996155,0.6901442408561707
17,0.8380557298660278,851,0.6006112098693848,0.5551443696022034,0.6971554756164551
18,0.8325484991073608,901,0.5896700620651245,0.5725203156471252,0.7030448913574219
19,0.8340649604797363,951,0.5814142823219299,0.6050196886062622,0.7199919819831848
20,0.8338255286216736,1001,0.5726273059844971,0.6240849494934082,0.7293669581413269
21,0.8310319781303406,1051,0.5635931491851807,0.6466897130012512,0.7392227649688721
22,0.8227312564849854,1101,0.5573532581329346,0.6564234495162964,0.7399038672447205
23,0.8264027237892151,1151,0.5495076179504395,0.623039186000824,0.7251201868057251
24,0.8323090672492981,1201,0.5393413305282593,0.6498270630836487,0.7414262890815735
25,0.8326283097267151,1251,0.5309352874755859,0.7189284563064575,0.7760016322135925
26,0.8346236944198608,1301,0.5213472247123718,0.7078272104263306,0.7714743614196777
27,0.8326283097267151,1351,0.5164414644241333,0.7025983333587646,0.7678685784339905
28,0.8380557298660278,1401,0.5040110349655151,0.7414528131484985,0.7899439334869385
29,0.8367787003517151,1451,0.49507656693458557,0.7730673551559448,0.8050480484962463
30,0.8348631262779236,1501,0.4880174994468689,0.7803877592086792,0.807732343673706
31,0.8406895995140076,1551,0.4754399061203003,0.7903627753257751,0.815625011920929
32,0.8414079546928406,1601,0.46760094165802,0.7963961362838745,0.8189904093742371
33,0.8450794219970703,1651,0.4606318175792694,0.7948676943778992,0.8200721144676208
34,0.8426849842071533,1701,0.45273712277412415,0.8046013712882996,0.8237179517745972
35,0.8426849842071533,1751,0.4469349682331085,0.8051645159721375,0.8239983916282654
36,0.8507462739944458,1801,0.4407629370689392,0.7944654226303101,0.8227163553237915
37,0.8493096232414246,1851,0.4380207061767578,0.8148177862167358,0.8321313858032227
38,0.8508260846138,1901,0.4341730773448944,0.7952699065208435,0.8231570720672607
39,0.8543379306793213,1951,0.42333653569221497,0.815300464630127,0.8348958492279053
40,0.8540186882019043,2001,0.4188811480998993,0.8113586902618408,0.832772433757782
41,0.8519434928894043,2051,0.41871723532676697,0.8040382862091064,0.8280849456787109
42,0.8538590669631958,2101,0.4167408347129822,0.8036360740661621,0.8288461565971375
43,0.8582488894462585,2151,0.40746718645095825,0.8274475336074829,0.8429086804389954
44,0.8574507236480713,2201,0.4045390486717224,0.8286541700363159,0.8431089520454407
45,0.8600047826766968,2251,0.3997322618961334,0.8247123956680298,0.8424279093742371
46,0.8556947708129883,2301,0.40129974484443665,0.8309066295623779,0.8433493375778198
47,0.8627983331680298,2351,0.3932815492153168,0.8264821767807007,0.8447115421295166
48,0.8607231378555298,2401,0.39281323552131653,0.8341243863105774,0.8474759459495544
49,0.864554226398468,2451,0.3883398771286011,0.8243906497955322,0.8445512652397156
50,0.8664698004722595,2501,0.38418954610824585,0.8321132659912109,0.8493589758872986
51,0.8631175756454468,2551,0.3827950358390808,0.8290563821792603,0.8461538553237915
52,0.8691834807395935,2601,0.379971981048584,0.8370203375816345,0.8531650900840759
53,0.871099054813385,2651,0.3758821189403534,0.8318719267845154,0.8515625
54,0.8699018359184265,2701,0.3749762773513794,0.8273670673370361,0.8487179279327393
55,0.8671082854270935,2751,0.37383410334587097,0.8379856944084167,0.8526041507720947
56,0.8704605102539062,2801,0.3703616261482239,0.8276888132095337,0.8491586446762085
57,0.874531090259552,2851,0.36666199564933777,0.8407207727432251,0.857692301273346
58,0.8756484985351562,2901,0.36261048913002014,0.8368594646453857,0.856330156326294
59,0.876606285572052,2951,0.36122992634773254,0.8428122997283936,0.8597756624221802
60,0.8739723563194275,3001,0.3598988354206085,0.8420078754425049,0.8580529093742371
61,0.8767659068107605,3051,0.3549782633781433,0.8439385294914246,0.8604166507720947
62,0.8773245811462402,3101,0.35551294684410095,0.8449038863182068,0.8611778616905212
63,0.8720568418502808,3151,0.35444557666778564,0.839031457901001,0.8556089997291565
64,0.8750897645950317,3201,0.34929952025413513,0.8428122997283936,0.8590144515037537
65,0.8770851492881775,3251,0.34652572870254517,0.8474780917167664,0.8623397350311279
66,0.879319965839386,3301,0.34390532970428467,0.8474780917167664,0.8634615540504456
67,0.8801181316375732,3351,0.3409739136695862,0.8473172187805176,0.8637820482254028
68,0.879000723361969,3401,0.33914732933044434,0.8485238552093506,0.8638221025466919
69,0.879719078540802,3451,0.3384024500846863,0.8453060984611511,0.8625801205635071
70,0.879719078540802,3501,0.33926647901535034,0.8498109579086304,0.8648236989974976
71,0.8812355399131775,3551,0.3343203365802765,0.8504545092582703,0.8659054636955261
72,0.8823529481887817,3601,0.3331947922706604,0.8540744781494141,0.8682692050933838
73,0.8821933269500732,3651,0.329004168510437,0.8552007079124451,0.8687499761581421
74,0.8838694095611572,3701,0.32734906673431396,0.8543962836265564,0.8691906929016113
75,0.8836299777030945,3751,0.3259832262992859,0.8531091809272766,0.8684294819831848
76,0.8833107352256775,3801,0.3246207535266876,0.8555225133895874,0.8694711327552795
77,0.8893766403198242,3851,0.31987425684928894,0.8553615808486938,0.8724358677864075
78,0.8891372084617615,3901,0.31783396005630493,0.857050895690918,0.8731570243835449
79,0.8897756934165955,3951,0.3172387182712555,0.8591424822807312,0.8745192289352417
80,0.8920903205871582,4001,0.3144381046295166,0.8552811741828918,0.8737580180168152
81,0.8836299777030945,4051,0.31984108686447144,0.8599469065666199,0.871834933757782
82,0.8947242498397827,4101,0.31284603476524353,0.8520634174346924,0.873477578163147
83,0.8926490545272827,4151,0.3131318688392639,0.8597860336303711,0.8762820363044739
84,0.8946444392204285,4201,0.30751466751098633,0.8595446944236755,0.8771634697914124
85,0.8941655158996582,4251,0.30608269572257996,0.8608317971229553,0.8775641322135925
86,0.8926490545272827,4301,0.30505621433258057,0.8593838214874268,0.8760817050933838
87,0.8943251371383667,4351,0.30288946628570557,0.8591424822807312,0.8768028616905212
88,0.893766462802887,4401,0.30089154839515686,0.8668650984764099,0.8803685903549194
89,0.8914518356323242,4451,0.30398106575012207,0.8667042255401611,0.8791266083717346
90,0.8942453265190125,4501,0.2988335192203522,0.8613948822021484,0.8778846263885498
91,0.898954451084137,4551,0.29651176929473877,0.8692784309387207,0.8841747045516968
92,0.8995131254196167,4601,0.2930222451686859,0.8688762187957764,0.8842548131942749
93,0.9000718593597412,4651,0.2931405305862427,0.872013509273529,0.8860977292060852
94,0.8950434923171997,4701,0.29298657178878784,0.8679913282394409,0.8815705180168152
95,0.9012690782546997,4751,0.2923707962036133,0.8583379983901978,0.8798878192901611
96,0.9026259183883667,4801,0.28732848167419434,0.8678303956985474,0.8852964639663696
97,0.8987149596214294,4851,0.2893114686012268,0.8676695227622986,0.8832532167434692
98,0.8996727466583252,4901,0.28671643137931824,0.8665432929992676,0.8831730484962463
99,0.9041423797607422,4951,0.283314973115921,0.8722548484802246,0.8882611989974976
100,0.9050203561782837,5001,0.28154456615448,0.8691175580024719,0.8871394395828247
101,0.9048607349395752,5051,0.2808385193347931,0.8681522011756897,0.8865785002708435
102,0.9015883207321167,5101,0.28232988715171814,0.8704850673675537,0.8860977292060852
103,0.9031845927238464,5151,0.2791072726249695,0.879575252532959,0.8914262652397156
104,0.9033442139625549,5201,0.2760235369205475,0.8771619200706482,0.8903045058250427
105,0.9002314805984497,5251,0.2770691215991974,0.8776445984840393,0.888982355594635
106,0.9062175750732422,5301,0.27805277705192566,0.8659802079200745,0.8861778974533081
107,0.8983159065246582,5351,0.2771739959716797,0.8745877146720886,0.8864983916282654
108,0.9063771963119507,5401,0.27046725153923035,0.8802992701530457,0.8933894038200378
109,0.9073349833488464,5451,0.27039551734924316,0.8801383376121521,0.893790066242218
110,0.9063771963119507,5501,0.2678074836730957,0.879575252532959,0.8930288553237915
111,0.9057387113571167,5551,0.26685038208961487,0.879575252532959,0.8927083611488342
112,0.9033442139625549,5601,0.26792243123054504,0.8815059065818787,0.8924679756164551
113,0.9087716341018677,5651,0.2637491822242737,0.8808623552322388,0.8948717713356018
114,0.9078138470649719,5701,0.2650357484817505,0.8724157214164734,0.8901842832565308
115,0.9066166281700134,5751,0.2657161355018616,0.8812645673751831,0.8939903974533081
116,0.9097294211387634,5801,0.26156672835350037,0.8823103308677673,0.8960736989974976
117,0.9107670187950134,5851,0.2593054175376892,0.8824712634086609,0.8966746926307678
118,0.9114055633544922,5901,0.25767791271209717,0.8823907971382141,0.896955132484436
119,0.9137201905250549,5951,0.2572714388370514,0.8802992701530457,0.8970752954483032
120,0.9089312553405762,6001,0.25990796089172363,0.8866543173789978,0.8978365659713745
121,0.9136403799057007,6051,0.2542606294155121,0.8840801119804382,0.8989182710647583
122,0.9043818116188049,6101,0.26068010926246643,0.8854476809501648,0.8949519395828247
123,0.9090110659599304,6151,0.25683924555778503,0.8859303593635559,0.8975160121917725
124,0.9136403799057007,6201,0.25375983119010925,0.8849650025367737,0.8993589878082275
