,M_accuracy,global_step,loss,most_accuracy,total_accuracy
0,0.4936303198337555,1,0.6971597075462341,0.4922371506690979,0.4929351210594177
1,0.5054883360862732,51,0.6961207389831543,0.4784812033176422,0.4920118749141693
2,0.5080522298812866,101,0.6955327391624451,0.47518301010131836,0.49165061116218567
3,0.517025887966156,151,0.6951662302017212,0.4816185235977173,0.4993577301502228
4,0.5302459597587585,201,0.6944311261177063,0.48531895875930786,0.5078275799751282
5,0.557327151298523,251,0.693544328212738,0.4642426073551178,0.5108782649040222
6,0.607243001461029,301,0.6926499009132385,0.44300538301467896,0.525288999080658
7,0.627273440361023,351,0.6922915577888489,0.4646448493003845,0.5461223721504211
8,0.6629276275634766,401,0.6916532516479492,0.4637599587440491,0.5635436773300171
9,0.6755067706108093,451,0.6912220120429993,0.47574612498283386,0.57582688331604
10,0.6509895324707031,501,0.6909417510032654,0.4945700168609619,0.5729367136955261
11,0.6434580683708191,551,0.6905039548873901,0.5041428804397583,0.5739402770996094
12,0.5708677172660828,601,0.6902365684509277,0.5039820075035095,0.5374919772148132
13,0.5888951420783997,651,0.6897413730621338,0.5104979276657104,0.5497751832008362
14,0.645541250705719,701,0.6890602111816406,0.5360791683197021,0.5909200310707092
15,0.7042704820632935,751,0.6883121728897095,0.5668087601661682,0.6356775760650635
16,0.7101994752883911,801,0.6872564554214478,0.5759794116020203,0.6432241201400757
17,0.6766284704208374,851,0.68641597032547,0.5708310008049011,0.6238359212875366
18,0.63176029920578,901,0.6855453848838806,0.5663261413574219,0.599108874797821
19,0.5810431838035583,951,0.684615969657898,0.5483871102333069,0.5647479295730591
20,0.697540283203125,1001,0.6838127970695496,0.5922291278839111,0.6449903845787048
21,0.7235798239707947,1051,0.6827083230018616,0.609765887260437,0.6667870879173279
22,0.6977005004882812,1101,0.6814426183700562,0.5878046751022339,0.642862856388092
23,0.6981011033058167,1151,0.6795349717140198,0.633496880531311,0.6658638119697571
24,0.6788718700408936,1201,0.6776533126831055,0.635749340057373,0.6573538780212402
25,0.6971396803855896,1251,0.675557553768158,0.6622958779335022,0.6797527074813843
26,0.7077157497406006,1301,0.67314612865448,0.6692944765090942,0.6885436773300171
27,0.7265443205833435,1351,0.67059326171875,0.6676051616668701,0.6971338987350464
28,0.7272654175758362,1401,0.6685850024223328,0.6183733940124512,0.6729286909103394
29,0.7309510707855225,1451,0.6643950939178467,0.6327729225158691,0.6819605231285095
30,0.7265443205833435,1501,0.6588037014007568,0.6498270630836487,0.6882627010345459
31,0.7214967012405396,1551,0.6511843204498291,0.6758104562759399,0.698699414730072
32,0.7089175581932068,1601,0.6441168785095215,0.6586759090423584,0.6838471293449402
33,0.7029083967208862,1651,0.6349992752075195,0.668168306350708,0.6855732202529907
34,0.7037897706031799,1701,0.6245498657226562,0.6842570900917053,0.6940430402755737
35,0.7202147245407104,1751,0.6152346134185791,0.6972890496253967,0.7087748646736145
36,0.7247816920280457,1801,0.6078760027885437,0.6915774941444397,0.7082129120826721
37,0.6878455281257629,1851,0.6042384505271912,0.7120103240013123,0.699903666973114
38,0.7151670455932617,1901,0.5909305810928345,0.7154694199562073,0.7153179049491882
39,0.7301498055458069,1951,0.5805912017822266,0.7160325050354004,0.7231053113937378
40,0.7359185814857483,2001,0.5702190399169922,0.7251226902008057,0.7305314540863037
