,at_least_3_accuracy,first_3_accuracy,global_step,loss,total_accuracy
0,0.4834407866001129,0.46741506457328796,1,0.6956767439842224,0.4754074513912201
1,0.5016119480133057,0.4968654215335846,51,0.6944215893745422,0.49923262000083923
2,0.5029308199882507,0.5045924782752991,101,0.6932796239852905,0.5037637948989868
3,0.49340564012527466,0.5104242563247681,151,0.6919183731079102,0.5019367337226868
4,0.6040445566177368,0.5357924103736877,201,0.690636932849884,0.5698311924934387
5,0.5783997774124146,0.5890071392059326,251,0.6895023584365845,0.5837170481681824
6,0.5383939146995544,0.5971716046333313,301,0.6882629990577698,0.5678579211235046
7,0.5197831392288208,0.6327453255653381,351,0.686900794506073,0.5764086842536926
8,0.6814185380935669,0.6490741968154907,401,0.6839549541473389,0.6652050018310547
9,0.6198710203170776,0.6146668791770935,451,0.6808527708053589,0.6172623038291931
10,0.6474208831787109,0.6315789222717285,501,0.6765550971031189,0.6394796371459961
11,0.6002344489097595,0.6855226755142212,551,0.6708160042762756,0.6429876685142517
12,0.638628363609314,0.7057880163192749,601,0.6633878350257874,0.6722940802574158
13,0.7118991613388062,0.7135151028633118,651,0.6515187621116638,0.7127091884613037
14,0.6950469017028809,0.7705205082893372,701,0.6328223347663879,0.7328802347183228
15,0.6529894471168518,0.7957428097724915,751,0.6110276579856873,0.7245486974716187
16,0.7711020112037659,0.8183408379554749,801,0.5755106210708618,0.7947818636894226
17,0.7598183155059814,0.8345239758491516,851,0.5383139848709106,0.7972666621208191
18,0.7794548869132996,0.8531855940818787,901,0.4987419843673706,0.8164145350456238
19,0.7772567272186279,0.862953782081604,951,0.4746057689189911,0.8202148675918579
20,0.7778428792953491,0.8690771460533142,1001,0.4495297074317932,0.8235766887664795
21,0.7691969275474548,0.8731593489646912,1051,0.4389955699443817,0.8213111162185669
22,0.7762309312820435,0.8731593489646912,1101,0.42849603295326233,0.8248191475868225
23,0.7901524305343628,0.8789911270141602,1151,0.4098573923110962,0.8346853852272034
24,0.7904455065727234,0.8593089580535889,1201,0.4141087532043457,0.8249652981758118
25,0.7932297587394714,0.884239673614502,1251,0.39417582750320435,0.8388511538505554
26,0.8062719702720642,0.8798658847808838,1301,0.3889681100845337,0.8431630730628967
27,0.8092027902603149,0.8861349821090698,1351,0.37825942039489746,0.8477672934532166
28,0.8099355101585388,0.8870097398757935,1401,0.3737843334674835,0.848571240901947
29,0.8228312134742737,0.8874471783638,1451,0.3650224804878235,0.8552218079566956
30,0.8279601335525513,0.890071451663971,1501,0.3597794473171234,0.8590952157974243
31,0.8295720815658569,0.8902172446250916,1551,0.35370925068855286,0.8599722385406494
32,0.8355802893638611,0.8913835883140564,1601,0.34957441687583923,0.8635532855987549
33,0.8421746492385864,0.8889051079750061,1651,0.3442756235599518,0.8655996322631836
34,0.8443728089332581,0.8902172446250916,1701,0.3409285247325897,0.8673536777496338
35,0.8522860407829285,0.8913835883140564,1751,0.3357180058956146,0.871884822845459
36,0.8534584045410156,0.891529381275177,1801,0.3304504156112671,0.8725425601005554
