,at_least_3_accuracy,first_3_accuracy,global_step,loss,total_accuracy
0,0.5019809007644653,0.5033348202705383,1,0.6957120895385742,0.502654492855072
1,0.5019809007644653,0.5033348202705383,51,0.6928603053092957,0.502654492855072
2,0.5019809007644653,0.5033348202705383,101,0.6905974745750427,0.502654492855072
3,0.5055025815963745,0.5034830570220947,151,0.6884320974349976,0.5044978857040405
4,0.6840792298316956,0.5043722987174988,201,0.6861112117767334,0.5946763157844543
5,0.7641966342926025,0.514302670955658,251,0.6835357546806335,0.639876127243042
6,0.7684519290924072,0.5835186243057251,301,0.6803958415985107,0.6764488816261292
7,0.661482036113739,0.6783756017684937,351,0.6762963533401489,0.6698864698410034
8,0.730594277381897,0.7164666056632996,401,0.6714575290679932,0.7235658168792725
9,0.6961115002632141,0.742404043674469,451,0.6642004251480103,0.7191417217254639
10,0.7719736099243164,0.7458129525184631,501,0.653945803642273,0.7589588761329651
11,0.8058694005012512,0.7560397386550903,551,0.638778030872345,0.7810794711112976
12,0.7696258425712585,0.8067288994789124,601,0.6094027757644653,0.7880843281745911
13,0.7388114333152771,0.8209574818611145,651,0.5690653920173645,0.7796785235404968
14,0.7480557560920715,0.8384467363357544,701,0.5284584760665894,0.7930245995521545
15,0.7631694674491882,0.8500074148178101,751,0.49545934796333313,0.806370735168457
16,0.7639031410217285,0.8623091578483582,801,0.4673183262348175,0.8128594756126404
17,0.767865002155304,0.8695716857910156,851,0.451637327671051,0.8184633255004883
18,0.7552458047866821,0.8743144869804382,901,0.4468276798725128,0.8144816160202026
19,0.7688921689987183,0.8793537616729736,951,0.43257901072502136,0.8238460421562195
20,0.7752017378807068,0.8818734288215637,1001,0.42490729689598083,0.8282701373100281
21,0.7812178730964661,0.8780198693275452,1051,0.417580783367157,0.829376220703125
22,0.7837123870849609,0.8818734288215637,1101,0.40883708000183105,0.8325468301773071
23,0.7677182555198669,0.8901734352111816,1151,0.4015439748764038,0.8286388516426086
24,0.7916361093521118,0.8900251984596252,1201,0.3946291506290436,0.8405839800834656
25,0.7960381507873535,0.8891358971595764,1251,0.3899184465408325,0.8423536419868469
26,0.7977989912033081,0.8860234022140503,1301,0.3870517313480377,0.8416900038719177
27,0.7863536477088928,0.8900251984596252,1351,0.3809387683868408,0.8379294872283936
28,0.7923697829246521,0.8870609402656555,1401,0.37912023067474365,0.8394779562950134
29,0.8027879595756531,0.8891358971595764,1451,0.3718664348125458,0.8457454442977905
30,0.8058694005012512,0.8872091174125671,1501,0.37287187576293945,0.8463353514671326
31,0.8184886574745178,0.8872091174125671,1551,0.3662932813167572,0.8526765704154968
32,0.8041085600852966,0.888691246509552,1601,0.36654484272003174,0.8461878895759583
33,0.8184886574745178,0.8888394832611084,1651,0.3598107099533081,0.8534876704216003
34,0.8294937610626221,0.8966948390007019,1701,0.3500197231769562,0.8629258275032043
35,0.8193690180778503,0.895212709903717,1751,0.34748271107673645,0.8571007251739502
36,0.8231841325759888,0.8953608870506287,1801,0.3431546688079834,0.859091579914093
37,0.8287600874900818,0.8974359035491943,1851,0.3368597626686096,0.8629258275032043
38,0.8349229693412781,0.8971394896507263,1901,0.3332037031650543,0.865875244140625
39,0.8400586843490601,0.8955091238021851,1951,0.32860657572746277,0.8676449060440063
40,0.8333088755607605,0.8980287313461304,2001,0.3271554410457611,0.8655065894126892
41,0.845194399356842,0.8996590971946716,2051,0.3199920952320099,0.8722901940345764
42,0.8516507744789124,0.8943234086036682,2101,0.3190842866897583,0.8728801012039185
43,0.856052815914154,0.9014376997947693,2151,0.3096313178539276,0.8786314725875854
44,0.8642699718475342,0.8894323110580444,2201,0.31275928020477295,0.8767880797386169
45,0.8683785796165466,0.8972876667976379,2251,0.3023369014263153,0.8827606439590454
46,0.8642699718475342,0.8993626832962036,2301,0.30049675703048706,0.8817283511161804
47,0.8770359754562378,0.8986216187477112,2351,0.2963721454143524,0.887774646282196
48,0.8833455443382263,0.8958055377006531,2401,0.2899375855922699,0.8895443081855774
49,0.8889214992523193,0.9012894630432129,2451,0.28488239645957947,0.8950744867324829
50,0.8964049816131592,0.895212709903717,2501,0.28257715702056885,0.8958118557929993
51,0.8969919085502625,0.8958055377006531,2551,0.28541600704193115,0.8964017033576965
52,0.9050623774528503,0.8984733819961548,2601,0.27216246724128723,0.9017844200134277
53,0.8977255821228027,0.8860234022140503,2651,0.2815293073654175,0.8919038772583008
