,at_least_3_accuracy,first_3_accuracy,global_step,loss,total_accuracy
0,0.4925610423088074,0.5050475597381592,1,0.6944290399551392,0.49876436591148376
1,0.4925610423088074,0.5050475597381592,51,0.6938951015472412,0.49876436591148376
2,0.4925610423088074,0.5050475597381592,101,0.6933671832084656,0.49876436591148376
3,0.4925610423088074,0.5050475597381592,151,0.6925521492958069,0.49876436591148376
4,0.4925610423088074,0.5050475597381592,201,0.6919676065444946,0.49876436591148376
5,0.4928499162197113,0.5050475597381592,251,0.6914747357368469,0.49890971183776855
6,0.5023833513259888,0.5050475597381592,301,0.6906784176826477,0.5037069320678711
7,0.5096056461334229,0.5050475597381592,351,0.6901669502258301,0.507341206073761
8,0.5373393297195435,0.5050475597381592,401,0.6894829273223877,0.5212966799736023
9,0.6034955978393555,0.5050475597381592,451,0.6887022852897644,0.5545864105224609
10,0.6037845015525818,0.5050475597381592,501,0.6880938410758972,0.5547317862510681
11,0.6507294774055481,0.5050475597381592,551,0.6871970891952515,0.5783544182777405
12,0.6414849162101746,0.5050475597381592,601,0.6864572167396545,0.5737025737762451
13,0.6975299715995789,0.5050475597381592,651,0.6850020289421082,0.6019043326377869
14,0.7230969071388245,0.5050475597381592,701,0.6834750771522522,0.6147695779800415
15,0.7271414399147034,0.5050475597381592,751,0.6820792555809021,0.6168047785758972
16,0.7265636324882507,0.5192391872406006,801,0.679909884929657,0.6235644817352295
17,0.712841272354126,0.5079736709594727,851,0.6770812273025513,0.6110626459121704
18,0.6855409741401672,0.5275786519050598,901,0.6736253499984741,0.607064962387085
19,0.7360970973968506,0.528895378112793,951,0.6695086359977722,0.6331588625907898
20,0.7307525873184204,0.5198244452476501,1001,0.6634472608566284,0.6259630918502808
21,0.7493861317634583,0.5110461115837097,1051,0.6555888056755066,0.6309783458709717
22,0.7424526810646057,0.5973665118217468,1101,0.6444878578186035,0.6703736186027527
23,0.7691752314567566,0.6471104621887207,1151,0.6300718784332275,0.7085332274436951
24,0.7547305822372437,0.7438185811042786,1201,0.6052412390708923,0.7493094801902771
25,0.8425537943840027,0.7300658226013184,1251,0.5630142688751221,0.7866695523262024
26,0.8838653564453125,0.8086320161819458,1301,0.5090302228927612,0.8464893102645874
27,0.8721652626991272,0.8781272768974304,1351,0.4568557143211365,0.8751271963119507
28,0.8714430332183838,0.8918800354003906,1401,0.4101599454879761,0.8815961480140686
29,0.8593095541000366,0.8959766030311584,1451,0.3772388696670532,0.877525806427002
30,0.8591650724411011,0.8983174562454224,1501,0.36217281222343445,0.8786160945892334
31,0.855553925037384,0.9037308096885681,1551,0.3505702614784241,0.8794882893562317
32,0.8676874041557312,0.8991953134536743,1601,0.3363187313079834,0.88334059715271
33,0.8725985884666443,0.887198269367218,1651,0.3303989768028259,0.8798516988754272
34,0.8780875205993652,0.9025603532791138,1701,0.3187645375728607,0.8902456760406494
35,0.8841542601585388,0.9018288254737854,1751,0.31029200553894043,0.892935037612915
36,0.8877654075622559,0.9013898968696594,1801,0.303661972284317,0.8945341110229492
37,0.892676591873169,0.8983174562454224,1851,0.2973565459251404,0.8954790234565735
38,0.8948432803153992,0.8972933292388916,1901,0.2914835214614868,0.8960604667663574
39,0.8887765407562256,0.9037308096885681,1951,0.29091525077819824,0.8962058424949646
40,0.8920987844467163,0.9018288254737854,2001,0.2833392024040222,0.8969327211380005
41,0.8844431638717651,0.9047549366950989,2051,0.2860865890979767,0.8945341110229492
42,0.8933988213539124,0.8978785872459412,2101,0.27684447169303894,0.8956243395805359
43,0.8993210792541504,0.9031455516815186,2151,0.271994024515152,0.9012210965156555
44,0.8886321187019348,0.906071662902832,2201,0.27590182423591614,0.897296130657196
45,0.8952766060829163,0.8946598172187805,2251,0.2713731825351715,0.894970178604126
46,0.8984544277191162,0.9050475358963013,2301,0.26405709981918335,0.9017298817634583
47,0.9107323288917542,0.9018288254737854,2351,0.2541393041610718,0.9063090682029724
48,0.913476824760437,0.9088515043258667,2401,0.2542223334312439,0.9111789464950562
49,0.9123212695121765,0.9089978337287903,2451,0.2526979446411133,0.9106701612472534
50,0.9150657057762146,0.8924652338027954,2501,0.2524312734603882,0.9038377404212952
51,0.9211324453353882,0.8923189640045166,2551,0.24563239514827728,0.9068178534507751
52,0.9183880090713501,0.9043160080909729,2601,0.2428794950246811,0.9113969802856445
53,0.9128990173339844,0.8870519399642944,2651,0.2521289587020874,0.9000581502914429
54,0.9218546748161316,0.9049012660980225,2701,0.23553994297981262,0.9134321808815002
55,0.9217102527618408,0.9094367027282715,2751,0.23361250758171082,0.9156127572059631
56,0.9264769554138184,0.8855888843536377,2801,0.23918400704860687,0.9061636924743652
57,0.9292214512825012,0.8893928527832031,2851,0.2361958920955658,0.9094344973564148
58,0.9303770065307617,0.9110460877418518,2901,0.23184868693351746,0.9207733869552612
59,0.9266213774681091,0.8996342420578003,2951,0.2278144210577011,0.9132141470909119
60,0.9289325475692749,0.9133870005607605,3001,0.22231130301952362,0.921209454536438
61,0.9230102300643921,0.9119239449501038,3051,0.22462095320224762,0.9175025224685669
62,0.9198324680328369,0.9101682305335999,3101,0.23468755185604095,0.9150312542915344
63,0.9313881397247314,0.9130943417549133,3151,0.21499475836753845,0.9222997426986694
64,0.9322547912597656,0.9110460877418518,3201,0.21396858990192413,0.9217182993888855
65,0.9349992871284485,0.9166057109832764,3251,0.21096739172935486,0.9258612990379333
66,0.9393326640129089,0.9125091433525085,3301,0.20822636783123016,0.9260066747665405
67,0.9390437602996826,0.9138258695602417,3351,0.2068384289741516,0.9265154600143433
68,0.9390437602996826,0.9028529524803162,3401,0.20997890830039978,0.9210640788078308
69,0.9393326640129089,0.9132406711578369,3451,0.2044510692358017,0.9263700842857361
70,0.9407771229743958,0.9142647981643677,3501,0.2006751298904419,0.9276057481765747
71,0.9413549304008484,0.9180687665939331,3551,0.1987835168838501,0.9297863245010376
72,0.9449660778045654,0.916313111782074,3601,0.1952926069498062,0.9307312369346619
