,at_least_3_accuracy,first_3_accuracy,global_step,loss,total_accuracy
0,0.5710549354553223,0.5200690627098083,1,0.6884384751319885,0.545434832572937
1,0.6291775703430176,0.5184865593910217,51,0.6881204843521118,0.5735560059547424
2,0.6156640648841858,0.5252481698989868,101,0.686944305896759,0.5702306032180786
3,0.6284510493278503,0.5301395654678345,151,0.6857010722160339,0.5790501236915588
4,0.6643417477607727,0.5380520820617676,201,0.6848935484886169,0.6008819341659546
5,0.6682650446891785,0.5396345853805542,251,0.6835604906082153,0.6036289930343628
6,0.7159255743026733,0.537620484828949,301,0.6825788021087646,0.6263283491134644
7,0.7430979609489441,0.5436627864837646,351,0.681204080581665,0.6428829431533813
8,0.759953498840332,0.5394906997680664,401,0.679040253162384,0.6491722464561462
9,0.7522522807121277,0.5505682826042175,451,0.6750125885009766,0.6509072780609131
10,0.7569020390510559,0.5207883715629578,501,0.6714876890182495,0.6382563710212708
11,0.7432432174682617,0.5012228488922119,551,0.6665342450141907,0.6216294169425964
12,0.7282766699790955,0.5380520820617676,601,0.6595558524131775,0.6326899528503418
13,0.749636709690094,0.5659617185592651,651,0.6506658792495728,0.6573411226272583
14,0.8257774114608765,0.5756006240844727,701,0.6406165361404419,0.7000650763511658
15,0.806742250919342,0.5745936036109924,751,0.6228442192077637,0.6900889277458191
16,0.8622493743896484,0.5863904356956482,801,0.5991244316101074,0.7236319184303284
17,0.9094740152359009,0.5996259450912476,851,0.567095935344696,0.7537772059440613
18,0.9043882489204407,0.6137246489524841,901,0.5365388989448547,0.7583315372467041
19,0.9264748692512512,0.6187598705291748,951,0.506138265132904,0.7718499302864075
20,0.9123800992965698,0.6301251649856567,1001,0.48923107981681824,0.7705487012863159
21,0.9219703674316406,0.65156090259552,1051,0.4605948030948639,0.7860912084579468
22,0.9080209136009216,0.6645087003707886,1101,0.45321550965309143,0.7856574654579163
23,0.9203720092773438,0.6742914915084839,1151,0.43734124302864075,0.7967180013656616
24,0.926038920879364,0.6846497058868408,1201,0.4265976548194885,0.8047422766685486
25,0.9240046739578247,0.700330913066864,1251,0.41646379232406616,0.8116099238395691
26,0.9196454286575317,0.7116961479187012,1301,0.407086580991745,0.8151521682739258
27,0.927056074142456,0.717450737953186,1351,0.39732852578163147,0.8217306733131409
28,0.925021767616272,0.7331319451332092,1401,0.3859643042087555,0.8285982608795166
29,0.926038920879364,0.741619884967804,1451,0.37804538011550903,0.8333694934844971
30,0.9247311949729919,0.750395655632019,1501,0.37067562341690063,0.8371285796165466
31,0.9266201853752136,0.7570133805274963,1551,0.3651924133300781,0.841393768787384
32,0.9272013902664185,0.7617608904838562,1601,0.36006245017051697,0.8440685272216797
33,0.921098530292511,0.773413896560669,1651,0.35281866788864136,0.8468878865242004
34,0.9244405627250671,0.7780175805091858,1701,0.34649959206581116,0.8508638739585876
35,0.9263295531272888,0.7742770910263062,1751,0.34554436802864075,0.8499240875244141
36,0.9193548560142517,0.7899582982063293,1801,0.3376903831958771,0.8543338179588318
37,0.9165940284729004,0.7962883114814758,1851,0.3316776156425476,0.8561410903930664
38,0.921389102935791,0.8003165125846863,1901,0.3214499354362488,0.8605508804321289
39,0.9229875206947327,0.8054956197738647,1951,0.31912869215011597,0.8639485239982605
40,0.9298169016838074,0.8135520219802856,2001,0.3096984624862671,0.8713945150375366
41,0.9272013902664185,0.8180118203163147,2051,0.3055501878261566,0.8723343014717102
42,0.9238593578338623,0.8210329413414001,2101,0.3016696274280548,0.8721897006034851
43,0.9254577159881592,0.8331175446510315,2151,0.293022096157074,0.8790573477745056
44,0.9248765110969543,0.8302402496337891,2201,0.29498061537742615,0.8773223161697388
45,0.926765501499176,0.8449143767356873,2251,0.28285378217697144,0.8856357932090759
46,0.930688738822937,0.8509566783905029,2301,0.2776295840740204,0.8906238675117493
47,0.9331589937210083,0.8499496579170227,2351,0.275328665971756,0.8913467526435852
48,0.9302528500556946,0.839447557926178,2401,0.28195011615753174,0.8846237063407898
49,0.9314152598381042,0.8604517579078674,2451,0.27102598547935486,0.8957565426826477
50,0.9370822310447693,0.8580060601234436,2501,0.26510536670684814,0.8973469138145447
51,0.939988374710083,0.86908358335495,2551,0.25828349590301514,0.9043591618537903
52,0.941005527973175,0.8651992678642273,2601,0.258836567401886,0.9029133319854736
53,0.9373728632926941,0.8741188049316406,2651,0.2555451989173889,0.9055880904197693
54,0.938971221446991,0.8762767910957336,2701,0.24972108006477356,0.9074676632881165
55,0.9378087520599365,0.8805927038192749,2751,0.24387171864509583,0.9090580344200134
56,0.9407148957252502,0.8836138844490051,2801,0.24020755290985107,0.9120219945907593
57,0.9415867328643799,0.8877859115600586,2851,0.2361438274383545,0.9145521521568298
58,0.9427492022514343,0.8900877833366394,2901,0.23294387757778168,0.9162871241569519
59,0.9437663555145264,0.8885052800178528,2951,0.23111750185489655,0.9159979820251465
60,0.9463818669319153,0.8899438977241516,3001,0.22913111746311188,0.918022096157074
61,0.9466724991798401,0.8935405015945435,3051,0.229394793510437,0.9199739694595337
62,0.9405695796012878,0.8951230049133301,3101,0.22458286583423615,0.9177329540252686
63,0.9469630718231201,0.8879297971725464,3151,0.22715730965137482,0.917299211025238
64,0.9466724991798401,0.8948352932929993,3201,0.2195388227701187,0.9206246137619019
65,0.9394071698188782,0.8964177966117859,3251,0.22400985658168793,0.9178052544593811
66,0.954228401184082,0.8980002999305725,3301,0.21290041506290436,0.9259741306304932
67,0.95292067527771,0.8990073204040527,3351,0.21254870295524597,0.9258295297622681
68,0.9571345448493958,0.9017407298088074,3401,0.2094467282295227,0.9292994737625122
69,0.9504504799842834,0.9014530181884766,3451,0.20989485085010529,0.9258295297622681
70,0.9543737173080444,0.9026039242744446,3501,0.20796561241149902,0.9283597469329834
71,0.958587646484375,0.904330313205719,3551,0.20376405119895935,0.9313236474990845
72,0.9558268189430237,0.9013091921806335,3601,0.2052200436592102,0.9284319877624512
73,0.9558268189430237,0.9057689309120178,3651,0.2006613314151764,0.9306730031967163
74,0.9537925124168396,0.9060567021369934,3701,0.20112459361553192,0.9298055171966553
75,0.9619296789169312,0.9063444137573242,3751,0.1972115933895111,0.9339984059333801
76,0.9452193975448608,0.907783031463623,3801,0.20476892590522766,0.9264078736305237
77,0.9629468321800232,0.9102287292480469,3851,0.1934507042169571,0.9364563226699829
78,0.9641092419624329,0.9095094203948975,3901,0.19222290813922882,0.9366731643676758
79,0.9628015160560608,0.9100849032402039,3951,0.18999570608139038,0.9363117218017578
80,0.9623655676841736,0.9116674065589905,4001,0.1895301342010498,0.9368900656700134
81,0.957861065864563,0.9122428297996521,4051,0.18787740170955658,0.9349381923675537
82,0.9639639854431152,0.9129621386528015,4101,0.1888796091079712,0.9383358359336853
83,0.9661435484886169,0.9004459977149963,4151,0.20202025771141052,0.9331309199333191
84,0.9643998742103577,0.906632125377655,4201,0.19490770995616913,0.9353719353675842
