,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.7066211700439453,0.4906900227069855,0.5072541832923889,0.49905070662498474
1,51,0.7000970840454102,0.49780941009521484,0.5072541832923889,0.5025766491889954
2,101,0.69575035572052,0.47426068782806396,0.5072541832923889,0.4909140169620514
3,151,0.6921413540840149,0.49780941009521484,0.5072541832923889,0.5025766491889954
4,201,0.6889713406562805,0.5095837712287903,0.5072541832923889,0.5084078907966614
5,251,0.6864663362503052,0.5115005373954773,0.5072541832923889,0.509357213973999
6,301,0.6843446493148804,0.7324753403663635,0.5072541832923889,0.6187957525253296
7,351,0.681404173374176,0.8055859804153442,0.5658248066902161,0.684567391872406
8,401,0.6785546541213989,0.724260687828064,0.6475013494491577,0.6855166554450989
9,451,0.6750465035438538,0.7817634344100952,0.6520687937736511,0.7163004875183105
10,501,0.6711165904998779,0.808871865272522,0.6375604271888733,0.7224030494689941
11,551,0.6650733351707458,0.7456188201904297,0.6840408444404602,0.7145375609397888
12,601,0.6577019095420837,0.6541621088981628,0.6939817070960999,0.6742609143257141
13,651,0.647309422492981,0.8231106400489807,0.6843094825744629,0.7530512809753418
14,701,0.6356906890869141,0.8699342608451843,0.6560988426208496,0.762001633644104
15,751,0.6163066625595093,0.8354326486587524,0.6867275834083557,0.7603743076324463
16,801,0.5875419974327087,0.843647301197052,0.7221923470497131,0.7823433876037598
17,851,0.5526962280273438,0.8548740148544312,0.7313272356987,0.7925142645835876
18,901,0.5171608328819275,0.8389923572540283,0.7439548373222351,0.791022539138794
19,951,0.4830578863620758,0.843647301197052,0.743417501449585,0.7930566668510437
20,1001,0.44774389266967773,0.8619934320449829,0.7576571702957153,0.8093301057815552
21,1051,0.42328280210494995,0.8682913184165955,0.7641053199768066,0.815703809261322
22,1101,0.3987773656845093,0.878696620464325,0.775926947593689,0.8268239498138428
23,1151,0.38908109068870544,0.8685651421546936,0.7915099263191223,0.8296718001365662
24,1201,0.36249107122421265,0.8855421543121338,0.8003761172294617,0.8425549268722534
25,1251,0.34329113364219666,0.8891018629074097,0.8197205662727356,0.854081928730011
26,1301,0.3254733085632324,0.8981379866600037,0.8304674625396729,0.8639815449714661
27,1351,0.3183649778366089,0.9011500477790833,0.8291241526603699,0.8647952079772949
28,1401,0.28664430975914,0.917305588722229,0.8535733222961426,0.8851369619369507
29,1451,0.26653632521629333,0.9216867685317993,0.8747984766960144,0.8980200886726379
30,1501,0.2732161283493042,0.8964950442314148,0.8868887424468994,0.8916463255882263
31,1551,0.2278617024421692,0.9309967160224915,0.9005910754203796,0.9156495928764343
32,1601,0.20688731968402863,0.939211368560791,0.9126813411712646,0.9258204698562622
33,1651,0.19096577167510986,0.9468784332275391,0.9156367778778076,0.9311093091964722
34,1701,0.16447176039218903,0.9608433842658997,0.9376679062843323,0.9491456747055054
35,1751,0.15836450457572937,0.9466046094894409,0.9489521980285645,0.9477895498275757
36,1801,0.12912437319755554,0.9769989252090454,0.951101541519165,0.9639273285865784
37,1851,0.12215648591518402,0.9783680438995361,0.9615797996520996,0.9698942303657532
38,1901,0.10972284525632858,0.9701533317565918,0.963729202747345,0.9669107794761658
39,1951,0.09252719581127167,0.9824753403663635,0.9725953936576843,0.9774884581565857
40,2001,0.08862213045358658,0.9802847504615784,0.9739387631416321,0.9770816564559937
41,2051,0.0804026871919632,0.9841182827949524,0.9803869128227234,0.9822348952293396
42,2101,0.08754295110702515,0.9849397540092468,0.9610424637794495,0.9728776812553406
43,2151,0.06940529495477676,0.9884994626045227,0.982536256313324,0.985489547252655
44,2201,0.06572207808494568,0.9874041676521301,0.9828049540519714,0.985082745552063
45,2251,0.06568564474582672,0.9843921065330505,0.9846856594085693,0.9845402836799622
46,2301,0.05992772430181503,0.9923329949378967,0.9871037006378174,0.9896935224533081
47,2351,0.058489955961704254,0.9884994626045227,0.9841483235359192,0.9863032102584839
48,2401,0.055841851979494095,0.9879518151283264,0.9884470701217651,0.9882017970085144
49,2451,0.053639695048332214,0.9884994626045227,0.9889844059944153,0.9887442588806152
50,2501,0.04972987249493599,0.990963876247406,0.9905964732170105,0.990778386592865
51,2551,0.04917924478650093,0.9920591711997986,0.9860290288925171,0.9890154600143433
52,2601,0.04919282719492912,0.9876779913902283,0.990327775478363,0.9890154600143433
53,2651,0.05128121003508568,0.9846659302711487,0.9897904396057129,0.9872525334358215
54,2701,0.04877913370728493,0.9884994626045227,0.9862976670265198,0.9873881340026855
55,2751,0.043264683336019516,0.9920591711997986,0.987909734249115,0.9899647235870361
56,2801,0.05024594068527222,0.9937020540237427,0.9871037006378174,0.990371584892273
57,2851,0.044443126767873764,0.9901424050331116,0.9862976670265198,0.9882017970085144
58,2901,0.04769479110836983,0.990963876247406,0.987909734249115,0.9894223213195801
59,2951,0.03991357982158661,0.9904162287712097,0.9911338090896606,0.990778386592865
60,3001,0.03960251435637474,0.9939758777618408,0.9908651113510132,0.9924057722091675
61,3051,0.03874583914875984,0.9912376999855042,0.9914024472236633,0.9913208484649658
62,3101,0.03766259923577309,0.9904162287712097,0.9919398427009583,0.9911852478981018
63,3151,0.0360494889318943,0.9939758777618408,0.990327775478363,0.9921345114707947
