,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.7065175771713257,0.5132743120193481,0.2750333845615387,0.3938988447189331
1,51,0.7028717994689941,0.5132743120193481,0.28437918424606323,0.39858174324035645
2,101,0.6999205946922302,0.5132743120193481,0.295861154794693,0.40433502197265625
3,151,0.697283148765564,0.5132743120193481,0.3559412658214569,0.43443939089775085
4,201,0.6943720579147339,0.5132743120193481,0.3802403211593628,0.44661492109298706
5,251,0.6913636922836304,0.5132743120193481,0.4432576894760132,0.4781910479068756
6,301,0.6877490878105164,0.5154196619987488,0.5100133419036865,0.5127107501029968
7,351,0.6835152506828308,0.5183695554733276,0.6763684749603271,0.5975381135940552
8,401,0.6784948110580444,0.562080979347229,0.6779706478118896,0.6201498508453369
9,451,0.6732725501060486,0.6516492366790771,0.7209612727165222,0.6863794326782227
10,501,0.6659019589424133,0.6516492366790771,0.7351135015487671,0.6934707164764404
11,551,0.6567112803459167,0.6913381814956665,0.7714285850524902,0.7314690947532654
12,601,0.6442471146583557,0.7304907441139221,0.7909212112426758,0.7607706785202026
13,651,0.6274051666259766,0.7366586327552795,0.8074766397476196,0.7721434235572815
14,701,0.604983389377594,0.764548122882843,0.8331108093261719,0.7989028692245483
15,751,0.5762830972671509,0.7817109227180481,0.848331093788147,0.8150923252105713
16,801,0.5353721380233765,0.7742022275924683,0.8803738355636597,0.8274016380310059
17,851,0.48853665590286255,0.7940466403961182,0.8843791484832764,0.8393096327781677
18,901,0.43135780096054077,0.7948511838912964,0.9190921187400818,0.8571046590805054
19,951,0.3783181607723236,0.8200590014457703,0.9335113763809204,0.8769066333770752
20,1001,0.3362220227718353,0.8436577916145325,0.9367156028747559,0.8902863264083862
21,1051,0.288471519947052,0.8667203187942505,0.9620828032493591,0.9145036339759827
22,1101,0.24885675311088562,0.8908554315567017,0.9695594310760498,0.9302916526794434
23,1151,0.2246670424938202,0.8967551589012146,0.9650200009346008,0.9309606552124023
24,1201,0.19734437763690948,0.9163314700126648,0.975433886051178,0.9459459185600281
25,1251,0.17875197529792786,0.9251810312271118,0.9735647439956665,0.949424684047699
26,1301,0.15565389394760132,0.9383212924003601,0.9863818287849426,0.9624029994010925
27,1351,0.14139631390571594,0.9442209601402283,0.9898531436920166,0.9670858979225159
28,1401,0.1313357651233673,0.9514614939689636,0.9823765158653259,0.9669520854949951
29,1451,0.11660837382078171,0.9570930600166321,0.9887850284576416,0.9729729890823364
30,1501,0.10430111736059189,0.9619200825691223,0.9919893145561218,0.9769868850708008
31,1551,0.09348561614751816,0.9694287776947021,0.9922563433647156,0.9808670282363892
32,1601,0.08428047597408295,0.9753285050392151,0.9946595430374146,0.9850147366523743
33,1651,0.07901448756456375,0.9737194776535034,0.9909211993217468,0.9823387861251831
34,1701,0.0726591944694519,0.9753285050392151,0.9914552569389343,0.9834091663360596
35,1751,0.06629469990730286,0.9793510437011719,0.9922563433647156,0.9858174920082092
36,1801,0.06552504003047943,0.9761329889297485,0.9933244585990906,0.9847471117973328
37,1851,0.05649254843592644,0.9820327162742615,0.994125485420227,0.9880920648574829
38,1901,0.05655447766184807,0.9785465002059937,0.9911882281303406,0.9848809242248535
39,1951,0.05016210675239563,0.9833735823631287,0.9943925142288208,0.9888948202133179
40,2001,0.04788420721888542,0.9857870936393738,0.9954606294631958,0.9906342029571533
41,2051,0.04574444890022278,0.9876642823219299,0.9954606294631958,0.991570770740509
42,2101,0.09644492715597153,0.9908822774887085,0.9423230886459351,0.9665507078170776
43,2151,0.046366408467292786,0.9892732501029968,0.9898531436920166,0.9895638227462769
44,2201,0.03916841745376587,0.991150438785553,0.995193600654602,0.9931763410568237
45,2251,0.03668768331408501,0.9914186000823975,0.9954606294631958,0.9934439659118652
46,2301,0.03694935142993927,0.9916867613792419,0.995193600654602,0.9934439659118652
47,2351,0.0343005545437336,0.9922231435775757,0.9946595430374146,0.9934439659118652
48,2401,0.03460441157221794,0.9879324436187744,0.9946595430374146,0.9913032054901123
49,2451,0.0330185629427433,0.9949048161506653,0.9946595430374146,0.9947819113731384
50,2501,0.033272404223680496,0.9895414113998413,0.994125485420227,0.9918383955955505
51,2551,0.03087957203388214,0.9941002726554871,0.994125485420227,0.9941129088401794
52,2601,0.030581388622522354,0.9914186000823975,0.9943925142288208,0.992908775806427
