,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6986075043678284,0.4877183437347412,0.5,0.49377766251564026
1,51,0.6949551701545715,0.5646833777427673,0.5061659216880798,0.53581303358078
2,101,0.6921402812004089,0.4342249035835266,0.49411433935165405,0.46377211809158325
3,151,0.6897574067115784,0.456877738237381,0.5986546874046326,0.5268252491950989
4,201,0.6871857047080994,0.48689955472946167,0.7631726264953613,0.6232024431228638
5,251,0.6842747926712036,0.6129912734031677,0.7867152690887451,0.6987002491950989
6,301,0.6811235547065735,0.6290938854217529,0.7743834257125854,0.7007743120193481
7,351,0.6762674450874329,0.5480349063873291,0.806614339351654,0.6756083965301514
8,401,0.6709822416305542,0.5131004452705383,0.7900784611701965,0.6497511267662048
9,451,0.6636322140693665,0.5338428020477295,0.8228699564933777,0.67643803358078
10,501,0.6530215740203857,0.6350982785224915,0.8276345133781433,0.730088472366333
11,551,0.6373297572135925,0.6915938854217529,0.8413677215576172,0.7654867172241211
12,601,0.6185387969017029,0.6558406352996826,0.8478139042854309,0.7505530714988708
13,651,0.5872923731803894,0.6675764322280884,0.8783632516860962,0.7715708017349243
14,701,0.5499424338340759,0.6787663698196411,0.8909753561019897,0.783462405204773
15,751,0.511100172996521,0.6716703176498413,0.9097533822059631,0.7891316413879395
16,801,0.4774508774280548,0.6673035025596619,0.9173206090927124,0.7906526327133179
17,851,0.4557945728302002,0.6989628672599792,0.9167600870132446,0.8064159154891968
18,901,0.43108120560646057,0.7019650936126709,0.9304932951927185,0.814712405204773
19,951,0.41050848364830017,0.7071506381034851,0.9397421479225159,0.8219026327133179
20,1001,0.3976422846317291,0.7025108933448792,0.9408632516860962,0.8201050758361816
21,1051,0.3816346228122711,0.7066047787666321,0.9517937302589417,0.8275719285011292
22,1101,0.37303626537323,0.7049672603607178,0.9531950950622559,0.8274336457252502
23,1151,0.364297479391098,0.7224345207214355,0.9562780261039734,0.8378041982650757
24,1201,0.3461858332157135,0.7287117838859558,0.9697309136390686,0.8476216793060303
25,1251,0.33523648977279663,0.7336244583129883,0.9711322784423828,0.8508020043373108
26,1301,0.31890371441841125,0.7464519739151001,0.9770179390907288,0.8602046370506287
27,1351,0.312496542930603,0.7570960521697998,0.9772982001304626,0.8657355904579163
28,1401,0.29469984769821167,0.773744523525238,0.9823430776596069,0.8766592741012573
29,1451,0.2810647189617157,0.7802947759628296,0.9829035997390747,0.8802544474601746
30,1501,0.27268069982528687,0.7977620363235474,0.9789798259735107,0.8871681690216064
31,1551,0.2554555833339691,0.8155021667480469,0.990470826625824,0.9018252491950989
32,1601,0.23924945294857025,0.8299672603607178,0.9899103045463562,0.9088771939277649
33,1651,0.2252102494239807,0.8417030572891235,0.9901905655860901,0.9149612784385681
34,1701,0.2159876674413681,0.8548035025596619,0.9817824959754944,0.9174502491950989
35,1751,0.19431659579277039,0.8665392994880676,0.9943946003913879,0.9296183586120605
36,1801,0.18779174983501434,0.8752729296684265,0.988508939743042,0.9311394095420837
37,1851,0.16859948635101318,0.8976528644561768,0.9887892603874207,0.9426161646842957
38,1901,0.17888064682483673,0.8979257345199585,0.9736546874046326,0.935287594795227
39,1951,0.15284059941768646,0.9200327396392822,0.9834641218185425,0.9513274431228638
40,2001,0.13539601862430573,0.9287663698196411,0.9932735562324524,0.9605917930603027
41,2051,0.12427826225757599,0.9391375780105591,0.9929932951927185,0.9657079577445984
42,2101,0.1247543916106224,0.9402292370796204,0.9840246438980103,0.9618362784385681
43,2151,0.10971727222204208,0.943231463432312,0.9963564872741699,0.9694413542747498
44,2201,0.10309790074825287,0.9484170079231262,0.994114339351654,0.970962405204773
45,2251,0.10388784110546112,0.9527838230133057,0.9901905655860901,0.971238911151886
46,2301,0.10101433098316193,0.947871208190918,0.9910314083099365,0.9691648483276367
47,2351,0.09284353256225586,0.9522379636764526,0.9943946003913879,0.973036527633667
48,2401,0.08447287976741791,0.9634279608726501,0.996076226234436,0.9795354008674622
49,2451,0.08802957087755203,0.9522379636764526,0.992432713508606,0.9720686078071594
50,2501,0.07449816167354584,0.97052401304245,0.9949551820755005,0.9825774431228638
51,2551,0.0718015655875206,0.9727074503898621,0.994114339351654,0.9832687973976135
52,2601,0.07172182202339172,0.971615731716156,0.9907511472702026,0.9810563921928406
53,2651,0.07098167389631271,0.9694322943687439,0.9921524524688721,0.9806416034698486
54,2701,0.06343916058540344,0.9754366874694824,0.996076226234436,0.9856194853782654
55,2751,0.05988653749227524,0.976801335811615,0.9957959651947021,0.9861725568771362
56,2801,0.06936648488044739,0.9759825468063354,0.9834641218185425,0.9796736836433411
57,2851,0.05944478139281273,0.9792576432228088,0.9946748614311218,0.986863911151886
58,2901,0.06089082732796669,0.9778929948806763,0.9907511472702026,0.9842367172241211
59,2951,0.05312935262918472,0.9800764322280884,0.9952354431152344,0.9875553250312805
60,3001,0.05401691794395447,0.9765284061431885,0.9952354431152344,0.9857577681541443
61,3051,0.05692047253251076,0.9814410209655762,0.9907511472702026,0.9860342741012573
62,3101,0.05732952803373337,0.9806222915649414,0.988508939743042,0.9845132827758789
63,3151,0.04862735792994499,0.9811681509017944,0.9955157041549683,0.9882466793060303
64,3201,0.048623643815517426,0.9819868803024292,0.9946748614311218,0.9882466793060303
65,3251,0.0531654991209507,0.9814410209655762,0.9893497824668884,0.9853429198265076
66,3301,0.052588846534490585,0.9808952212333679,0.9901905655860901,0.9854812026023865
67,3351,0.05094541609287262,0.9789847135543823,0.9929932951927185,0.9858959913253784
68,3401,0.048053983598947525,0.9806222915649414,0.9932735562324524,0.986863911151886
69,3451,0.04931218922138214,0.9787117838859558,0.994114339351654,0.9863108396530151
70,3501,0.049437083303928375,0.9814410209655762,0.9913116693496704,0.9863108396530151
71,3551,0.0441049225628376,0.9847161769866943,0.9949551820755005,0.9897676706314087
72,3601,0.0522041842341423,0.9789847135543823,0.9899103045463562,0.984375
73,3651,0.04501206800341606,0.9852620363235474,0.9935538172721863,0.9893528819084167
74,3701,0.047490499913692474,0.9817139506340027,0.9899103045463562,0.9857577681541443
75,3751,0.04849044978618622,0.9860807657241821,0.9899103045463562,0.9879701137542725
76,3801,0.042147330939769745,0.9814410209655762,0.996076226234436,0.988661527633667
77,3851,0.03881203383207321,0.9852620363235474,0.9966367483139038,0.9908738732337952
78,3901,0.03843832015991211,0.9847161769866943,0.9963564872741699,0.9904590845108032
79,3951,0.04210134595632553,0.9825327396392822,0.9943946003913879,0.9883849620819092
80,4001,0.0375666581094265,0.9847161769866943,0.9963564872741699,0.9904590845108032
81,4051,0.0376846008002758,0.9830785989761353,0.9966367483139038,0.9897676706314087
82,4101,0.043878424912691116,0.9819868803024292,0.9907511472702026,0.9863108396530151
83,4151,0.04230615124106407,0.9792576432228088,0.9966367483139038,0.9878318309783936
84,4201,0.03538849949836731,0.9849891066551208,0.9966367483139038,0.9907355904579163
85,4251,0.03682221844792366,0.9868995547294617,0.9943946003913879,0.9905973672866821
86,4301,0.04257333651185036,0.9787117838859558,0.996076226234436,0.9872787594795227
87,4351,0.053237952291965485,0.9868995547294617,0.9831838607788086,0.9850663542747498
88,4401,0.036486756056547165,0.9874454140663147,0.9943946003913879,0.9908738732337952
89,4451,0.03648890554904938,0.9882642030715942,0.9952354431152344,0.9917035102844238
90,4501,0.034651003777980804,0.9847161769866943,0.9955157041549683,0.9900442361831665
91,4551,0.033446669578552246,0.9879912734031677,0.9963564872741699,0.9921183586120605
92,4601,0.046143870800733566,0.9828056693077087,0.994114339351654,0.9883849620819092
93,4651,0.03894687816500664,0.9817139506340027,0.9952354431152344,0.9883849620819092
94,4701,0.032585348933935165,0.9866266250610352,0.996076226234436,0.9912887215614319
95,4751,0.03304760903120041,0.9852620363235474,0.9971973299980164,0.991150438785553
96,4801,0.03564933314919472,0.9828056693077087,0.9971973299980164,0.9899059534072876
97,4851,0.034659091383218765,0.9833515286445618,0.9969170689582825,0.9900442361831665
98,4901,0.030502447858452797,0.9879912734031677,0.9969170689582825,0.9923949241638184
99,4951,0.03187641128897667,0.9849891066551208,0.9971973299980164,0.9910121560096741
100,5001,0.03339825198054314,0.9860807657241821,0.9955157041549683,0.9907355904579163
101,5051,0.030231965705752373,0.9877183437347412,0.9955157041549683,0.9915652871131897
102,5101,0.03768756985664368,0.9871724843978882,0.994114339351654,0.9905973672866821
103,5151,0.031261082738637924,0.9855349063873291,0.9969170689582825,0.991150438785553
104,5201,0.034140169620513916,0.9888100624084473,0.9918721914291382,0.9903208017349243
105,5251,0.029448136687278748,0.9893559217453003,0.9966367483139038,0.9929479956626892
106,5301,0.03382502868771553,0.9874454140663147,0.992432713508606,0.9899059534072876
107,5351,0.02845623530447483,0.9885371327400208,0.9966367483139038,0.9925332069396973
108,5401,0.027713164687156677,0.9890829920768738,0.9974775910377502,0.993224561214447
109,5451,0.03160184621810913,0.9847161769866943,0.9971973299980164,0.9908738732337952
110,5501,0.029443901032209396,0.9868995547294617,0.9966367483139038,0.9917035102844238
111,5551,0.029178690165281296,0.989628791809082,0.996076226234436,0.9928097128868103
112,5601,0.033073484897613525,0.9860807657241821,0.9938340783119202,0.9899059534072876
113,5651,0.026316238567233086,0.989628791809082,0.9974775910377502,0.9935011267662048
114,5701,0.0322042852640152,0.9860807657241821,0.9946748614311218,0.9903208017349243
115,5751,0.027284061536192894,0.9882642030715942,0.9971973299980164,0.9926714897155762
116,5801,0.028018098324537277,0.9868995547294617,0.9977578520774841,0.9922566413879395
117,5851,0.031994372606277466,0.9849891066551208,0.9946748614311218,0.9897676706314087
118,5901,0.026330096647143364,0.9899017214775085,0.9966367483139038,0.993224561214447
119,5951,0.027730533853173256,0.9893559217453003,0.996076226234436,0.9926714897155762
120,6001,0.025499146431684494,0.9890829920768738,0.9977578520774841,0.9933628439903259
121,6051,0.029647238552570343,0.9882642030715942,0.9935538172721863,0.9908738732337952
122,6101,0.03040110506117344,0.9847161769866943,0.9974775910377502,0.9910121560096741
123,6151,0.034184619784355164,0.9819868803024292,0.9977578520774841,0.9897676706314087
124,6201,0.027543751522898674,0.989628791809082,0.9946748614311218,0.9921183586120605
125,6251,0.029291292652487755,0.9860807657241821,0.9971973299980164,0.9915652871131897
126,6301,0.03174351900815964,0.9893559217453003,0.9952354431152344,0.9922566413879395
127,6351,0.024529866874217987,0.9904475808143616,0.9974775910377502,0.9939159154891968
128,6401,0.02420041337609291,0.9901746511459351,0.9971973299980164,0.9936394095420837
129,6451,0.02883225306868553,0.9879912734031677,0.9938340783119202,0.9908738732337952
130,6501,0.03082307241857052,0.9860807657241821,0.9946748614311218,0.9903208017349243
131,6551,0.027405237779021263,0.9907205104827881,0.9938340783119202,0.9922566413879395
132,6601,0.024285325780510902,0.9901746511459351,0.9957959651947021,0.9929479956626892
133,6651,0.02880917303264141,0.9888100624084473,0.9932735562324524,0.9910121560096741
134,6701,0.033533111214637756,0.9882642030715942,0.9907511472702026,0.9894911646842957
135,6751,0.026777103543281555,0.9877183437347412,0.9971973299980164,0.9923949241638184
136,6801,0.027359621599316597,0.9901746511459351,0.994114339351654,0.9921183586120605
137,6851,0.034671422094106674,0.9822598099708557,0.9952354431152344,0.988661527633667
138,6901,0.026821497827768326,0.9868995547294617,0.9969170689582825,0.9918417930603027
139,6951,0.022847093641757965,0.9899017214775085,0.9969170689582825,0.9933628439903259
140,7001,0.021520737558603287,0.9912663698196411,0.9977578520774841,0.9944690465927124
141,7051,0.021399186924099922,0.9912663698196411,0.9977578520774841,0.9944690465927124
142,7101,0.02120315656065941,0.9907205104827881,0.9974775910377502,0.9940541982650757
143,7151,0.02129167690873146,0.9915392994880676,0.9971973299980164,0.9943307638168335
144,7201,0.02242492139339447,0.9901746511459351,0.9966367483139038,0.9933628439903259
145,7251,0.024760164320468903,0.9909934401512146,0.9977578520774841,0.9943307638168335
146,7301,0.022803423926234245,0.9893559217453003,0.9969170689582825,0.9930862784385681
