,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.7048147320747375,0.5,0.28563475608825684,0.39399778842926025
1,51,0.7027032375335693,0.5,0.3307349681854248,0.4162995517253876
2,101,0.7015969157218933,0.5,0.46881958842277527,0.48458150029182434
3,151,0.7000080943107605,0.5,0.49387526512145996,0.49697136878967285
4,201,0.6983352899551392,0.5046296119689941,0.48886415362358093,0.4968337118625641
5,251,0.6968457102775574,0.43572986125946045,0.4980512261390686,0.4665473699569702
6,301,0.696165919303894,0.49754902720451355,0.4980512261390686,0.4977973699569702
7,351,0.6950058341026306,0.5125272274017334,0.4980512261390686,0.5053689479827881
8,401,0.6933866143226624,0.5258714556694031,0.4980512261390686,0.5121145248413086
9,451,0.6918933391571045,0.5198801755905151,0.4980512261390686,0.5090858936309814
10,501,0.6899373531341553,0.5495642423629761,0.4980512261390686,0.5240914225578308
11,551,0.6872536540031433,0.577886700630188,0.4980512261390686,0.5384085774421692
12,601,0.6844886541366577,0.6427015066146851,0.4980512261390686,0.5711728930473328
13,651,0.6801887154579163,0.774782121181488,0.4980512261390686,0.637940526008606
14,701,0.6739184260368347,0.7551742792129517,0.4980512261390686,0.6280286312103271
15,751,0.6653059720993042,0.89161217212677,0.5464922189712524,0.7209526300430298
16,801,0.6507194638252258,0.742919385433197,0.5033407807350159,0.6244493126869202
17,851,0.6285473108291626,0.8907952308654785,0.5723830461502075,0.7333425283432007
18,901,0.5959338545799255,0.904411792755127,0.6233296394348145,0.765418529510498
19,951,0.5600036978721619,0.9016884565353394,0.641425371170044,0.7729901075363159
20,1001,0.5316479802131653,0.9000544548034668,0.6244432330131531,0.7637665271759033
21,1051,0.4964504837989807,0.9071350693702698,0.6272271871566772,0.7687224745750427
22,1101,0.47486215829849243,0.922113299369812,0.6606347560882568,0.7928138971328735
23,1151,0.4569242000579834,0.9313725233078003,0.6684298515319824,0.8013491034507751
24,1201,0.44025424122810364,0.9264705777168274,0.6728841662406921,0.8010737895965576
25,1251,0.42171570658683777,0.9330065250396729,0.6959910988807678,0.8158039450645447
26,1301,0.40776577591896057,0.9234749674797058,0.7235523462295532,0.8246145248413086
27,1351,0.3893488049507141,0.9259259104728699,0.7408128976821899,0.834388792514801
28,1401,0.3612446188926697,0.9422658085823059,0.7686525583267212,0.8564152121543884
29,1451,0.3429577350616455,0.9463507533073425,0.7934298515319824,0.8707323670387268
30,1501,0.32036301493644714,0.9594226479530334,0.8026169538497925,0.8818832635879517
31,1551,0.29679006338119507,0.9501634240150452,0.8424276113510132,0.896888792514801
32,1601,0.27744942903518677,0.959967315196991,0.858574628829956,0.909829318523407
33,1651,0.25578925013542175,0.9607843160629272,0.8800111413002014,0.9208425283432007
34,1701,0.24432292580604553,0.9564270377159119,0.8866926431655884,0.9219438433647156
35,1751,0.23485495150089264,0.9463507533073425,0.8989421129226685,0.9229074716567993
36,1801,0.2123754918575287,0.9629629850387573,0.9086859822273254,0.9361233711242676
37,1851,0.1970028430223465,0.9735838770866394,0.9109131693840027,0.9425936341285706
38,1901,0.1834133416414261,0.9738562107086182,0.9309576749801636,0.9526431560516357
39,1951,0.17366720736026764,0.9749455451965332,0.9368039965629578,0.9560847878456116
40,2001,0.16703136265277863,0.9738562107086182,0.9381960034370422,0.9562224745750427
41,2051,0.15889863669872284,0.9817538261413574,0.932906448841095,0.9575991034507751
42,2101,0.14855992794036865,0.9822984933853149,0.9415367245674133,0.9621420502662659
43,2151,0.14163023233413696,0.9825708270072937,0.9468262791633606,0.9648953676223755
44,2201,0.14192619919776917,0.9703159332275391,0.9448775053024292,0.9577367901802063
45,2251,0.1302451640367508,0.9771241545677185,0.9471046924591064,0.962279736995697
46,2301,0.13886244595050812,0.9817538261413574,0.9342984557151794,0.9582874178886414
47,2351,0.12532778084278107,0.9768518805503845,0.9523941874504089,0.9647576808929443
48,2401,0.11937278509140015,0.9722222089767456,0.9607461094856262,0.9665473699569702
49,2451,0.11005105823278427,0.9787581562995911,0.9638084769248962,0.9713656306266785
50,2501,0.10473061352968216,0.9795751571655273,0.9638084769248962,0.9717786312103271
51,2551,0.11361756175756454,0.9793028235435486,0.9621380567550659,0.9708150029182434
52,2601,0.10239345580339432,0.9738562107086182,0.9679844379425049,0.9709526300430298
53,2651,0.09438643604516983,0.9806644916534424,0.9702115654945374,0.9754955768585205
54,2701,0.10147113353013992,0.98338782787323,0.9635300636291504,0.9735682606697083
55,2751,0.0965115949511528,0.9825708270072937,0.9657572507858276,0.9742566347122192
56,2801,0.08720078319311142,0.9814814925193787,0.9738307595252991,0.9776982665061951
57,2851,0.08794957399368286,0.9828431606292725,0.9738307595252991,0.9783865809440613
58,2901,0.09243611991405487,0.9735838770866394,0.9727171659469604,0.9731552600860596
59,2951,0.08383163809776306,0.9795751571655273,0.9760578870773315,0.9778358936309814
60,3001,0.08816460520029068,0.9746732115745544,0.9746659398078918,0.9746695756912231
61,3051,0.079603411257267,0.9812091588973999,0.9777283072471619,0.9794878959655762
62,3101,0.0839008316397667,0.9822984933853149,0.9735523462295532,0.9779735803604126
63,3151,0.07990152388811111,0.9787581562995911,0.977449893951416,0.978111207485199
64,3201,0.09134326875209808,0.9741285443305969,0.9718819856643677,0.9730176329612732
65,3251,0.08248846232891083,0.9771241545677185,0.9757795333862305,0.976459264755249
66,3301,0.0813460573554039,0.9730392098426819,0.9782850742340088,0.9756332635879517
67,3351,0.06945694983005524,0.984749436378479,0.9824610352516174,0.9836178421974182
68,3401,0.07576420903205872,0.9852941036224365,0.9752227067947388,0.9803138971328735
69,3451,0.07025910168886185,0.9855664372444153,0.9788418412208557,0.9822412133216858
70,3501,0.06696491688489914,0.9825708270072937,0.9807906746864319,0.981690526008606
71,3551,0.06467453390359879,0.985838770866394,0.9807906746864319,0.9833425283432007
72,3601,0.06424681842327118,0.9866557717323303,0.983574628829956,0.9851321578025818
73,3651,0.06109316647052765,0.9852941036224365,0.9863585829734802,0.985820472240448
74,3701,0.060775548219680786,0.9831154942512512,0.9858017563819885,0.9844438433647156
75,3751,0.06875045597553253,0.975217878818512,0.9852449893951416,0.9801762104034424
76,3801,0.057695116847753525,0.9852941036224365,0.9877505302429199,0.9865087866783142
77,3851,0.059922680258750916,0.9795751571655273,0.987193763256073,0.9833425283432007
78,3901,0.05966838449239731,0.9872004389762878,0.9838529825210571,0.9855451583862305
79,3951,0.05586162954568863,0.985838770866394,0.9866369962692261,0.9862334728240967
80,4001,0.07085627317428589,0.9839324355125427,0.9777283072471619,0.9808645248413086
81,4051,0.062025055289268494,0.9869281053543091,0.9791202545166016,0.9830671548843384
82,4101,0.05763304606080055,0.9863834381103516,0.9877505302429199,0.987059473991394
83,4151,0.053718287497758865,0.9874727725982666,0.9885857701301575,0.9880231022834778
84,4201,0.056264135986566544,0.9806644916534424,0.9858017563819885,0.9832048416137695
85,4251,0.05423881858587265,0.9817538261413574,0.9883073568344116,0.9849944710731506
86,4301,0.10255693644285202,0.9893791079521179,0.929287314414978,0.9596641063690186
87,4351,0.05479120463132858,0.9803921580314636,0.9891425371170044,0.9847191572189331
88,4401,0.054457541555166245,0.9866557717323303,0.9849665760993958,0.985820472240448
89,4451,0.052045900374650955,0.9812091588973999,0.9894209504127502,0.9852698445320129
90,4501,0.04795702546834946,0.9872004389762878,0.9910913109779358,0.9891244769096375
91,4551,0.047528333961963654,0.9844771027565002,0.9905345439910889,0.9874724745750427
92,4601,0.05511672422289848,0.9885621070861816,0.983574628829956,0.9860957860946655
93,4651,0.047175005078315735,0.98338782787323,0.9913697242736816,0.9873347878456116
94,4701,0.04990147054195404,0.9844771027565002,0.9888641238212585,0.9866464734077454
95,4751,0.04610663279891014,0.9844771027565002,0.9908128976821899,0.9876101613044739
96,4801,0.04467766731977463,0.9852941036224365,0.9913697242736816,0.9882984757423401
97,4851,0.04171520471572876,0.9893791079521179,0.9927616715431213,0.9910517334938049
98,4901,0.044547680765390396,0.9904683828353882,0.9908128976821899,0.990638792514801
99,4951,0.04439792409539223,0.983660101890564,0.9913697242736816,0.9874724745750427
100,5001,0.04810527339577675,0.985838770866394,0.9866369962692261,0.9862334728240967
101,5051,0.044241178780794144,0.9888344407081604,0.9910913109779358,0.98995041847229
102,5101,0.040972355753183365,0.9880174398422241,0.9916480779647827,0.9898127913475037
103,5151,0.047782741487026215,0.9814814925193787,0.9916480779647827,0.9865087866783142
104,5201,0.03990829735994339,0.9888344407081604,0.9913697242736816,0.9900881052017212
105,5251,0.041307657957077026,0.9893791079521179,0.9891425371170044,0.9892621040344238
106,5301,0.038850944489240646,0.9896514415740967,0.9927616715431213,0.9911894202232361
107,5351,0.04251902922987938,0.9825708270072937,0.9916480779647827,0.987059473991394
108,5401,0.038201987743377686,0.9910130500793457,0.99387526512146,0.9924284219741821
109,5451,0.03768819198012352,0.9885621070861816,0.9922049045562744,0.9903634190559387
110,5501,0.03570101037621498,0.9874727725982666,0.99387526512146,0.990638792514801
111,5551,0.03777914121747017,0.9872004389762878,0.9944320917129517,0.9907764196395874
112,5601,0.04303501173853874,0.983660101890564,0.9935969114303589,0.9885737895965576
113,5651,0.043316230177879333,0.9812091588973999,0.9927616715431213,0.9869217872619629
114,5701,0.03510158509016037,0.9885621070861816,0.9955456852912903,0.9920154213905334
115,5751,0.03516126796603203,0.9874727725982666,0.9935969114303589,0.9905011057853699
116,5801,0.03437117859721184,0.9923747181892395,0.9941536784172058,0.9932544231414795
117,5851,0.03630806878209114,0.9882897734642029,0.9908128976821899,0.9895374178886414
118,5901,0.0385761559009552,0.98338782787323,0.9935969114303589,0.9884361028671265
119,5951,0.035647518932819366,0.9904683828353882,0.9944320917129517,0.9924284219741821
120,6001,0.03707379475235939,0.9896514415740967,0.9905345439910889,0.9900881052017212
121,6051,0.03275793418288231,0.9901960492134094,0.9930400848388672,0.9916024208068848
122,6101,0.03440292179584503,0.9872004389762878,0.9922049045562744,0.9896751046180725
123,6151,0.03242166340351105,0.9888344407081604,0.9949888586997986,0.9918777346611023
124,6201,0.03500081226229668,0.9885621070861816,0.9916480779647827,0.9900881052017212
125,6251,0.033960048109292984,0.9880174398422241,0.9919264912605286,0.98995041847229
126,6301,0.0313308946788311,0.9877451062202454,0.9961024522781372,0.9918777346611023
127,6351,0.03056936152279377,0.9921023845672607,0.9966592192649841,0.9943557381629944
128,6401,0.03315333276987076,0.9921023845672607,0.9955456852912903,0.9938050508499146
129,6451,0.030686553567647934,0.9893791079521179,0.9963808655738831,0.9928414225578308
130,6501,0.03617565333843231,0.983660101890564,0.9935969114303589,0.9885737895965576
131,6551,0.032989297062158585,0.9852941036224365,0.99693763256073,0.9910517334938049
132,6601,0.029937928542494774,0.9872004389762878,0.9958240389823914,0.9914647340774536
133,6651,0.033055614680051804,0.9869281053543091,0.9924833178520203,0.9896751046180725
134,6701,0.033188752830028534,0.9842047691345215,0.9952672719955444,0.9896751046180725
135,6751,0.02762715145945549,0.9893791079521179,0.9963808655738831,0.9928414225578308
136,6801,0.02946898341178894,0.9872004389762878,0.9949888586997986,0.9910517334938049
137,6851,0.028766073286533356,0.9901960492134094,0.9927616715431213,0.9914647340774536
138,6901,0.06576930731534958,0.983660101890564,0.964643657207489,0.9742566347122192
139,6951,0.028656717389822006,0.9899237751960754,0.9941536784172058,0.9920154213905334
140,7001,0.02618970163166523,0.9921023845672607,0.99693763256073,0.9944933652877808
