,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.7092413902282715,0.5006747841835022,0.5087233185768127,0.5046473741531372
1,51,0.7032454013824463,0.5006747841835022,0.5087233185768127,0.5046473741531372
2,101,0.699251651763916,0.5006747841835022,0.5087233185768127,0.5046473741531372
3,151,0.6963047981262207,0.5006747841835022,0.5084463953971863,0.5045106410980225
4,201,0.6924341320991516,0.5006747841835022,0.5095541477203369,0.5050573945045471
5,251,0.6892979145050049,0.5006747841835022,0.5328164100646973,0.5165390968322754
6,301,0.6843430995941162,0.5006747841835022,0.5707560181617737,0.5352651476860046
7,351,0.6783960461616516,0.5006747841835022,0.618942141532898,0.5590486526489258
8,401,0.671950101852417,0.5006747841835022,0.6973137855529785,0.5977309942245483
9,451,0.6632176041603088,0.5006747841835022,0.7130988836288452,0.6055221557617188
10,501,0.6510633826255798,0.5006747841835022,0.7643312215805054,0.6308091878890991
11,551,0.6316084265708923,0.5017544031143188,0.8042093515396118,0.6510388255119324
12,601,0.6062924861907959,0.5487179756164551,0.817779004573822,0.6815199851989746
13,651,0.5716610550880432,0.6245614290237427,0.850456953048706,0.7360579371452332
14,701,0.533190906047821,0.6653171181678772,0.8739961385726929,0.7683160305023193
15,751,0.4937138557434082,0.6820513010025024,0.8914428353309631,0.7854018807411194
16,801,0.46176469326019287,0.6798920631408691,0.9047355055809021,0.7908693552017212
17,851,0.43671634793281555,0.6785424947738647,0.9171974658966064,0.7963367700576782
18,901,0.4180426597595215,0.6844804286956787,0.925228476524353,0.803307831287384
19,951,0.40021440386772156,0.7006747722625732,0.9332594871520996,0.8154729604721069
20,1001,0.39129316806793213,0.7101214528083801,0.9332594871520996,0.8202569484710693
21,1051,0.37633025646209717,0.7174088954925537,0.9435059428215027,0.8290049433708191
22,1101,0.36439454555511475,0.7219973206520081,0.9476599097251892,0.8333789110183716
23,1151,0.35633227229118347,0.7300944924354553,0.9482138156890869,0.8377528786659241
24,1201,0.34560853242874146,0.7363023161888123,0.9573525190353394,0.8454073071479797
25,1251,0.3374020755290985,0.7395411729812622,0.9592910408973694,0.8480044007301331
26,1301,0.3298291265964508,0.7430499196052551,0.9587371945381165,0.8495079278945923
27,1351,0.3173590302467346,0.7503373622894287,0.9651066064834595,0.8563422560691833
28,1401,0.31154143810272217,0.7605937719345093,0.9639989137649536,0.8609896302223206
29,1451,0.2969735860824585,0.7727395296096802,0.9717530012130737,0.8709677457809448
30,1501,0.2876940369606018,0.7792173027992249,0.9714760184288025,0.874111533164978
31,1551,0.28163617849349976,0.7859649062156677,0.9706452488899231,0.8771186470985413
32,1601,0.2653633654117584,0.7948718070983887,0.9772915840148926,0.8849098086357117
33,1651,0.2527778446674347,0.8056679964065552,0.9775685667991638,0.8905139565467834
34,1701,0.2387937605381012,0.8151147365570068,0.9811686277389526,0.8970748782157898
35,1751,0.22637270390987396,0.8234817981719971,0.9847687482833862,0.9030891060829163
36,1801,0.21226376295089722,0.8399460315704346,0.9886457920074463,0.9133406281471252
37,1851,0.20234298706054688,0.8512820601463318,0.987261176109314,0.9183980226516724
38,1901,0.18952542543411255,0.859649121761322,0.9897535443305969,0.9238654971122742
39,1951,0.17962315678596497,0.865856945514679,0.9903073906898499,0.9272826910018921
40,2001,0.17274419963359833,0.8690958023071289,0.9930766820907593,0.9302898049354553
41,2051,0.16130289435386658,0.8863697648048401,0.9911381602287292,0.938080906867981
42,2101,0.1609913557767868,0.8912280797958374,0.9844918251037598,0.9372608065605164
43,2151,0.1451054960489273,0.895546555519104,0.9930766820907593,0.9436850547790527
44,2201,0.1377359926700592,0.9009446501731873,0.9958460330963135,0.9477856755256653
45,2251,0.13426215946674347,0.9120107889175415,0.9919689893722534,0.9514762163162231
46,2301,0.14761799573898315,0.9063428044319153,0.9789531826972961,0.9421815276145935
47,2351,0.13000459969043732,0.9082320928573608,0.9894766211509705,0.9483324289321899
48,2401,0.11472121626138687,0.9268556237220764,0.9966768026351929,0.9613176584243774
49,2451,0.10985497385263443,0.931713879108429,0.9963998794555664,0.963641345500946
50,2501,0.11512540280818939,0.9201079607009888,0.9969537258148193,0.9580371975898743
51,2551,0.10268141329288483,0.937112033367157,0.9963998794555664,0.9663750529289246
52,2601,0.09968488663434982,0.9379217028617859,0.9952921867370605,0.9662383794784546
53,2651,0.09985437989234924,0.9406207799911499,0.9905843138694763,0.9652815461158752
54,2701,0.09065520018339157,0.9449392557144165,0.9961229562759399,0.9702022671699524
55,2751,0.09118951112031937,0.9438596367835999,0.9933536648750305,0.9682886600494385
56,2801,0.08430907875299454,0.9503374099731445,0.9950152039527893,0.972389280796051
57,2851,0.08259888738393784,0.9508771896362305,0.993630588054657,0.9719792008399963
58,2901,0.07966253906488419,0.9543859362602234,0.9930766820907593,0.9734827876091003
59,2951,0.07624423503875732,0.9551956653594971,0.9941844344139099,0.9744395613670349
60,3001,0.07396334409713745,0.9600539803504944,0.9925228357315063,0.9760798215866089
61,3051,0.07083400338888168,0.9592442512512207,0.9944613575935364,0.9766265749931335
62,3101,0.07295777648687363,0.9576248526573181,0.9952921867370605,0.9762164950370789
63,3151,0.06822168827056885,0.9587044715881348,0.9961229562759399,0.9771733283996582
64,3201,0.06442233920097351,0.9608637094497681,0.9958460330963135,0.9781301021575928
65,3251,0.05936253070831299,0.964642345905304,0.9961229562759399,0.9801804423332214
66,3301,0.05663811415433884,0.967341423034668,0.9963998794555664,0.9816839694976807
67,3351,0.06513562798500061,0.9627530574798584,0.9925228357315063,0.9774466753005981
68,3401,0.053237952291965485,0.970040500164032,0.9966768026351929,0.9831875562667847
69,3451,0.04974978789687157,0.9762483239173889,0.9963998794555664,0.9861946702003479
70,3501,0.04736383259296417,0.9775978326797485,0.9963998794555664,0.9868780970573425
71,3551,0.05057922750711441,0.9792172908782959,0.9930766820907593,0.9860579371452332
72,3601,0.04433112218976021,0.9781376719474792,0.9961229562759399,0.9870147705078125
73,3651,0.04458751901984215,0.9792172908782959,0.9933536648750305,0.9861946702003479
74,3701,0.043487969785928726,0.9743589758872986,0.9958460330963135,0.9849644899368286
75,3751,0.03907637670636177,0.9819163084030151,0.9952921867370605,0.9885182976722717
76,3801,0.03740237280726433,0.9824561476707458,0.995569109916687,0.9889283776283264
77,3851,0.037488553673028946,0.9808366894721985,0.9958460330963135,0.9882449507713318
78,3901,0.041889846324920654,0.9870445132255554,0.9922459125518799,0.989611804485321
79,3951,0.032785333693027496,0.9878542423248291,0.9952921867370605,0.991525411605835
80,4001,0.03183182701468468,0.9881241321563721,0.9952921867370605,0.9916620850563049
