,at_least_6_or_at_most_2_accuracy,at_least_6_or_at_most_2_loss,at_most_3_accuracy,at_most_3_loss,loss,steps,total_F1,total_accuracy
545,0.8540681600570679,0.36155104637145996,0.9641979336738586,0.15278971195220947,0.2574264109134674,5450,0.9139789342880249,0.9089980125427246
546,0.8492581248283386,0.3680386245250702,0.9654268622398376,0.1548481434583664,0.26170483231544495,5460,0.9129318594932556,0.907200038433075
547,0.8553725481033325,0.3583408296108246,0.9647714495658875,0.15313580632209778,0.2559899389743805,5470,0.9148114323616028,0.909937858581543
548,0.8581444621086121,0.3545989394187927,0.9639521837234497,0.1526847928762436,0.25388938188552856,5480,0.9151354432106018,0.9109185934066772
549,0.8567585349082947,0.3546030521392822,0.9639521837234497,0.15290473401546478,0.2540012300014496,5490,0.9142901301383972,0.9102239012718201
550,0.857410728931427,0.35386234521865845,0.9640340805053711,0.1537419855594635,0.25404760241508484,5500,0.9149432182312012,0.910591721534729
551,0.8571661710739136,0.3536315858364105,0.9635425209999084,0.15583816170692444,0.25497737526893616,5510,0.9149734973907471,0.9102239012718201
552,0.8565139174461365,0.3539150655269623,0.9638702273368835,0.15735983848571777,0.25587841868400574,5520,0.9151143431663513,0.910060465335846
553,0.8564324378967285,0.3533056378364563,0.9635425209999084,0.15771889686584473,0.25575190782546997,5530,0.9148656725883484,0.9098561406135559
554,0.8557801842689514,0.35379886627197266,0.962477445602417,0.15850961208343506,0.256393700838089,5540,0.9142042994499207,0.9089980125427246
555,0.8563508987426758,0.3537071943283081,0.9625594019889832,0.15338242053985596,0.2537904381752014,5550,0.9132694602012634,0.9093249440193176
556,0.8531713485717773,0.3591671288013458,0.956169068813324,0.15771479904651642,0.25868797302246094,5560,0.9077117443084717,0.9045439958572388
557,0.8468123078346252,0.36729156970977783,0.9625594019889832,0.16138964891433716,0.2645930349826813,5570,0.9110705256462097,0.9045439958572388
558,0.8546388149261475,0.3565230965614319,0.9656726121902466,0.15154562890529633,0.2542855441570282,5580,0.9151314496994019,0.9100196361541748
559,0.8587151765823364,0.3527921140193939,0.965508759021759,0.15043172240257263,0.25185999274253845,5590,0.9165956377983093,0.9119810461997986
560,0.8583075404167175,0.35322022438049316,0.968212366104126,0.15261143445968628,0.2531616985797882,5600,0.9180669188499451,0.913125216960907
561,0.8595303893089294,0.35197630524635315,0.9673931002616882,0.1508285254240036,0.25164905190467834,5610,0.9180416464805603,0.913329541683197
562,0.8596934676170349,0.35149067640304565,0.9640340805053711,0.1501191258430481,0.25105172395706177,5620,0.9156249761581421,0.9117358326911926
563,0.8584705591201782,0.35137659311294556,0.9615762829780579,0.1520383507013321,0.25195181369781494,5630,0.9135531783103943,0.9098970293998718
564,0.8574922680854797,0.3519729971885681,0.9648533463478088,0.14960671961307526,0.2510378658771515,5640,0.9156299233436584,0.9110412001609802
565,0.853660523891449,0.35653895139694214,0.9665738344192505,0.15253452956676483,0.25478675961494446,5650,0.9153896570205688,0.9099787473678589
566,0.8577368259429932,0.3511998951435089,0.9650171995162964,0.14905859529972076,0.2503770589828491,5660,0.9157747626304626,0.9112455248832703
567,0.8581444621086121,0.35085925459861755,0.9600196480751038,0.1522996425628662,0.2518227994441986,5670,0.9125176668167114,0.9089571833610535
568,0.8581444621086121,0.35106855630874634,0.9631328582763672,0.1499643623828888,0.2507629096508026,5680,0.9141916632652283,0.9105099439620972
569,0.8596119284629822,0.34922707080841064,0.9668195843696594,0.14979684352874756,0.24975641071796417,5690,0.9177271723747253,0.9130843281745911
570,0.8596934676170349,0.3487275540828705,0.9661641716957092,0.14799544215202332,0.24860766530036926,5700,0.9171648621559143,0.912798285484314
571,0.8595303893089294,0.34853169322013855,0.9669015407562256,0.14830413460731506,0.24866333603858948,5710,0.9176251888275146,0.9130843281745911
572,0.8599380254745483,0.3481800854206085,0.9652630090713501,0.1474771499633789,0.24807460606098175,5720,0.9166860580444336,0.9124714136123657
573,0.8595303893089294,0.34848520159721375,0.9652630090713501,0.1475502848625183,0.24826419353485107,5730,0.9162473082542419,0.9122670888900757
574,0.8598564863204956,0.34761911630630493,0.966983437538147,0.14728772640228271,0.24769894778728485,5740,0.917732834815979,0.9132886528968811
575,0.8603456616401672,0.34787535667419434,0.9672292470932007,0.14680850505828857,0.24758844077587128,5750,0.9180912375450134,0.9136564135551453
576,0.8576552867889404,0.3503842055797577,0.9687039256095886,0.1479252129793167,0.24940285086631775,5760,0.9179581999778748,0.9130434989929199
577,0.8610793948173523,0.3481452167034149,0.9659184217453003,0.1480262726545334,0.24833104014396667,5770,0.9172456860542297,0.9133703708648682
578,0.8603456616401672,0.3468664288520813,0.9658364653587341,0.14736448228359222,0.24736014008522034,5780,0.9169590473175049,0.9129617810249329
579,0.8577368259429932,0.34872403740882874,0.9687039256095886,0.14785154163837433,0.2485341578722,5790,0.9179303646087646,0.9130843281745911
580,0.8549649715423584,0.35142993927001953,0.9671472907066345,0.15155325829982758,0.2517366409301758,5800,0.9163469076156616,0.9109185934066772
581,0.8595303893089294,0.34587419033050537,0.9666557312011719,0.14649242162704468,0.24642767012119293,5810,0.9174226522445679,0.9129617810249329
582,0.8577368259429932,0.34827741980552673,0.9680485129356384,0.14903773367404938,0.24890190362930298,5820,0.9178181886672974,0.9127574563026428
583,0.8570846319198608,0.34934261441230774,0.9675569534301758,0.15099327266216278,0.2504109740257263,5830,0.917533278465271,0.9121853709220886
584,0.86042720079422,0.3463627099990845,0.9690316319465637,0.14593605697155,0.24639511108398438,5840,0.919223964214325,0.9145962595939636
585,0.8614054918289185,0.3461005389690399,0.9696870446205139,0.14609821140766144,0.24634447693824768,5850,0.9200153946876526,0.9154135584831238
586,0.8610793948173523,0.3458811938762665,0.9695231914520264,0.14791274070739746,0.2471395879983902,5860,0.9198455810546875,0.9151683449745178
587,0.8613240122795105,0.34687742590904236,0.9697689414024353,0.14592503011226654,0.24664755165576935,5870,0.9198419451713562,0.9154135584831238
588,0.8564324378967285,0.35629507899284363,0.966983437538147,0.1459474265575409,0.2513792812824249,5880,0.9152701497077942,0.9115723967552185
589,0.8588781952857971,0.35158514976501465,0.966737687587738,0.14547163248062134,0.24878115952014923,5890,0.9164745211601257,0.9126757383346558
590,0.8616501092910767,0.3447158932685852,0.9689496755599976,0.14440467953681946,0.24480590224266052,5900,0.9196470379829407,0.9151683449745178
591,0.8609163761138916,0.34504976868629456,0.9688677787780762,0.14835497736930847,0.24694353342056274,5910,0.9197568893432617,0.9147597551345825
592,0.8618131279945374,0.3446812331676483,0.9699327945709229,0.1459319293498993,0.24555009603500366,5920,0.9202752709388733,0.915740430355072
593,0.8615685701370239,0.3437071144580841,0.9688677787780762,0.1475164145231247,0.24585232138633728,5930,0.9197931289672852,0.9150866270065308
594,0.8570030927658081,0.3502567410469055,0.9643617868423462,0.14585663378238678,0.24830730259418488,5940,0.9140995740890503,0.9105508327484131
595,0.8614054918289185,0.3420945703983307,0.9682942628860474,0.14359402656555176,0.24308760464191437,5950,0.919017493724823,0.9147188663482666
596,0.86042720079422,0.3423207402229309,0.9673111438751221,0.14348536729812622,0.24314676225185394,5960,0.9182131290435791,0.9137381315231323
597,0.8561878204345703,0.34763243794441223,0.9695231914520264,0.1447419822216034,0.24643567204475403,5970,0.9177829027175903,0.9127165675163269
598,0.8596934676170349,0.343307226896286,0.968212366104126,0.14297598600387573,0.24338720738887787,5980,0.9183918237686157,0.9138198494911194
599,0.86042720079422,0.34176620841026306,0.9673931002616882,0.14320892095565796,0.24273085594177246,5990,0.9180709719657898,0.9137790203094482
600,0.8612424731254578,0.34014245867729187,0.9656726121902466,0.14470729231834412,0.2426644265651703,6000,0.9172163605690002,0.913329541683197
601,0.8610793948173523,0.3396211862564087,0.9663280248641968,0.1440209597349167,0.24206088483333588,6010,0.9174699187278748,0.9135746955871582
602,0.8605902791023254,0.3390437364578247,0.9678027033805847,0.14400354027748108,0.24176274240016937,6020,0.9184409379959106,0.9140650629997253
603,0.8587151765823364,0.34005501866340637,0.9631328582763672,0.1463969498872757,0.24346347153186798,6030,0.9143619537353516,0.9107959866523743
604,0.8538236021995544,0.34610357880592346,0.9578895568847656,0.15213535726070404,0.2493571639060974,6040,0.9087167978286743,0.9057289958000183
605,0.8583890199661255,0.33911842107772827,0.9653449058532715,0.14460228383541107,0.24209880828857422,6050,0.9154928922653198,0.9117358326911926
606,0.8594489097595215,0.3384062945842743,0.9670653939247131,0.14986959099769592,0.24436910450458527,6060,0.9180921912193298,0.913125216960907
607,0.8609163761138916,0.3373296558856964,0.9681304097175598,0.14475615322589874,0.24127896130084991,6070,0.9188644886016846,0.9143919348716736
608,0.8589597344398499,0.3400583863258362,0.9641979336738586,0.14577902853488922,0.24315686523914337,6080,0.9149162173271179,0.9114498496055603
609,0.8565139174461365,0.3452802896499634,0.9537112712860107,0.15923912823200226,0.25248777866363525,6090,0.9077051877975464,0.90499347448349
610,0.8616501092910767,0.3374411165714264,0.9665738344192505,0.1433466076850891,0.24063175916671753,6100,0.9178472757339478,0.9139833450317383
611,0.8568400740623474,0.3434518873691559,0.9697689414024353,0.1439378559589386,0.2439395636320114,6110,0.9182409644126892,0.9131660461425781
612,0.8584705591201782,0.3402441740036011,0.9695231914520264,0.14651712775230408,0.2436181902885437,6120,0.9189543128013611,0.9138607382774353
613,0.8537420630455017,0.3490695059299469,0.955923318862915,0.1571865677833557,0.2533632516860962,6130,0.9074015617370605,0.9047074317932129
614,0.8575738072395325,0.342553973197937,0.9591184854507446,0.15215550363063812,0.24758806824684143,6140,0.9112253189086914,0.9082216620445251
615,0.8618131279945374,0.3358403742313385,0.9669015407562256,0.14257968962192535,0.23944704234600067,6150,0.9179917573928833,0.9142284989356995
616,0.8539866209030151,0.3468095660209656,0.9697689414024353,0.14622850716114044,0.24676500260829926,6160,0.9172857403755188,0.9117358326911926
617,0.856269359588623,0.34205296635627747,0.9697689414024353,0.14099739491939545,0.2417716532945633,6170,0.9178040027618408,0.912880003452301
618,0.8596934676170349,0.3380243480205536,0.9685400724411011,0.1406581699848175,0.23958328366279602,6180,0.9183443784713745,0.9139833450317383
619,0.8618946671485901,0.3353508412837982,0.9644437432289124,0.14605720341205597,0.24093608558177948,6190,0.9166862964630127,0.9130434989929199
620,0.8612424731254578,0.3372403383255005,0.9590365290641785,0.1528259962797165,0.24525916576385498,6200,0.9131634831428528,0.9100196361541748
621,0.8581444621086121,0.34065553545951843,0.9708340167999268,0.1397811323404312,0.24046455323696136,6210,0.9192417860031128,0.9143511056900024
622,0.850644052028656,0.3514734208583832,0.9678846597671509,0.1479436457157135,0.24995799362659454,6220,0.9152697324752808,0.9091206192970276
623,0.8608348369598389,0.33739709854125977,0.9711617231369019,0.1402353048324585,0.2390577644109726,6230,0.9206459522247314,0.915863037109375
624,0.8618131279945374,0.33831822872161865,0.9701786041259766,0.13947393000125885,0.23913989961147308,6240,0.9197114109992981,0.915863037109375
625,0.8621392250061035,0.3368771970272064,0.9705063104629517,0.13881433010101318,0.2380887120962143,6250,0.920091986656189,0.9161899089813232
626,0.86042720079422,0.33917489647865295,0.9641979336738586,0.14682525396347046,0.24323581159114838,6260,0.9154901504516602,0.9121853709220886
627,0.8619762063026428,0.33443862199783325,0.970260500907898,0.13757891952991486,0.2362498641014099,6270,0.920291543006897,0.915985643863678
628,0.8559432625770569,0.3408147096633911,0.9678846597671509,0.1466771960258484,0.24398383498191833,6280,0.917352557182312,0.9117767214775085
629,0.8609978556632996,0.3340599238872528,0.9696870446205139,0.13814963400363922,0.23634500801563263,6290,0.919719934463501,0.9152092337608337
630,0.8578183650970459,0.3390550911426544,0.9642798900604248,0.14171691238880157,0.24062788486480713,6300,0.9142204523086548,0.9109185934066772
