,at_least_6_or_at_most_2_accuracy,at_most_3_accuracy,global_step,loss,total_accuracy
0,0.4978322982788086,0.5041133761405945,1,0.7059205770492554,0.500979483127594
1,0.49406951665878296,0.5041133761405945,51,0.6986055374145508,0.4991021156311035
2,0.5048670768737793,0.5041133761405945,101,0.6936362385749817,0.5044894218444824
3,0.5465030670166016,0.5041133761405945,151,0.6893362998962402,0.525263249874115
4,0.5751329064369202,0.5041133761405945,201,0.6853662133216858,0.5395478010177612
5,0.6398364305496216,0.5068827867507935,251,0.6807815432548523,0.5732185244560242
6,0.665276050567627,0.5832043886184692,301,0.6754968166351318,0.6241531372070312
7,0.6835173964500427,0.6900708675384521,351,0.6670088171958923,0.6868010759353638
8,0.663558304309845,0.6864868998527527,401,0.6568766236305237,0.6750469207763672
9,0.7146012187004089,0.8093182444572449,451,0.641269326210022,0.7620602250099182
10,0.7275255918502808,0.8472753763198853,501,0.6218439936637878,0.7875275611877441
11,0.7195910215377808,0.8451576232910156,551,0.5975866913795471,0.7825075387954712
12,0.7566462159156799,0.8829518556594849,601,0.5661330819129944,0.8199330568313599
13,0.7703067660331726,0.8954141736030579,651,0.5271525382995605,0.83299320936203
14,0.7729243636131287,0.9042925834655762,701,0.49541714787483215,0.8387478590011597
15,0.7784048914909363,0.906899094581604,751,0.47154709696769714,0.8427883386611938
16,0.7829039096832275,0.8954141736030579,801,0.4597078561782837,0.8392783999443054
17,0.7910838723182678,0.9057587385177612,851,0.43513503670692444,0.8485429883003235
18,0.7938650250434875,0.9133338928222656,901,0.42296046018600464,0.8537262082099915
19,0.8005725741386414,0.9154516458511353,951,0.4118858277797699,0.8581340312957764
20,0.7994273900985718,0.9136596918106079,1001,0.4059445559978485,0.856664776802063
21,0.807934582233429,0.9222937226295471,1051,0.3975178003311157,0.8652355074882507
22,0.8007361888885498,0.9182210564613342,1101,0.3979932367801666,0.8596032857894897
23,0.8110429644584656,0.9268550872802734,1151,0.38389912247657776,0.869071900844574
24,0.8114519715309143,0.9247373342514038,1201,0.37903091311454773,0.8682148456573486
25,0.8090797662734985,0.9156960248947144,1251,0.37929868698120117,0.8625010251998901
26,0.8146421313285828,0.9250631332397461,1301,0.37082138657569885,0.8699697852134705
27,0.8157873153686523,0.9285656213760376,1351,0.3666325509548187,0.872296154499054
28,0.8196318745613098,0.9376883506774902,1401,0.3606705963611603,0.8787854313850403
29,0.8157873153686523,0.9301131963729858,1451,0.3623969852924347,0.8730716109275818
30,0.8213496804237366,0.9371181726455688,1501,0.3529849052429199,0.8793568015098572
31,0.8238036632537842,0.9417610168457031,1551,0.348944753408432,0.882907509803772
32,0.8179141283035278,0.9406206607818604,1601,0.3485790193080902,0.8793975710868835
33,0.8211860656738281,0.938747227191925,1651,0.34279865026474,0.8800914287567139
34,0.8224948644638062,0.9375254511833191,1701,0.3407483994960785,0.880132257938385
35,0.8255214691162109,0.9420053958892822,1751,0.3352789282798767,0.8838870525360107
36,0.8256850838661194,0.9381771087646484,1801,0.333375483751297,0.8820504546165466
37,0.8283026814460754,0.9450191259384155,1851,0.32808172702789307,0.8867847323417664
38,0.8286298513412476,0.9467296600341797,1901,0.3255644738674164,0.8878051042556763
39,0.8323926329612732,0.9492546916007996,1951,0.32160893082618713,0.890947699546814
