,at_least_6_or_at_most_2_accuracy,at_most_3_accuracy,global_step,loss,total_accuracy
0,0.5021172761917114,0.5003690123558044,1,0.6923006176948547,0.5012461543083191
1,0.5027687549591064,0.5003690123558044,51,0.6903029084205627,0.5015730261802673
2,0.5085504651069641,0.5003690123558044,101,0.6880639791488647,0.5044739246368408
3,0.5054560303688049,0.5928659439086914,151,0.686173141002655,0.5490092039108276
4,0.509120523929596,0.660516619682312,201,0.6838666796684265,0.5845556855201721
5,0.5111563801765442,0.6979909539222717,251,0.6812410354614258,0.6042492389678955
6,0.5076547265052795,0.721443235874176,301,0.6786746382713318,0.6141777038574219
7,0.5043973922729492,0.7263632416725159,351,0.675629198551178,0.6149948835372925
8,0.5098534226417542,0.7365313768386841,401,0.6709417700767517,0.6227988004684448
9,0.5392507910728455,0.7439114451408386,451,0.6656885743141174,0.6412257552146912
10,0.5653908848762512,0.7502254843711853,501,0.6594980955123901,0.6574872136116028
11,0.6067589521408081,0.7594916224479675,551,0.6507772207260132,0.6828600764274597
12,0.6064332127571106,0.7725297212600708,601,0.641048014163971,0.689193069934845
13,0.637785017490387,0.7860598564147949,651,0.6271167397499084,0.7116649746894836
14,0.6346905827522278,0.8132021427154541,701,0.6100970506668091,0.7236363887786865
15,0.6342019438743591,0.8410004377365112,751,0.5880951881408691,0.7372421026229858
16,0.6843647956848145,0.8633866310119629,801,0.558928370475769,0.773564875125885
17,0.7203583121299744,0.8847888708114624,851,0.5267999768257141,0.8022880554199219
18,0.7254886031150818,0.893562912940979,901,0.4979894459247589,0.8092339038848877
19,0.7404723167419434,0.8941369652748108,951,0.4743085205554962,0.81703782081604
20,0.7567589282989502,0.8879048824310303,1001,0.46031469106674194,0.8221042156219482
21,0.7620521187782288,0.8804427981376648,1051,0.4524438679218292,0.8210418820381165
22,0.7682410478591919,0.876670777797699,1101,0.4462568163871765,0.8222675919532776
23,0.7592019438743591,0.891512930393219,1151,0.43770602345466614,0.8251276612281799
24,0.7761400938034058,0.8848708271980286,1201,0.42966121435165405,0.8303166627883911
25,0.777442991733551,0.8881508708000183,1251,0.42352768778800964,0.832604706287384
26,0.7848533987998962,0.8866748809814453,1301,0.41883203387260437,0.8355873227119446
27,0.7828176021575928,0.8875768780708313,1351,0.41675856709480286,0.8350152969360352
28,0.7800488471984863,0.8907749056816101,1401,0.4148666560649872,0.8352196216583252
29,0.787214994430542,0.8872488737106323,1451,0.4093862771987915,0.8370582461357117
30,0.7941368222236633,0.8828208446502686,1501,0.40826091170310974,0.8383248448371887
