,at_least_6_or_at_most_2_accuracy,at_most_3_accuracy,global_step,loss,total_accuracy
0,0.49477720260620117,0.4981682002544403,1,0.7043482065200806,0.4964747130870819
1,0.49477720260620117,0.4981682002544403,51,0.6994475722312927,0.4964747130870819
2,0.49477720260620117,0.4981682002544403,101,0.6939888596534729,0.4964747130870819
3,0.49477720260620117,0.4981682002544403,151,0.6889567375183105,0.4964747130870819
4,0.49477720260620117,0.4981682002544403,201,0.6854982972145081,0.4964747130870819
5,0.49477720260620117,0.5646829009056091,251,0.6803998351097107,0.5297713875770569
6,0.6240411400794983,0.7912561893463135,301,0.675824761390686,0.7077474594116211
7,0.6645177006721497,0.7673206925392151,351,0.6720120310783386,0.7159799337387085
8,0.6352211236953735,0.7225433588027954,401,0.6680099368095398,0.67893385887146
9,0.6580708622932434,0.7483513951301575,451,0.6629853248596191,0.7032644748687744
10,0.6740655899047852,0.7604819536209106,501,0.6551735401153564,0.7173248529434204
11,0.6930798292160034,0.7884881496429443,551,0.6456115245819092,0.7408403754234314
12,0.6939774751663208,0.8209720849990845,601,0.6333731412887573,0.7575498223304749
13,0.702954113483429,0.8261825442314148,651,0.6197188496589661,0.7646411657333374
14,0.725477397441864,0.821541965007782,701,0.6011600494384766,0.7735664248466492
15,0.7377182841300964,0.8439306616783142,751,0.5758069753646851,0.7908872365951538
16,0.7266198992729187,0.8368476629257202,801,0.546607255935669,0.7817988991737366
17,0.7332299947738647,0.8578523397445679,851,0.5110911726951599,0.7956147789955139
18,0.7564060688018799,0.8687617182731628,901,0.48259758949279785,0.8126502633094788
19,0.7862738966941833,0.8946511149406433,951,0.4504869878292084,0.8405265808105469
20,0.8007181286811829,0.9040136933326721,1001,0.42996883392333984,0.8524269461631775
21,0.8154072165489197,0.9145159721374512,1051,0.4083552658557892,0.8650201559066772
22,0.8200587630271912,0.9102824926376343,1101,0.3968774676322937,0.8652239441871643
23,0.8358086943626404,0.9294960498809814,1151,0.37396013736724854,0.8827077746391296
24,0.8363799452781677,0.9268908500671387,1201,0.36464110016822815,0.8816888928413391
25,0.8376856446266174,0.94024258852005,1251,0.35546210408210754,0.8890247344970703
26,0.8393993973731995,0.928519070148468,1301,0.3484257757663727,0.8840119242668152
27,0.8392361402511597,0.9342180490493774,1351,0.34292399883270264,0.886783242225647
28,0.8437244892120361,0.9475697875022888,1401,0.3342590928077698,0.8957085013389587
