,at_least_6_or_at_most_2_accuracy,at_most_3_accuracy,global_step,loss,total_accuracy
0,0.5058910846710205,0.5351231098175049,1,0.6946835517883301,0.520510733127594
1,0.5052319169044495,0.5316643118858337,51,0.6895397901535034,0.5184513926506042
2,0.5026777386665344,0.5911224484443665,101,0.6849261522293091,0.5469110608100891
3,0.4958391785621643,0.6848390102386475,151,0.6810092329978943,0.5903624296188354
4,0.48784708976745605,0.745120644569397,201,0.6769272089004517,0.6165156364440918
5,0.4721100628376007,0.7794614434242249,251,0.6714300513267517,0.6258237361907959
6,0.5599406957626343,0.8105904459953308,301,0.6657642126083374,0.6852965354919434
7,0.6607069373130798,0.7704850435256958,351,0.6603507399559021,0.7156095504760742
8,0.6611188650131226,0.838590145111084,401,0.6535443663597107,0.7498764395713806
9,0.7051990032196045,0.8338961005210876,451,0.6460661888122559,0.7695634365081787
10,0.6562577486038208,0.8254138231277466,501,0.6363841891288757,0.7408566474914551
11,0.6727362871170044,0.8670839071273804,551,0.6227076649665833,0.7699341177940369
12,0.7266210913658142,0.8559663891792297,601,0.6061094403266907,0.7913097143173218
13,0.7482079863548279,0.8812484741210938,651,0.5863069891929626,0.8147446513175964
14,0.7344483733177185,0.8810837268829346,701,0.5657063126564026,0.8077841997146606
15,0.7078355550765991,0.878942608833313,751,0.5435041785240173,0.7934102416038513
16,0.7665815353393555,0.8823190331459045,801,0.5249552726745605,0.8244645595550537
17,0.7555409073829651,0.8741661906242371,851,0.5147116780281067,0.8148682117462158
18,0.7766334414482117,0.8810014128684998,901,0.49916979670524597,0.8288303017616272
19,0.7900634407997131,0.8870130777359009,951,0.4857451915740967,0.8385502696037292
20,0.7858614325523376,0.8788602352142334,1001,0.47878214716911316,0.8323723077774048
21,0.753151535987854,0.8921189308166504,1051,0.46835559606552124,0.8226523995399475
22,0.7999505400657654,0.889236569404602,1101,0.4591200351715088,0.8446046113967896
23,0.7959133386611938,0.89475417137146,1151,0.4504455029964447,0.8453459739685059
24,0.7618851661682129,0.8982129693031311,1201,0.44465577602386475,0.830065906047821
25,0.7599900960922241,0.9007658958435059,1251,0.43856343626976013,0.8303954005241394
26,0.8096728920936584,0.894012987613678,1301,0.43590137362480164,0.8518533706665039
27,0.8035758137702942,0.8802602291107178,1351,0.43478575348854065,0.8419275283813477
28,0.8188185095787048,0.8996129631996155,1401,0.41873857378959656,0.8592256903648376
29,0.8065419793128967,0.9062011241912842,1451,0.41460496187210083,0.8563838601112366
30,0.823597252368927,0.9117186665534973,1501,0.40677934885025024,0.867668867111206
31,0.8331547975540161,0.9159186482429504,1551,0.3987797796726227,0.8745469450950623
32,0.8332372307777405,0.9133657217025757,1601,0.3953879177570343,0.8733113408088684
33,0.835379421710968,0.91855388879776,1651,0.39040035009384155,0.8769769072532654
34,0.8349674344062805,0.9218479990959167,1701,0.3835514187812805,0.8784184455871582
35,0.8100024461746216,0.9264596700668335,1751,0.37718960642814636,0.8682454824447632
36,0.8352970480918884,0.9276126027107239,1801,0.3692145049571991,0.8814662098884583
37,0.8278816938400269,0.9290125966072083,1851,0.3630116581916809,0.878459632396698
38,0.8340611457824707,0.9286008477210999,1901,0.3568113446235657,0.8813426494598389
39,0.8343083262443542,0.930824339389801,1951,0.3493961989879608,0.8825782537460327
40,0.8356266021728516,0.9338713884353638,2001,0.34573638439178467,0.8847610950469971
41,0.8330724239349365,0.9317302107810974,2051,0.33764636516571045,0.8824135065078735
42,0.8323308825492859,0.9328007698059082,2101,0.330872118473053,0.8825782537460327
43,0.8304358720779419,0.9359301924705505,2151,0.32522428035736084,0.8831960558891296
44,0.830930233001709,0.9286008477210999,2201,0.3222433924674988,0.8797776103019714
