,at_least_6_or_at_most_2_accuracy,at_most_3_accuracy,global_step,loss,total_accuracy
0,0.5016509890556335,0.3568528890609741,1,0.6987032294273376,0.42954757809638977
1,0.5016509890556335,0.3188535273075104,51,0.6983957886695862,0.41062548756599426
2,0.5016509890556335,0.3912796378135681,101,0.6973636150360107,0.4466906487941742
3,0.5016509890556335,0.454693078994751,151,0.6966218948364258,0.4782679080963135
4,0.5016509890556335,0.43203961849212646,201,0.6958625316619873,0.4669874310493469
5,0.5015704035758972,0.49050015211105347,251,0.695317268371582,0.4960578978061676
6,0.5018120408058167,0.4952094852924347,301,0.6949993968009949,0.4985242486000061
7,0.5028589963912964,0.4954530596733093,351,0.6943147778511047,0.4991711378097534
8,0.5058387517929077,0.49496591091156006,401,0.6934314370155334,0.5004245042800903
9,0.5117177963256836,0.4938291609287262,451,0.6924716234207153,0.502810001373291
10,0.504791796207428,0.4956154525279999,501,0.6920233964920044,0.500222384929657
11,0.4989127814769745,0.4982137084007263,551,0.690923273563385,0.4985646605491638
12,0.49786582589149475,0.49577784538269043,601,0.689994752407074,0.4968261122703552
13,0.5318514704704285,0.4955342710018158,651,0.6887455582618713,0.5137670040130615
14,0.5847628116607666,0.49577784538269043,701,0.6869638562202454,0.5404520034790039
15,0.5450592041015625,0.5098246335983276,751,0.6846908926963806,0.527513861656189
16,0.6112587451934814,0.5451444983482361,801,0.6816983819007874,0.5783366560935974
17,0.6700491309165955,0.5501786470413208,851,0.6773380637168884,0.6103586554527283
18,0.7444632649421692,0.8940402865409851,901,0.6712613105773926,0.818946361541748
19,0.598936915397644,0.6149724125862122,951,0.664142906665802,0.606921911239624
20,0.5758234858512878,0.7823968529701233,1001,0.6509445309638977,0.6786884069442749
21,0.6048159599304199,0.877720057964325,1051,0.6356591582298279,0.7407107949256897
22,0.7481678128242493,0.8618869781494141,1101,0.6149090528488159,0.8047952055931091
23,0.7198196053504944,0.8425624966621399,1151,0.5896346569061279,0.7809404730796814
24,0.7397117018699646,0.8039947748184204,1201,0.5675566792488098,0.7717220187187195
25,0.7259402275085449,0.806187093257904,1251,0.5534735918045044,0.7658998370170593
26,0.7393895387649536,0.8177167773246765,1301,0.5377786159515381,0.7783932685852051
27,0.7426109313964844,0.8228321075439453,1351,0.5275829434394836,0.7825577259063721
28,0.7519529461860657,0.824618399143219,1401,0.5217970013618469,0.7881373167037964
29,0.744865894317627,0.8285157680511475,1451,0.5116546154022217,0.7865200042724609
