,at_least_6_or_at_most_2_accuracy,at_most_3_accuracy,global_step,loss,total_accuracy
0,0.49546924233436584,0.5011230111122131,1,0.7006018161773682,0.4982568323612213
1,0.49546924233436584,0.5011230111122131,51,0.69368976354599,0.4982568323612213
2,0.49546924233436584,0.501289427280426,101,0.6895927786827087,0.49833887815475464
3,0.49546924233436584,0.5092754364013672,151,0.6863737106323242,0.5022763609886169
4,0.49546924233436584,0.5273271799087524,201,0.6830744743347168,0.5111767649650574
5,0.49546924233436584,0.612677812576294,251,0.6797448396682739,0.5532586574554443
6,0.49546924233436584,0.6897928714752197,301,0.6754510402679443,0.5912801027297974
7,0.4957119822502136,0.7043507099151611,351,0.6707665324211121,0.5985808372497559
8,0.56084144115448,0.7526828050613403,401,0.6655362844467163,0.655428409576416
9,0.6994336843490601,0.8461026549339294,451,0.6590718030929565,0.7717484831809998
10,0.6687702536582947,0.8592463135719299,501,0.6517235636711121,0.7626840472221375
11,0.704045295715332,0.8924382328987122,551,0.6410890817642212,0.79693204164505
12,0.6779125928878784,0.9077447652816772,601,0.6282972097396851,0.7912308573722839
13,0.6493527293205261,0.9202229380607605,651,0.6095520853996277,0.7829047441482544
14,0.6680420637130737,0.9332002401351929,701,0.5859577059745789,0.7987777590751648
15,0.7677184343338013,0.9134015440940857,751,0.5550950765609741,0.8395472168922424
16,0.7848705649375916,0.918226420879364,801,0.5220266580581665,0.8506214022636414
17,0.7860032320022583,0.891939103603363,851,0.49819421768188477,0.8382346630096436
18,0.803964376449585,0.8887779712677002,901,0.47914624214172363,0.8457815647125244
19,0.8028317093849182,0.8832044005393982,951,0.46542298793792725,0.8424593210220337
20,0.8152912855148315,0.8780467510223389,1001,0.45518651604652405,0.8462327122688293
21,0.8155339956283569,0.9061642289161682,1051,0.4419805407524109,0.8602190017700195
22,0.8280744552612305,0.9004242420196533,1101,0.4336938261985779,0.8637463450431824
23,0.8330097198486328,0.90707927942276,1151,0.4249268174171448,0.8695295453071594
24,0.8267799615859985,0.9173945784568787,1201,0.41804051399230957,0.8714572787284851
25,0.833090603351593,0.8998419642448425,1251,0.4124003052711487,0.8660022020339966
26,0.8355987071990967,0.9233008623123169,1301,0.4043819010257721,0.8788400888442993
27,0.833818793296814,0.9238831996917725,1351,0.3989846706390381,0.8782248497009277
28,0.8313106894493103,0.9203061461448669,1401,0.402046263217926,0.8751897215843201
29,0.836569607257843,0.92812579870224,1451,0.3911074995994568,0.8817111849784851
