,at_least_6_or_at_most_2_accuracy,at_most_3_accuracy,global_step,loss,total_accuracy
0,0.5053533315658569,0.49918726086616516,1,0.7018252611160278,0.5022498369216919
1,0.5053533315658569,0.4991059899330139,51,0.6990482807159424,0.502208948135376
2,0.5053533315658569,0.4953673481941223,101,0.6971117854118347,0.5003272294998169
3,0.5053533315658569,0.4627763330936432,151,0.6949558854103088,0.4839237630367279
4,0.5053533315658569,0.657428503036499,201,0.69359290599823,0.5818948149681091
5,0.5053533315658569,0.706924557685852,251,0.6924249529838562,0.6068068146705627
6,0.5053533315658569,0.6467815637588501,301,0.6914073824882507,0.5765360593795776
7,0.5053533315658569,0.6351593136787415,351,0.6907803416252136,0.570686399936676
8,0.5053533315658569,0.7355331778526306,401,0.6897300481796265,0.6212059259414673
9,0.5053533315658569,0.7044050693511963,451,0.6888001561164856,0.6055387258529663
10,0.5053533315658569,0.6275194883346558,501,0.6879858374595642,0.566841185092926
11,0.5065063238143921,0.6105331778526306,551,0.6871517896652222,0.558864414691925
12,0.5057651400566101,0.6899382472038269,601,0.6860095262527466,0.598461925983429
13,0.5054357051849365,0.8408647775650024,651,0.6846145391464233,0.6742616295814514
14,0.5055180191993713,0.7508940100669861,701,0.6832126379013062,0.6290190815925598
15,0.507412314414978,0.7833225131034851,751,0.6817419528961182,0.6462815999984741
16,0.5055180191993713,0.557623565196991,801,0.6799771189689636,0.5317434072494507
17,0.5056003928184509,0.6716514825820923,851,0.6779091954231262,0.5891761183738708
18,0.5273430943489075,0.6991222500801086,901,0.6753448843955994,0.6138018369674683
19,0.5062592625617981,0.5425065159797668,951,0.6721369624137878,0.5245029926300049
20,0.6502223610877991,0.7879551649093628,1001,0.6680976748466492,0.7195451259613037
21,0.6937901377677917,0.9123049378395081,1051,0.6634686589241028,0.8037715554237366
22,0.7244275808334351,0.7766579985618591,1101,0.6551975607872009,0.7507158517837524
23,0.7357107400894165,0.6966840028762817,1151,0.6447019577026367,0.7160680890083313
24,0.7370284795761108,0.8101430535316467,1201,0.6306378245353699,0.7738280296325684
25,0.7732663750648499,0.7911248207092285,1251,0.612316906452179,0.7822547554969788
26,0.7459232211112976,0.8515117168426514,1301,0.5892043709754944,0.7990673184394836
27,0.746746838092804,0.9032022356987,1351,0.5687602758407593,0.8254929184913635
28,0.8355295658111572,0.8328998684883118,1401,0.5505828261375427,0.8342059850692749
29,0.8419535756111145,0.878332257270813,1451,0.520912230014801,0.860263466835022
30,0.8259759545326233,0.8714239001274109,1501,0.49930310249328613,0.8488505482673645
31,0.8253994584083557,0.867116391658783,1551,0.48378241062164307,0.8463961482048035
32,0.8395651578903198,0.8668725490570068,1601,0.4684782922267914,0.8533093333244324
33,0.831164538860321,0.864678144454956,1651,0.4572201669216156,0.8480324149131775
34,0.8408005237579346,0.8616710305213928,1701,0.44760334491729736,0.8513048887252808
35,0.844671368598938,0.8649219870567322,1751,0.4312894642353058,0.8548637628555298
36,0.844671368598938,0.8660598397254944,1801,0.4219381511211395,0.8554364442825317
37,0.844671368598938,0.8706111907958984,1851,0.413198858499527,0.8577272295951843
38,0.8445066809654236,0.8729681372642517,1901,0.40439844131469727,0.8588317036628723
39,0.8476362824440002,0.8738621473312378,1951,0.39600786566734314,0.8608361482620239
40,0.8510130047798157,0.8889791965484619,2001,0.38649579882621765,0.8701218962669373
41,0.857437014579773,0.8993010520935059,2051,0.3766615092754364,0.8785077333450317
42,0.857437014579773,0.88686603307724,2101,0.37309592962265015,0.8722490668296814
43,0.8608960509300232,0.9221391677856445,2151,0.36017894744873047,0.8917205333709717
44,0.8600724935531616,0.9287223815917969,2201,0.35378801822662354,0.8946248888969421
45,0.8554604053497314,0.9177502989768982,2251,0.3483794331550598,0.8868117332458496
46,0.8504365086555481,0.9257965087890625,2301,0.34588873386383057,0.8883662223815918
47,0.8593312501907349,0.9262028336524963,2351,0.33489200472831726,0.8929886221885681
48,0.8590841889381409,0.9382314682006836,2401,0.33201512694358826,0.8989200592041016
49,0.8624608516693115,0.9370936155319214,2451,0.3247084617614746,0.9000245332717896
50,0.8551309704780579,0.9379063844680786,2501,0.3223908245563507,0.8967929482460022
51,0.8630374073982239,0.9449772238731384,2551,0.31523141264915466,0.9042788147926331
52,0.8611431121826172,0.948390781879425,2601,0.3118687570095062,0.9050560593605042
53,0.8522483706474304,0.9486345648765564,2651,0.31151676177978516,0.9007608890533447
54,0.8627079725265503,0.9515604972839355,2701,0.30436787009239197,0.9074286222457886
55,0.8622961640357971,0.9505038857460022,2751,0.3018477261066437,0.9066923260688782
56,0.8628726601600647,0.9494473338127136,2801,0.2990647554397583,0.9064468741416931
57,0.8631197214126587,0.9548114538192749,2851,0.295476496219635,0.909269392490387
58,0.8592488765716553,0.9535110592842102,2901,0.29487016797065735,0.9066923260688782
59,0.8592488765716553,0.9570870995521545,2951,0.29476067423820496,0.9084922075271606
60,0.8600724935531616,0.9609882831573486,3001,0.287529319524765,0.9108647704124451
61,0.8534837961196899,0.9584687948226929,3051,0.28841251134872437,0.9063241481781006
62,0.8628726601600647,0.9599317312240601,3101,0.2811940610408783,0.911723792552948
63,0.8605666160583496,0.9606631994247437,3151,0.2796644866466522,0.9109465479850769
64,0.8569428324699402,0.9595253467559814,3201,0.27841201424598694,0.9085739850997925
65,0.8610607981681824,0.9605006575584412,3251,0.27467676997184753,0.9111102223396301
66,0.8628726601600647,0.9570870995521545,3301,0.27331146597862244,0.9102920889854431
67,0.863696277141571,0.9609882831573486,3351,0.26970037817955017,0.9126646518707275
68,0.8632020950317383,0.958712637424469,3401,0.2678622603416443,0.9112738370895386
69,0.8545544147491455,0.963914155960083,3451,0.2683893144130707,0.9095966815948486
70,0.8631197214126587,0.9648894667625427,3501,0.262393057346344,0.9143418073654175
71,0.8575193285942078,0.9656209349632263,3551,0.2632729709148407,0.9119283556938171
72,0.8642727732658386,0.9660273194313049,3601,0.2579253017902374,0.9154871702194214
73,0.8594959378242493,0.9631826877593994,3651,0.2594589293003082,0.9116829037666321
74,0.8655081391334534,0.9640766978263855,3701,0.25434839725494385,0.9151190519332886
75,0.8648492693901062,0.9615572094917297,3751,0.2535720765590668,0.9135236740112305
76,0.8651787042617798,0.9658647775650024,3801,0.25009533762931824,0.915855348110199
77,0.8628726601600647,0.9665149450302124,3851,0.24819736182689667,0.915037214756012
78,0.8632020950317383,0.9671651721000671,3901,0.24591290950775146,0.9155281186103821
79,0.8661670088768005,0.9693595767021179,3951,0.24202506244182587,0.9181051850318909
80,0.8657552003860474,0.967246413230896,4001,0.24423402547836304,0.9168370962142944
81,0.8656728863716125,0.9667587876319885,4051,0.23951740562915802,0.9165507555007935
82,0.8656728863716125,0.9650520086288452,4101,0.2389422059059143,0.9156917333602905
83,0.8660023212432861,0.9674902558326721,4151,0.2351045459508896,0.9170825481414795
84,0.8674024343490601,0.9712288975715637,4201,0.2319684475660324,0.9196596741676331
85,0.8684730529785156,0.9713914394378662,4251,0.2303190678358078,0.9202732443809509
86,0.8677318692207336,0.9712288975715637,4301,0.22773173451423645,0.9198232889175415
87,0.8590018153190613,0.959037721157074,4351,0.23838113248348236,0.9093512296676636
88,0.8630374073982239,0.9717165231704712,4401,0.2262415885925293,0.9177370667457581
89,0.8699555397033691,0.9740734696388245,4451,0.22136878967285156,0.9223594665527344
90,0.8685554265975952,0.970903754234314,4501,0.22060172259807587,0.9200687408447266
91,0.8669082522392273,0.9741547703742981,4551,0.2169569879770279,0.9208868741989136
92,0.8677318692207336,0.9729356169700623,4601,0.21592991054058075,0.9206823110580444
93,0.8706144094467163,0.975130021572113,4651,0.21317216753959656,0.9232185482978821
94,0.8701202273368835,0.9750487804412842,4701,0.21001014113426208,0.9229321479797363
95,0.8671553134918213,0.9756177067756653,4751,0.208687886595726,0.9217458963394165
96,0.867649495601654,0.9681404232978821,4801,0.21225912868976593,0.9182279109954834
97,0.869049608707428,0.9753738641738892,4851,0.20420414209365845,0.9225640296936035
98,0.8703673481941223,0.9773244261741638,4901,0.20082151889801025,0.9242002964019775
99,0.8702026009559631,0.9773244261741638,4951,0.19813458621501923,0.9241184592247009
100,0.8679789304733276,0.9752925634384155,5001,0.19805698096752167,0.9219913482666016
101,0.8703673481941223,0.9769993424415588,5051,0.19366216659545898,0.9240366816520691
102,0.8696261048316956,0.9771618843078613,5101,0.19199593365192413,0.9237502813339233
103,0.8678141832351685,0.9789499640464783,5151,0.18991844356060028,0.9237502813339233
104,0.8700379133224487,0.9761866331100464,5201,0.1879802942276001,0.9234639406204224
