,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6913063526153564,0.48847925662994385,0.49435728788375854,0.4913958013057709
1,51,0.6860957741737366,0.5058281421661377,0.5026149153709412,0.5042338371276855
2,101,0.6805601119995117,0.622933030128479,0.5034406781196594,0.5636438131332397
3,151,0.6746723651885986,0.7733803391456604,0.5034406781196594,0.6394428014755249
4,201,0.6684268116950989,0.7682299017906189,0.6677677035331726,0.7183829545974731
5,251,0.6604567170143127,0.782325804233551,0.6944673657417297,0.7387325763702393
6,301,0.6509888768196106,0.8086202144622803,0.7206165790557861,0.7649549245834351
7,351,0.6389794945716858,0.8232583403587341,0.7241948843002319,0.774105429649353
8,401,0.6222902536392212,0.842775821685791,0.7219928503036499,0.782846212387085
9,451,0.6004081964492798,0.8655462265014648,0.731902003288269,0.7992351651191711
10,501,0.5724079012870789,0.8758471012115479,0.7305257320404053,0.8037421703338623
11,551,0.5407054424285889,0.8837082982063293,0.730800986289978,0.8078393936157227
12,601,0.5051128268241882,0.9062076210975647,0.6988714337348938,0.8033324480056763
13,651,0.47243744134902954,0.9197614789009094,0.7104321718215942,0.8158972859382629
14,701,0.44436636567115784,0.9311466813087463,0.725295901298523,0.8290084600448608
15,751,0.41792818903923035,0.9352127909660339,0.7305257320404053,0.8336520195007324
16,801,0.4041382074356079,0.9295201897621155,0.7456647157669067,0.8382955193519592
17,851,0.38137415051460266,0.9430739879608154,0.7541976571083069,0.849358081817627
18,901,0.3664785325527191,0.9471401572227478,0.7588769793510437,0.8537284731864929
19,951,0.3537991940975189,0.9514773488044739,0.7610790133476257,0.857006311416626
20,1001,0.34276294708251953,0.9531038403511047,0.7605285048484802,0.8575525879859924
21,1051,0.3328316807746887,0.9539170265197754,0.7745664715766907,0.8649275898933411
22,1101,0.31800782680511475,0.9587964415550232,0.7814478278160095,0.8708003163337708
23,1151,0.30395808815956116,0.9680129885673523,0.7976878881454468,0.8835017681121826
24,1201,0.2938055098056793,0.9704527258872986,0.7982383966445923,0.8850041031837463
25,1251,0.28243595361709595,0.9671998023986816,0.8067712783813477,0.887598991394043
26,1301,0.27128106355667114,0.9680129885673523,0.8199834823608398,0.8945643305778503
27,1351,0.261324942111969,0.9693683981895447,0.8334709405899048,0.901939332485199
28,1401,0.24227938055992126,0.9840065240859985,0.8315441608428955,0.9083583950996399
29,1451,0.2298412173986435,0.9853618741035461,0.8488852381706238,0.9176454544067383
30,1501,0.21639811992645264,0.9859040379524231,0.8618221879005432,0.92433762550354
31,1551,0.20964272320270538,0.9864462018013,0.8720065951347351,0.9296640157699585
32,1601,0.1910756230354309,0.9880726337432861,0.8838425278663635,0.9363561868667603
33,1651,0.18008558452129364,0.98915696144104,0.8915497064590454,0.9407265782356262
34,1701,0.16919605433940887,0.9899702072143555,0.9020093679428101,0.9463261365890503
35,1751,0.1589614450931549,0.9880726337432861,0.9083402156829834,0.9485113620758057
36,1801,0.15170440077781677,0.9902412295341492,0.9130195379257202,0.9519256949424744
37,1851,0.1389964520931244,0.9902412295341492,0.9265069961547852,0.9586178660392761
38,1901,0.12949727475643158,0.9907833933830261,0.9353151917457581,0.9632614254951477
39,1951,0.12266728281974792,0.9905123114585876,0.9421965479850769,0.966539204120636
40,2001,0.11373472958803177,0.9859040379524231,0.9485273957252502,0.9673586487770081
41,2051,0.106992706656456,0.9932230710983276,0.9548582434654236,0.9741873741149902
42,2101,0.09661870449781418,0.9926809668540955,0.963391125202179,0.9781480431556702
43,2151,0.10343907028436661,0.992409884929657,0.9413707852363586,0.9670854806900024
44,2201,0.08930255472660065,0.9929520487785339,0.9611890912055969,0.9771920442581177
45,2251,0.08252235502004623,0.9948495626449585,0.9710982441902161,0.9830647110939026
46,2301,0.07644984871149063,0.9926809668540955,0.9675199389457703,0.9801966547966003
47,2351,0.07391578704118729,0.9956628084182739,0.9686209559440613,0.9822452664375305
48,2401,0.06628824770450592,0.9940363168716431,0.9763280749320984,0.985249936580658
49,2451,0.06526409834623337,0.9905123114585876,0.9771538376808167,0.9838841557502747
50,2501,0.05973667651414871,0.9956628084182739,0.983209490776062,0.9894837737083435
51,2551,0.05558769404888153,0.9943073987960815,0.9818332195281982,0.9881179928779602
52,2601,0.05612561106681824,0.992409884929657,0.9749518036842346,0.9837476015090942
53,2651,0.06191592663526535,0.9888858795166016,0.9881640672683716,0.9885277152061462
54,2701,0.05253181979060173,0.9926809668540955,0.9746765494346619,0.9837476015090942
55,2751,0.046882059425115585,0.9926809668540955,0.9837599992752075,0.9882545471191406
56,2801,0.04727112874388695,0.9926809668540955,0.9801816940307617,0.9864791035652161
57,2851,0.042942553758621216,0.9926809668540955,0.9867877960205078,0.9897568821907043
58,2901,0.04092904180288315,0.9929520487785339,0.9903661012649536,0.9916689395904541
59,2951,0.040240850299596786,0.9934941530227661,0.9840352535247803,0.9888008832931519
60,3001,0.04098862409591675,0.9926809668540955,0.9906413555145264,0.9916689395904541
61,3051,0.03628355264663696,0.9943073987960815,0.9903661012649536,0.9923518300056458
62,3101,0.03455022722482681,0.995120644569397,0.9898155927658081,0.9924883842468262
63,3151,0.03628581389784813,0.992409884929657,0.9906413555145264,0.9915323853492737
64,3201,0.03682022541761398,0.9975603222846985,0.9865125417709351,0.9920786619186401
65,3251,0.033549051731824875,0.9948495626449585,0.9895403385162354,0.9922152161598206
66,3301,0.03835289180278778,0.9959338307380676,0.9801816940307617,0.9881179928779602
67,3351,0.0319538488984108,0.9975603222846985,0.9928433895111084,0.995219886302948
68,3401,0.029379375278949738,0.995120644569397,0.9911918640136719,0.9931712746620178
69,3451,0.031503818929195404,0.992409884929657,0.9903661012649536,0.9913957715034485
70,3501,0.03013567626476288,0.9926809668540955,0.9914671182632446,0.9920786619186401
71,3551,0.026181908324360847,0.9959338307380676,0.9958711862564087,0.9959027767181396
