,loss,not_all_accuracy,not_all_loss,not_only_accuracy,not_only_loss,steps,total_F1,total_accuracy
0,0.6834815740585327,0.5759075880050659,0.6844031810760498,0.6752066016197205,0.6825581789016724,0,0.7192240357398987,0.6255161166191101
1,0.6829386353492737,0.5863586068153381,0.6841956377029419,0.6804407835006714,0.6816793084144592,10,0.7217463850975037,0.6333608627319336
2,0.6823276877403259,0.5979098081588745,0.6837487816810608,0.7044076919555664,0.6809038519859314,20,0.7251436710357666,0.6511147618293762
3,0.6817208528518677,0.6034103631973267,0.68318772315979,0.7088154554367065,0.6802517175674438,30,0.7257161140441895,0.6560693383216858
4,0.6813389658927917,0.619361937046051,0.6823320388793945,0.7137740850448608,0.6803449392318726,40,0.7245652079582214,0.6665290594100952
5,0.680632472038269,0.6331133246421814,0.6815956830978394,0.7159779667854309,0.679667592048645,50,0.7291260361671448,0.6745114326477051
6,0.6801249384880066,0.6562156081199646,0.6805566549301147,0.7115702629089355,0.6796930432319641,60,0.7279403209686279,0.6838700771331787
7,0.6789947152137756,0.6688668727874756,0.6796790957450867,0.7212121486663818,0.6783091425895691,70,0.7408792972564697,0.6950178742408752
8,0.6780470609664917,0.6870186924934387,0.6783818602561951,0.7239669561386108,0.6777114272117615,80,0.745480477809906,0.7054775953292847
9,0.6772301197052002,0.7134213447570801,0.6766931414604187,0.7151514887809753,0.6777678728103638,90,0.7416625022888184,0.7142857313156128
10,0.6761705875396729,0.7230473160743713,0.6756820678710938,0.7267217636108398,0.6766594648361206,100,0.752690851688385,0.7248830199241638
11,0.6747034788131714,0.7189218997955322,0.6748831272125244,0.7336088418960571,0.674523651599884,110,0.7646431922912598,0.7262592911720276
12,0.6735012531280518,0.7147964835166931,0.6738178133964539,0.7217630743980408,0.6731841564178467,120,0.7626667022705078,0.7182769179344177
13,0.6723464727401733,0.7222222089767456,0.6724045872688293,0.7239669561386108,0.672288715839386,130,0.7660465240478516,0.7230938673019409
14,0.6712391376495361,0.7238723635673523,0.6712968945503235,0.7214875817298889,0.6711810231208801,140,0.7671327590942383,0.7226809859275818
15,0.6702110171318054,0.7252475023269653,0.6702706217765808,0.7162534594535828,0.6701514720916748,150,0.7665938138961792,0.7207542061805725
16,0.6693385243415833,0.7255225777626038,0.6693585515022278,0.7170798778533936,0.6693183779716492,160,0.7671610713005066,0.721304714679718
17,0.6685270071029663,0.7244224548339844,0.6684120297431946,0.7214875817298889,0.6686421632766724,170,0.7677932977676392,0.7229562401771545
18,0.6678038835525513,0.7249724864959717,0.6673730611801147,0.7319559454917908,0.6682354807853699,180,0.7693207859992981,0.7284613251686096
19,0.6672635674476624,0.7414741516113281,0.6662461161613464,0.744903564453125,0.6682825684547424,190,0.7739277482032776,0.743187427520752
20,0.6667128205299377,0.7563256621360779,0.6653018593788147,0.7471074461936951,0.668126106262207,200,0.7738780975341797,0.7517203688621521
21,0.6661662459373474,0.7711771130561829,0.6645717024803162,0.7479338645935059,0.6677634716033936,210,0.7732641100883484,0.7595651149749756
22,0.6656942963600159,0.7808030843734741,0.6640328764915466,0.7341597676277161,0.6673585772514343,220,0.7615051865577698,0.7575007081031799
23,0.6646276116371155,0.7802530527114868,0.6630156636238098,0.7377410531044006,0.6662423014640808,230,0.7628335356712341,0.7590146064758301
24,0.6631712913513184,0.7783278226852417,0.6617935299873352,0.7515151500701904,0.6645512580871582,240,0.7753813862800598,0.7649325728416443
25,0.6615726947784424,0.7736523747444153,0.6605940461158752,0.7564738392829895,0.6625532507896423,250,0.7822426557540894,0.7650701999664307
26,0.660163938999176,0.7728272676467896,0.6592695713043213,0.7586776614189148,0.6610596179962158,260,0.7852094769477844,0.7657583355903625
27,0.6584540009498596,0.7568756937980652,0.65802001953125,0.7493112683296204,0.6588885188102722,270,0.7823343873023987,0.7530966401100159
28,0.6572749614715576,0.7323982119560242,0.6573705077171326,0.7432506680488586,0.6571791172027588,280,0.7777388691902161,0.7378199696540833
29,0.6562970876693726,0.7260726094245911,0.6566274762153625,0.7413223385810852,0.6559661030769348,290,0.7765846848487854,0.7336911559104919
30,0.655085027217865,0.7345984578132629,0.6549110412597656,0.7479338645935059,0.6552591919898987,300,0.7780925631523132,0.7412606477737427
31,0.6538368463516235,0.7637513875961304,0.6527520418167114,0.7614325284957886,0.6549233794212341,310,0.7861658334732056,0.7625929117202759
32,0.6525588035583496,0.7772276997566223,0.6508926153182983,0.7600551247596741,0.6542273163795471,320,0.7834042906761169,0.7686485052108765
33,0.6505096554756165,0.7772276997566223,0.6495599150657654,0.7641873359680176,0.6514603495597839,330,0.7900705337524414,0.7707129120826721
34,0.6490285992622375,0.7728272676467896,0.6481749415397644,0.7647383213043213,0.6498839259147644,340,0.7898423671722412,0.7687861323356628
35,0.6472678780555725,0.7681518197059631,0.6467674374580383,0.7669421434402466,0.6477690935134888,350,0.7911463379859924,0.7675474882125854
36,0.6454644799232483,0.7659515738487244,0.6451557874679565,0.7655647397041321,0.6457734704017639,360,0.7912681102752686,0.7657583355903625
37,0.6434732675552368,0.7728272676467896,0.6431640386581421,0.7696969509124756,0.6437831521034241,370,0.7944595813751221,0.7712634205818176
38,0.6415114402770996,0.7799779772758484,0.6410638689994812,0.7685950398445129,0.6419594287872314,380,0.7949486970901489,0.7742912173271179
39,0.6393778920173645,0.7810781002044678,0.638948380947113,0.7691460251808167,0.6398077011108398,390,0.79585200548172,0.7751169800758362
40,0.637033224105835,0.7810781002044678,0.6368175745010376,0.7705234289169312,0.6372493505477905,400,0.7972620129585266,0.7758051156997681
41,0.6343654990196228,0.7733773589134216,0.6348628401756287,0.7652892470359802,0.6338678002357483,410,0.7964537143707275,0.7693366408348083
42,0.6319437026977539,0.7717271447181702,0.6331030130386353,0.7622589468955994,0.6307827234268188,420,0.7971726059913635,0.7669969797134399
43,0.6289348602294922,0.7846534848213196,0.6303012371063232,0.7639118432998657,0.6275660991668701,430,0.8005351424217224,0.7742912173271179
44,0.6260530948638916,0.7915291786193848,0.6278669238090515,0.7688705325126648,0.6242361068725586,440,0.8025713562965393,0.7802091836929321
45,0.6233223080635071,0.7989549040794373,0.6257731318473816,0.7738292217254639,0.6208673119544983,450,0.8051230907440186,0.7864024043083191
46,0.6206789016723633,0.8063806295394897,0.6239702701568604,0.7793388366699219,0.6173819303512573,460,0.8065304160118103,0.7928708791732788
47,0.6186931133270264,0.8107810616493225,0.6220813393592834,0.77906334400177,0.6152995228767395,470,0.8012803792953491,0.7949352860450745
48,0.6174919009208679,0.7984048128128052,0.6207258701324463,0.7746556401252747,0.614252507686615,480,0.7811486124992371,0.7865400314331055
49,0.6156001687049866,0.8030803203582764,0.6188546419143677,0.7677686214447021,0.6123401522636414,490,0.7733022570610046,0.7854390144348145
50,0.6106553077697754,0.7962046265602112,0.6147778630256653,0.7782369256019592,0.6065260767936707,500,0.780147910118103,0.7872281670570374
51,0.606272280216217,0.7937293648719788,0.6120031476020813,0.7845730185508728,0.6005316376686096,510,0.7860335111618042,0.7891549468040466
52,0.6021953225135803,0.7978547811508179,0.6084363460540771,0.7867768406867981,0.595943808555603,520,0.7924061417579651,0.7923203706741333
53,0.5971830487251282,0.8168317079544067,0.6047276258468628,0.7840220332145691,0.589626133441925,530,0.8138161301612854,0.8004404306411743
54,0.593156635761261,0.8217821717262268,0.6016204953193665,0.7876033186912537,0.584678590297699,540,0.8184261322021484,0.804706871509552
55,0.5893948674201965,0.8083058595657349,0.5992140769958496,0.7895317077636719,0.579559326171875,550,0.8076872825622559,0.7989265322685242
56,0.5866872072219849,0.8025302290916443,0.5973313450813293,0.7922865152359009,0.5760254859924316,560,0.7986319661140442,0.797412633895874
57,0.5826248526573181,0.8039053678512573,0.5934803485870361,0.7953168153762817,0.5717516541481018,570,0.8021200895309448,0.799614667892456
58,0.5774256587028503,0.8107810616493225,0.58882737159729,0.7966942191123962,0.5660055875778198,580,0.8087446093559265,0.8037434816360474
59,0.5729274749755859,0.8176567554473877,0.5845735669136047,0.8008264303207397,0.5612618923187256,590,0.8152985572814941,0.8092485666275024
60,0.5697286128997803,0.8157315850257874,0.5801763534545898,0.7964187264442444,0.5592634081840515,600,0.8068010210990906,0.8060831427574158
61,0.565132200717926,0.8220571875572205,0.5752624869346619,0.7953168153762817,0.5549850463867188,610,0.8107298612594604,0.8086980581283569
62,0.5594634413719177,0.8162816166877747,0.5719844698905945,0.7994490265846252,0.5469215512275696,620,0.8173731565475464,0.8078722953796387
63,0.5548911690711975,0.8099560141563416,0.5684324502944946,0.8011019229888916,0.5413274765014648,630,0.8184971213340759,0.8055326342582703
64,0.5503979921340942,0.8105060458183289,0.5647931098937988,0.8011019229888916,0.5359789729118347,640,0.8200024962425232,0.805807888507843
65,0.5454790592193604,0.8105060458183289,0.5611401200294495,0.805509626865387,0.5297917127609253,650,0.8228570818901062,0.808009922504425
66,0.5390629768371582,0.817381739616394,0.5552112460136414,0.8052341341972351,0.5228886008262634,660,0.8223403096199036,0.8113129734992981
67,0.5344269275665283,0.8132563233375549,0.5514739155769348,0.8063361048698425,0.5173518657684326,670,0.8249746561050415,0.809799075126648
68,0.5305792093276978,0.8085808753967285,0.5489712953567505,0.8052341341972351,0.5121570825576782,680,0.8253889083862305,0.806908905506134
69,0.5244736075401306,0.8102310299873352,0.5440501570701599,0.8115702271461487,0.5048648715019226,690,0.8267339468002319,0.810900092124939
70,0.5228406190872192,0.8184818625450134,0.5369739532470703,0.8030303120613098,0.5086839199066162,700,0.8145149946212769,0.8107624650001526
71,0.523273766040802,0.8220571875572205,0.5320392847061157,0.7933884263038635,0.514493465423584,710,0.8054046630859375,0.8077346682548523
72,0.516808807849884,0.8206820487976074,0.5278505086898804,0.800000011920929,0.5057488679885864,720,0.810610294342041,0.8103495836257935
73,0.5104579329490662,0.8220571875572205,0.5230957865715027,0.8035812377929688,0.4977991580963135,730,0.814612865447998,0.8128268718719482
74,0.5080747008323669,0.8259075880050659,0.5177740454673767,0.7986226081848145,0.49835941195487976,740,0.8083731532096863,0.8122763633728027
75,0.5022193789482117,0.8201320171356201,0.5156821012496948,0.8046832084655762,0.4887343645095825,750,0.8075131177902222,0.8124139904975891
76,0.4898853600025177,0.8195819854736328,0.5132529735565186,0.8247933983802795,0.4664790630340576,760,0.8279169201850891,0.8221855163574219
77,0.4846991300582886,0.8162816166877747,0.5107743144035339,0.8294765949249268,0.4585810601711273,770,0.8331388831138611,0.8228736519813538
78,0.4810713827610016,0.8184818625450134,0.5061883330345154,0.8292011022567749,0.4559125602245331,780,0.8290598392486572,0.8238370418548584
79,0.4772382378578186,0.8121562004089355,0.5072200894355774,0.8355371952056885,0.4472067058086395,790,0.8368595838546753,0.8238370418548584
80,0.4718077480792999,0.8124312162399292,0.5033460855484009,0.8410468101501465,0.44021734595298767,800,0.8364723324775696,0.8267272114753723
81,0.46875596046447754,0.8096809387207031,0.5015998482704163,0.8388429880142212,0.43585798144340515,810,0.8376762866973877,0.8242499232292175
82,0.46189945936203003,0.8140814304351807,0.49590396881103516,0.8440771102905273,0.42783889174461365,820,0.8381547927856445,0.8290668725967407
83,0.45815518498420715,0.8168317079544067,0.49185019731521606,0.8432506918907166,0.4244045913219452,830,0.8322694301605225,0.8300302624702454
84,0.4531138241291046,0.8162816166877747,0.487545907497406,0.8471074104309082,0.4186246693134308,840,0.8382917046546936,0.8316817879676819
85,0.4505064785480499,0.8143564462661743,0.48629090189933777,0.8484848737716675,0.4146628677845001,850,0.8401826620101929,0.8314065337181091
86,0.44770878553390503,0.8072057366371155,0.4883778691291809,0.8531680703163147,0.40697237849235535,860,0.8440343737602234,0.8301678895950317
87,0.4433370530605316,0.8091309070587158,0.48321986198425293,0.8531680703163147,0.40338850021362305,870,0.84367436170578,0.8311312794685364
88,0.4381728172302246,0.8091309070587158,0.47837916016578674,0.8545454740524292,0.3979000747203827,880,0.8431724905967712,0.8318194150924683
89,0.4345836043357849,0.8184818625450134,0.47042208909988403,0.8517906069755554,0.3986859917640686,890,0.8371397852897644,0.8351224660873413
90,0.44486480951309204,0.8162816166877747,0.4703998267650604,0.8283746838569641,0.41928741335868835,900,0.8122727870941162,0.8223231434822083
91,0.42454928159713745,0.817381739616394,0.4679543077945709,0.8611570000648499,0.3810725808143616,910,0.8403499722480774,0.8392512798309326
92,0.422098308801651,0.8096809387207031,0.4681173861026764,0.8669421672821045,0.3760029077529907,920,0.8468656539916992,0.838287889957428
93,0.41546738147735596,0.8102310299873352,0.4655000865459442,0.8702479600906372,0.36535173654556274,930,0.8422768115997314,0.8402146697044373
94,0.42033296823501587,0.8077557682991028,0.46373632550239563,0.8595041036605835,0.376857727766037,940,0.8276549577713013,0.8336085677146912
95,0.4183584153652191,0.8102310299873352,0.46009761095046997,0.8592286705970764,0.3765503168106079,950,0.8281093239784241,0.8347095847129822
96,0.40821757912635803,0.814631462097168,0.45653092861175537,0.8727272748947144,0.3598245680332184,960,0.8407624959945679,0.8436554074287415
97,0.3993919789791107,0.8143564462661743,0.45486778020858765,0.8820936679840088,0.3438243269920349,970,0.8553822040557861,0.8481971025466919
98,0.3967714011669159,0.8157315850257874,0.45352911949157715,0.8862258791923523,0.33991944789886475,980,0.8585608005523682,0.8509496450424194
99,0.3918055593967438,0.8171067237854004,0.4531792402267456,0.8928374648094177,0.33033034205436707,990,0.861352264881134,0.8549408316612244
100,0.3851761221885681,0.8149064779281616,0.45341727137565613,0.9016528725624084,0.3168223798274994,1000,0.8617449402809143,0.8582438826560974
101,0.38066554069519043,0.816006600856781,0.4525669813156128,0.9071625471115112,0.3086453676223755,1010,0.864127516746521,0.8615469336509705
102,0.3786148726940155,0.8190318942070007,0.4499427378177643,0.9099173545837402,0.3071690797805786,1020,0.8647162914276123,0.8644371032714844
