,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6903787851333618,0.6549200415611267,0.5057697892189026,0.5817453861236572
1,51,0.6879072189331055,0.683383047580719,0.5057697892189026,0.5962441563606262
2,101,0.6852413415908813,0.6871780753135681,0.5057697892189026,0.5981773138046265
3,151,0.6825047135353088,0.7302792072296143,0.5057697892189026,0.620132565498352
4,201,0.6789301633834839,0.7180807590484619,0.5057697892189026,0.6139187812805176
5,251,0.6752187609672546,0.7327188849449158,0.5057697892189026,0.621375322341919
6,301,0.6705958843231201,0.7405800819396973,0.5057697892189026,0.625379741191864
7,351,0.6656529903411865,0.7281106114387512,0.5057697892189026,0.6190279126167297
8,401,0.6599480509757996,0.6917864084243774,0.5175907611846924,0.6063241958618164
9,451,0.650755763053894,0.7348874807357788,0.6670419573783875,0.7016017436981201
10,501,0.6389422416687012,0.7690430879592896,0.7818744778633118,0.7753382921218872
11,551,0.6245558857917786,0.7709406614303589,0.8179003596305847,0.7939795851707458
12,601,0.605867326259613,0.7766332626342773,0.8100196719169617,0.7930129766464233
13,651,0.5789756774902344,0.7750067710876465,0.8280326724052429,0.8010218143463135
14,701,0.5484270453453064,0.774735689163208,0.8260625004768372,0.7999171614646912
15,751,0.5117915868759155,0.7750067710876465,0.84576416015625,0.809721052646637
16,801,0.47714248299598694,0.7866630554199219,0.8612440228462219,0.8232532739639282
17,851,0.45219528675079346,0.7793440222740173,0.8786940574645996,0.8280861377716064
18,901,0.43029144406318665,0.7812415361404419,0.8871376514434814,0.8331952691078186
19,951,0.41020408272743225,0.7777175307273865,0.8992400765419006,0.8373377323150635
20,1001,0.4006282091140747,0.7674166560173035,0.9124683141708374,0.8385804891586304
21,1051,0.38271448016166687,0.7758200168609619,0.9195046424865723,0.8463131785392761
22,1101,0.3665616810321808,0.7844944596290588,0.9245707988739014,0.853217363357544
23,1151,0.34974372386932373,0.7915424108505249,0.9318885207176208,0.8603976964950562
24,1201,0.33708256483078003,0.7972350120544434,0.9375175833702087,0.8660591244697571
25,1251,0.3269321918487549,0.7988615036010742,0.9459611773490906,0.8710300922393799
26,1301,0.3115834593772888,0.8137706518173218,0.9499015212059021,0.8805578351020813
27,1351,0.2962242662906647,0.8210897445678711,0.9569377899169922,0.8877381682395935
28,1401,0.2836465835571289,0.827053427696228,0.9648184776306152,0.8946423530578613
29,1451,0.2711470425128937,0.8384386301040649,0.9662257432937622,0.9011322855949402
30,1501,0.26365888118743896,0.8414204120635986,0.9631297588348389,0.9011322855949402
31,1551,0.24906940758228302,0.8468419909477234,0.9718547463417053,0.9081745147705078
32,1601,0.23708538711071014,0.8541610240936279,0.9763579964637756,0.9141121506690979
33,1651,0.22666113078594208,0.8544321060180664,0.9811426997184753,0.9165976047515869
34,1701,0.22598685324192047,0.861208975315094,0.9673515558242798,0.91328364610672
35,1751,0.21116843819618225,0.8687991499900818,0.9805797934532166,0.9236398935317993
36,1801,0.1956881433725357,0.8791000247001648,0.987334668636322,0.9322010278701782
37,1851,0.19224943220615387,0.8856058716773987,0.9786096215248108,0.9312344789505005
38,1901,0.17964264750480652,0.8904852271080017,0.9862088561058044,0.9374482035636902
39,1951,0.17156974971294403,0.8983464241027832,0.9862088561058044,0.9414526224136353
40,2001,0.17198853194713593,0.8991596698760986,0.9783281683921814,0.9380005598068237
41,2051,0.15801118314266205,0.9072919487953186,0.9831128716468811,0.9444904923439026
42,2101,0.1474924087524414,0.916779637336731,0.9850830435752869,0.9502899646759033
43,2151,0.14093202352523804,0.9224722385406494,0.987334668636322,0.9542943835258484
44,2201,0.13146860897541046,0.9276226758956909,0.987334668636322,0.9569180011749268
45,2251,0.1271248608827591,0.9335863590240479,0.9895862936973572,0.9610604643821716
46,2301,0.11900430917739868,0.93683922290802,0.9918378591537476,0.9638221263885498
47,2351,0.10994609445333481,0.9444293975830078,0.9918378591537476,0.9676885008811951
48,2401,0.10482776910066605,0.9465979933738708,0.9924007654190063,0.9690693020820618
