,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6942270994186401,0.49832960963249207,0.5009441375732422,0.4996574819087982
1,51,0.6928208470344543,0.49832960963249207,0.4977070391178131,0.498013436794281
2,101,0.6915669441223145,0.4986080229282379,0.47181010246276855,0.48499795794487
3,151,0.6899844408035278,0.5233852863311768,0.5227947235107422,0.523085355758667
4,201,0.6883523464202881,0.6336302757263184,0.6638791561126709,0.6489930152893066
5,251,0.6866444945335388,0.8343541026115417,0.6053412556648254,0.7180435657501221
6,301,0.6838142275810242,0.8265590071678162,0.5060696005821228,0.6637895703315735
7,351,0.6812454462051392,0.8126391768455505,0.5060696005821228,0.6569393277168274
8,401,0.6788796782493591,0.8148663640022278,0.7108173966407776,0.7620221972465515
9,451,0.6753116846084595,0.7956570386886597,0.5060696005821228,0.6485819816589355
10,501,0.6708992123603821,0.8126391768455505,0.5236039757728577,0.6658446192741394
11,551,0.6654092073440552,0.8159799575805664,0.5327758193016052,0.6721468567848206
12,601,0.6596462726593018,0.8145879507064819,0.6730509996414185,0.742704451084137
13,651,0.6516656875610352,0.8251670598983765,0.7105476260185242,0.7669543623924255
14,701,0.6394451260566711,0.807906448841095,0.5217157006263733,0.662556529045105
15,751,0.6274182796478271,0.7984409928321838,0.5818721055984497,0.6884504556655884
16,801,0.6113068461418152,0.8056792616844177,0.669813871383667,0.7366762757301331
17,851,0.5907445549964905,0.849387526512146,0.7564067840576172,0.8021646738052368
18,901,0.5660505890846252,0.8672049045562744,0.7510116100311279,0.8081929087638855
19,951,0.5384508967399597,0.8805679082870483,0.7618020176887512,0.8202493786811829
20,1001,0.5094699263572693,0.8953229188919067,0.7642298340797424,0.8287436366081238
21,1051,0.47763776779174805,0.9167594909667969,0.7777178287506104,0.8461433053016663
22,1101,0.4510255753993988,0.9265033602714539,0.7698947787284851,0.8469653129577637
23,1151,0.41942572593688965,0.9362472295761108,0.7963312864303589,0.8651869893074036
24,1201,0.39840665459632874,0.9348552227020264,0.7914755940437317,0.862035870552063
25,1251,0.36893874406814575,0.945712685585022,0.805233359336853,0.8743663430213928
26,1301,0.34979161620140076,0.9429287314414978,0.8206096291542053,0.8808056116104126
27,1351,0.3291633427143097,0.9504454135894775,0.8292419910430908,0.8888888955116272
28,1401,0.30911239981651306,0.9574053287506104,0.8373347520828247,0.8964241743087769
29,1451,0.2903066575527191,0.957962155342102,0.8389533162117004,0.8975201845169067
30,1501,0.2736626863479614,0.9679844379425049,0.8470461368560791,0.9065625667572021
31,1551,0.25954270362854004,0.9735523462295532,0.8527110815048218,0.9121797680854797
32,1601,0.24608543515205383,0.964643657207489,0.8618829250335693,0.9124537706375122
33,1651,0.2307717353105545,0.9721603393554688,0.8680874109268188,0.9193040132522583
34,1701,0.22283150255680084,0.9613028764724731,0.8756406903266907,0.9177969694137573
35,1751,0.20753531157970428,0.9729955196380615,0.8920960426330566,0.9319084882736206
36,1801,0.20491300523281097,0.9663140177726746,0.893444836139679,0.929305374622345
37,1851,0.18485189974308014,0.9735523462295532,0.9066630601882935,0.9395807385444641
38,1901,0.18193310499191284,0.9624164700508118,0.9117885231971741,0.9367036819458008
39,1951,0.16903769969940186,0.9724387526512146,0.9107094407081604,0.9410878419876099
40,2001,0.15596121549606323,0.9752227067947388,0.9209603667259216,0.9476640820503235
41,2051,0.14594654738903046,0.9757795333862305,0.9298624396324158,0.9524592161178589
42,2101,0.13881421089172363,0.9738307595252991,0.9360669255256653,0.9546512961387634
43,2151,0.14443062245845795,0.9752227067947388,0.9241974353790283,0.9493080973625183
44,2201,0.12942832708358765,0.9755011200904846,0.9433504343032837,0.9591724872589111
45,2251,0.12935751676559448,0.974387526512146,0.9355273842811584,0.9546512961387634
46,2301,0.11247102916240692,0.9738307595252991,0.954680323600769,0.9641046524047852
47,2351,0.11084610223770142,0.9738307595252991,0.9552198648452759,0.9643786549568176
48,2401,0.1041266992688179,0.9791202545166016,0.9536013007164001,0.9661597609519958
49,2451,0.09531322121620178,0.9807906746864319,0.961154580116272,0.9708179235458374
50,2501,0.09527025371789932,0.9771714806556702,0.9657405018806458,0.9713659286499023
51,2551,0.08767630159854889,0.9791202545166016,0.9697868824005127,0.9743800759315491
52,2601,0.083623968064785,0.9816258549690247,0.9730240106582642,0.9772571325302124
53,2651,0.07889990508556366,0.9807906746864319,0.976530909538269,0.9786272048950195
54,2701,0.07936856150627136,0.9793986678123474,0.9768006205558777,0.9780791997909546
55,2751,0.07492655515670776,0.9796770811080933,0.9792284965515137,0.9794492125511169
56,2801,0.06944195926189423,0.980512261390686,0.9811168313026428,0.9808192849159241
