,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6959500312805176,0.4943634867668152,0.518929123878479,0.5067484378814697
1,51,0.6922503709793091,0.4943634867668152,0.6073553562164307,0.5513292551040649
2,101,0.6891316175460815,0.49738794565200806,0.7125473022460938,0.6058623194694519
3,151,0.6861786246299744,0.5039867758750916,0.7536506056785583,0.6298568248748779
4,201,0.6825652718544006,0.5521034002304077,0.808815598487854,0.6815268993377686
5,251,0.679192066192627,0.548803985118866,0.8334234952926636,0.6922972202301025
6,301,0.6753303408622742,0.5523783564567566,0.8239588737487793,0.6892979145050049
7,351,0.6689928770065308,0.6354138255119324,0.8228772282600403,0.7299250364303589
8,401,0.6613443493843079,0.6777563691139221,0.8009734749794006,0.7398772835731506
9,451,0.6497169733047485,0.793511152267456,0.8096268177032471,0.8016359806060791
10,501,0.6308416128158569,0.8647236824035645,0.826663076877594,0.8455350995063782
11,551,0.6056962609291077,0.8386032581329346,0.8526230454444885,0.8456714153289795
12,601,0.5720824003219604,0.8551003336906433,0.8572201132774353,0.8561690449714661
13,651,0.5299054384231567,0.8597745299339294,0.8772309422492981,0.8685753345489502
14,701,0.4849012792110443,0.8757217526435852,0.8939967751502991,0.8849352598190308
15,751,0.4364589750766754,0.8933186531066895,0.9069767594337463,0.9002044796943665
16,801,0.3908458650112152,0.9015672206878662,0.9137371778488159,0.9077028036117554
17,851,0.3457901179790497,0.9084410071372986,0.9388858675956726,0.9237900376319885
18,901,0.30500248074531555,0.9197140336036682,0.9434829354286194,0.9316973686218262
19,951,0.2751661241054535,0.9320868849754333,0.9453758597373962,0.9387866258621216
20,1001,0.24878811836242676,0.935661256313324,0.9494321346282959,0.9426039457321167
21,1051,0.224809929728508,0.9458344578742981,0.9626825451850891,0.9543285369873047
22,1101,0.21153029799461365,0.9524333477020264,0.9605191946029663,0.9565098881721497
23,1151,0.19174371659755707,0.9606818556785583,0.9670091867446899,0.9638718366622925
24,1201,0.17522989213466644,0.961506724357605,0.96430504322052,0.9629175066947937
25,1251,0.16348890960216522,0.9568325281143188,0.9707950353622437,0.9638718366622925
26,1301,0.1523822844028473,0.9749794006347656,0.9640346169471741,0.9694615006446838
27,1351,0.14258591830730438,0.9634314179420471,0.9713358283042908,0.967416524887085
28,1401,0.12829650938510895,0.9788287281990051,0.9756625294685364,0.9772324562072754
29,1451,0.1205056682229042,0.9815782308578491,0.983234167098999,0.982413113117218
30,1501,0.12465594708919525,0.9824030995368958,0.9616008400917053,0.9719154834747314
31,1551,0.11088645458221436,0.9755292534828186,0.9767441749572754,0.9761418104171753
32,1601,0.1018795296549797,0.9821281433105469,0.9826933741569519,0.982413113117218
33,1651,0.0982213094830513,0.9887269735336304,0.98215252161026,0.9854124188423157
34,1701,0.09275701642036438,0.9884520173072815,0.981070876121521,0.9847307205200195
