,loss,not_all_accuracy,not_all_loss,not_only_accuracy,not_only_loss,steps,total_F1,total_accuracy
0,0.7015902400016785,0.513079047203064,0.696258008480072,0.3974815309047699,0.7069473266601562,0,0.021589795127511024,0.45541444420814514
1,0.7007526755332947,0.513079047203064,0.695880115032196,0.42211881279945374,0.705647885799408,10,0.014661273919045925,0.46770450472831726
2,0.7002222537994385,0.513079047203064,0.6956846117973328,0.42786750197410583,0.7047814130783081,20,0.014238494448363781,0.47057217359542847
3,0.6997793912887573,0.513079047203064,0.6956668496131897,0.42294004559516907,0.703911542892456,30,0.016662457957863808,0.4681141674518585
4,0.6993804574012756,0.513079047203064,0.695615828037262,0.41390636563301086,0.703162431716919,40,0.02093718945980072,0.4636078178882599
5,0.6988624334335327,0.513079047203064,0.6953449845314026,0.402956485748291,0.7023959159851074,50,0.02266009896993637,0.4581455588340759
6,0.6982552409172058,0.513079047203064,0.6948161721229553,0.4021352231502533,0.7017099261283875,60,0.0236046239733696,0.45773589611053467
7,0.697779655456543,0.513079047203064,0.694232702255249,0.4204763174057007,0.7013433575630188,70,0.021553885191679,0.46688514947891235
8,0.6973639130592346,0.513079047203064,0.693808913230896,0.43553245067596436,0.7009351253509521,80,0.014340588822960854,0.474395751953125
9,0.6969524025917053,0.513079047203064,0.693437397480011,0.44456610083580017,0.7004838585853577,90,0.013953488320112228,0.47890210151672363
10,0.6963710784912109,0.513079047203064,0.6926181316375732,0.44566109776496887,0.700141191482544,100,0.012946659699082375,0.4794483184814453
11,0.6957651376724243,0.513079047203064,0.6916514039039612,0.4500410556793213,0.699897825717926,110,0.010427528992295265,0.4816332161426544
12,0.6951188445091248,0.513079047203064,0.690686821937561,0.45496851205825806,0.699571430683136,120,0.008398949168622494,0.48409122228622437
13,0.694286048412323,0.5133515000343323,0.6894721984863281,0.45387351512908936,0.6991217136383057,130,0.008392341434955597,0.4836815595626831
14,0.693634033203125,0.5133515000343323,0.6888675689697266,0.4555160105228424,0.6984217166900635,140,0.00788436271250248,0.4845008850097656
15,0.6935166120529175,0.513079047203064,0.6891114711761475,0.4637284278869629,0.6979410648345947,150,0.005310674197971821,0.4884610176086426
16,0.6930964589118958,0.513079047203064,0.6887056827545166,0.4656446874141693,0.6975067853927612,160,0.004791056737303734,0.4894168972969055
17,0.6922458410263062,0.5133515000343323,0.687129557132721,0.46975088119506836,0.6973847150802612,170,0.00534330727532506,0.4916017949581146
18,0.6909031867980957,0.5174387097358704,0.6848297715187073,0.46400219202041626,0.6970038414001465,180,0.01375297550112009,0.4907824695110321
19,0.6901728510856628,0.5226157903671265,0.6837038993835449,0.4661921560764313,0.6966700553894043,190,0.027836130931973457,0.4944694936275482
20,0.6894751787185669,0.531335175037384,0.6827892661094666,0.47084587812423706,0.6961902379989624,200,0.04446769505739212,0.501160740852356
21,0.6886148452758789,0.5490463376045227,0.6818857789039612,0.4681084156036377,0.6953730583190918,210,0.07979539781808853,0.5086712837219238
22,0.6877759099006653,0.5414168834686279,0.6811099052429199,0.46756091713905334,0.6944697499275208,220,0.0639834925532341,0.5045746564865112
23,0.6870020031929016,0.5820163488388062,0.6800858378410339,0.46646592020988464,0.6939460635185242,230,0.14063656330108643,0.5243752598762512
24,0.6863767504692078,0.6495912671089172,0.6790733933448792,0.468929648399353,0.693709671497345,240,0.26414233446121216,0.5594701766967773
25,0.6858827471733093,0.7242506742477417,0.6782093644142151,0.4716671109199524,0.693587064743042,250,0.39885571599006653,0.5982520580291748
26,0.6853175163269043,0.7754768133163452,0.6772134900093079,0.47659456729888916,0.693454384803772,260,0.48706409335136414,0.6263826489448547
27,0.6846912503242493,0.793460488319397,0.6760373115539551,0.4807007908821106,0.6933805346488953,270,0.5147139430046082,0.6374436616897583
28,0.6841338276863098,0.8032697439193726,0.6749228835105896,0.4820695221424103,0.693382740020752,280,0.5558953881263733,0.6430424451828003
29,0.6837926506996155,0.7531335353851318,0.6742819547653198,0.48261702060699463,0.6933426260948181,290,0.554635226726532,0.61818927526474
30,0.6830263733863831,0.7855585813522339,0.6728177666664124,0.485080748796463,0.6932771801948547,300,0.5616167783737183,0.6356684565544128
31,0.682332456111908,0.804087221622467,0.6714696288108826,0.48699697852134705,0.6932405233383179,310,0.565879762172699,0.6459101438522339
32,0.6816654801368713,0.8068119883537292,0.670161783695221,0.4889132082462311,0.6932178735733032,320,0.57023686170578,0.6482316255569458
33,0.6810421943664551,0.804087221622467,0.6689197421073914,0.4908294677734375,0.6932159066200256,330,0.5730839371681213,0.6478219032287598
34,0.6811857223510742,0.720708429813385,0.6692124605178833,0.48946070671081543,0.6932092905044556,340,0.5520768761634827,0.6053529977798462
35,0.6811033487319946,0.688283383846283,0.6690453886985779,0.4900082051753998,0.6932122111320496,350,0.5430785417556763,0.589375913143158
36,0.6789434552192688,0.7899182438850403,0.664741039276123,0.49274569749832153,0.6932068467140198,360,0.5733333230018616,0.6416769027709961
37,0.6776047348976135,0.8479564189910889,0.662065327167511,0.49466192722320557,0.6932116746902466,370,0.5858029127120972,0.6717192530632019
38,0.6767818331718445,0.8373296856880188,0.6604260802268982,0.49466192722320557,0.6932085156440735,380,0.586422860622406,0.6663935780525208
39,0.6760081052780151,0.8239781856536865,0.6588811278343201,0.49493566155433655,0.6932095885276794,390,0.5854551792144775,0.659838855266571
40,0.6748743057250977,0.8408719301223755,0.6566124558448792,0.49630439281463623,0.6932166218757629,400,0.5906788110733032,0.6689881086349487
41,0.6736915111541748,0.8653950691223145,0.6542315483093262,0.49630439281463623,0.6932374835014343,410,0.5954939126968384,0.6812781691551208
42,0.6728200912475586,0.8610354065895081,0.6525264382362366,0.49630439281463623,0.6932035088539124,420,0.5966357588768005,0.6790932416915894
43,0.6716659069061279,0.8667575120925903,0.6502383351325989,0.49630439281463623,0.6931881308555603,430,0.5989323854446411,0.681960940361023
44,0.6705777049064636,0.8743869066238403,0.6480678915977478,0.4965781569480896,0.6931873559951782,440,0.600971519947052,0.6859210729598999
45,0.6694809198379517,0.8858310580253601,0.6458815336227417,0.4968518912792206,0.6931854486465454,450,0.5994676947593689,0.6917929649353027
46,0.6683215498924255,0.8961852788925171,0.6435689330101013,0.4965781569480896,0.6931844353675842,460,0.5966569781303406,0.696845531463623
47,0.6668841242790222,0.9021798372268677,0.6407179832458496,0.4968518912792206,0.6931676864624023,470,0.6022089719772339,0.6999863386154175
48,0.6655192375183105,0.8937329649925232,0.6379954218864441,0.4968518912792206,0.6931663155555725,480,0.6055240631103516,0.6957530975341797
49,0.6644525527954102,0.9054495692253113,0.6358647346496582,0.4968518912792206,0.6931688189506531,490,0.6045248508453369,0.7016249895095825
50,0.6631484627723694,0.9062670469284058,0.633263111114502,0.4968518912792206,0.6931682229042053,500,0.6025500893592834,0.7020347118377686
51,0.6615372896194458,0.9068120121955872,0.6300531029701233,0.4968518912792206,0.6931637525558472,510,0.6090387105941772,0.7023078203201294
52,0.6600943803787231,0.9059945344924927,0.6271886229515076,0.4968518912792206,0.6931487917900085,520,0.6119111180305481,0.7018981575965881
53,0.6585788726806641,0.8942779302597046,0.6241750717163086,0.4968518912792206,0.6931387782096863,530,0.6124652028083801,0.6960262060165405
54,0.658010721206665,0.8506811857223511,0.6230273246765137,0.4968518912792206,0.6931527853012085,540,0.5988567471504211,0.6741772294044495
55,0.6563234925270081,0.8509536981582642,0.6196943521499634,0.4968518912792206,0.6931196451187134,550,0.5992270112037659,0.6743137836456299
56,0.6541957259178162,0.855858325958252,0.6155133247375488,0.4968518912792206,0.6930539011955261,560,0.6009104251861572,0.6767718195915222
57,0.651766300201416,0.8656675815582275,0.6107245087623596,0.4965781569480896,0.6929952502250671,570,0.6043433547019958,0.6815512776374817
58,0.6488032937049866,0.8891007900238037,0.6049321293830872,0.4965781569480896,0.6928750276565552,580,0.6127586364746094,0.6932951211929321
59,0.6458150148391724,0.909264326095581,0.599279522895813,0.4965781569480896,0.6925651431083679,590,0.6189473867416382,0.7034002542495728
60,0.6429774165153503,0.9258855581283569,0.5940158367156982,0.4965781569480896,0.6921666264533997,600,0.622563898563385,0.7117301821708679
61,0.6402528882026672,0.9307901859283447,0.5889996290206909,0.4965781569480896,0.6917446255683899,610,0.6241695284843445,0.7141881585121155
62,0.6373251676559448,0.9335150122642517,0.5836225152015686,0.4965781569480896,0.6912776827812195,620,0.6256963610649109,0.7155537605285645
63,0.6343437433242798,0.9171662330627441,0.577957272529602,0.4965781569480896,0.6909925937652588,630,0.6234405040740967,0.7073603868484497
64,0.6330643892288208,0.8822888135910034,0.5756498575210571,0.4965781569480896,0.6907461881637573,640,0.6113297343254089,0.6898812055587769
65,0.6297085881233215,0.8874659538269043,0.5695101618766785,0.4965781569480896,0.6901871562004089,650,0.6133241057395935,0.6924757361412048
66,0.6249346137046814,0.909264326095581,0.5606305599212646,0.4965781569480896,0.6895381212234497,660,0.6213389039039612,0.7034002542495728
67,0.6211289167404175,0.9182561039924622,0.5535243153572083,0.4965781569480896,0.6890479326248169,670,0.6249342560768127,0.7079066038131714
68,0.6176826357841492,0.9188010692596436,0.5469779372215271,0.4965781569480896,0.688715934753418,680,0.6251534819602966,0.7081797122955322
69,0.6137993335723877,0.9324250817298889,0.5401268601417542,0.4965781569480896,0.6878142952919006,690,0.6301612854003906,0.715007483959198
70,0.6100508570671082,0.9378746747970581,0.5334307551383972,0.4965781569480896,0.6870275139808655,700,0.6309587955474854,0.7177386283874512
71,0.6066073775291443,0.9422343373298645,0.5271221995353699,0.4965781569480896,0.6864622831344604,710,0.6322395205497742,0.7199235558509827
72,0.602736234664917,0.9493188261985779,0.5200225710868835,0.4965781569480896,0.6858347058296204,720,0.6349377632141113,0.7234739661216736
73,0.5973174571990967,0.9408719539642334,0.509731650352478,0.4965781569480896,0.685310959815979,730,0.6337726712226868,0.7192407250404358
74,0.592704713344574,0.9256131052970886,0.5009818077087402,0.4965781569480896,0.6848541498184204,740,0.6284306645393372,0.7115936279296875
75,0.5876485705375671,0.9419618248939514,0.491713285446167,0.4965781569480896,0.6840301156044006,750,0.6346153616905212,0.7197870016098022
76,0.583592414855957,0.9574931859970093,0.48449215292930603,0.4965781569480896,0.6831538677215576,760,0.6390447020530701,0.727570652961731
77,0.5801619291305542,0.9640327095985413,0.4784427285194397,0.4965781569480896,0.6823546886444092,770,0.6406563520431519,0.7308480143547058
