,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6865456104278564,0.4957869052886963,0.49784713983535767,0.49682217836380005
1,51,0.6830281615257263,0.4957869052886963,0.49784713983535767,0.49682217836380005
2,101,0.680492103099823,0.4957869052886963,0.49784713983535767,0.49682217836380005
3,151,0.6776747107505798,0.49605870246887207,0.49784713983535767,0.496957391500473
4,201,0.6741028428077698,0.7681435346603394,0.49784713983535767,0.6323191523551941
5,251,0.6702039837837219,0.8116335868835449,0.506996750831604,0.6585530638694763
6,301,0.6659724712371826,0.7667844295501709,0.7128632664680481,0.7396889925003052
7,351,0.6609777212142944,0.7504756450653076,0.7459633946418762,0.748208224773407
8,401,0.654417097568512,0.7415058612823486,0.7551130056381226,0.7483434677124023
9,451,0.6462970972061157,0.769502580165863,0.7448869943618774,0.7571331858634949
10,501,0.6363769173622131,0.7942375540733337,0.7637244462966919,0.7789046764373779
11,551,0.6241744756698608,0.8045664429664612,0.7701829671859741,0.7872887253761292
12,601,0.6096432209014893,0.8138080835342407,0.7752960324287415,0.7944557070732117
13,651,0.5906030535697937,0.8203316330909729,0.7726049423217773,0.7963488698005676
14,701,0.5678360462188721,0.830116868019104,0.7849838733673096,0.8074374794960022
15,751,0.5438824892044067,0.8143517374992371,0.7933261394500732,0.8037863373756409
16,801,0.5107687711715698,0.840717613697052,0.7970936298370361,0.8187964558601379
17,851,0.47921687364578247,0.8480565547943115,0.8019375801086426,0.8248816728591919
18,901,0.4496960937976837,0.8624626398086548,0.807319700717926,0.8347532153129578
19,951,0.4225640892982483,0.8746942281723022,0.8180839419364929,0.8462474942207336
20,1001,0.3929956257343292,0.876868724822998,0.8248116374015808,0.8507099151611328
21,1051,0.3706991374492645,0.8882848620414734,0.8361141085624695,0.8620689511299133
22,1101,0.34589698910713196,0.8934493064880371,0.8482239246368408,0.8707234859466553
23,1151,0.32459673285484314,0.8999727964401245,0.8568353056907654,0.8782961368560791
24,1201,0.3060317933559418,0.8977982997894287,0.8721743822097778,0.8849222660064697
25,1251,0.28500768542289734,0.9119325876235962,0.8797093629837036,0.8957403898239136
26,1301,0.2720235288143158,0.9111171364784241,0.8861679434776306,0.8985801339149475
27,1351,0.25550466775894165,0.9219896793365479,0.8880516886711121,0.9049357771873474
28,1401,0.23558875918388367,0.9271541237831116,0.9047362804412842,0.9158891439437866
29,1451,0.2203260213136673,0.9334058165550232,0.9155005216598511,0.9244083762168884
30,1501,0.21272216737270355,0.9301440715789795,0.9179224967956543,0.9240027070045471
31,1551,0.19041866064071655,0.9437347054481506,0.9254574775695801,0.9345503449440002
32,1601,0.1778918355703354,0.9510736465454102,0.9311087131500244,0.9410412311553955
33,1651,0.17153307795524597,0.9521608948707581,0.932723343372345,0.9423934817314148
34,1701,0.16016972064971924,0.9567817449569702,0.942680299282074,0.9496957659721375
35,1751,0.15326832234859467,0.9614025354385376,0.9407965540885925,0.9510480165481567
36,1801,0.14162449538707733,0.9695569276809692,0.9421420693397522,0.9557809233665466
37,1851,0.133444681763649,0.9722750782966614,0.9499461650848389,0.9610547423362732
38,1901,0.12315773963928223,0.971731424331665,0.9564047455787659,0.9640297293663025
39,1951,0.11348538845777512,0.9777113199234009,0.9572120308876038,0.9674103856086731
40,2001,0.13441018760204315,0.9728186726570129,0.9464477896690369,0.9595672488212585
41,2051,0.11084286868572235,0.9641206860542297,0.9650161266326904,0.9645706415176392
42,2101,0.09692054241895676,0.9796140193939209,0.9679763317108154,0.973766028881073
43,2151,0.09265891462564468,0.9855939149856567,0.9690527319908142,0.977281928062439
44,2201,0.09254363924264908,0.9798858165740967,0.9698600769042969,0.9748478531837463
45,2251,0.08606808632612228,0.9880402088165283,0.9757804274559021,0.9818796515464783
46,2301,0.08130248636007309,0.9883120656013489,0.9752421975135803,0.9817444086074829
47,2351,0.08532784134149551,0.9883120656013489,0.9650161266326904,0.9766058325767517
48,2401,0.07643534243106842,0.985322117805481,0.9728202223777771,0.9790399074554443
49,2451,0.07215508073568344,0.9836912155151367,0.9782023429870605,0.9809330701828003
50,2501,0.06834711879491806,0.9880402088165283,0.9776641726493835,0.9828262329101562
51,2551,0.08132706582546234,0.9845066666603088,0.9647470116615295,0.9745774269104004
52,2601,0.06702102720737457,0.9913020133972168,0.9763185977935791,0.9837728142738342
53,2651,0.06392570585012436,0.9880402088165283,0.9798170328140259,0.9839080572128296
54,2701,0.06550632417201996,0.9937483072280884,0.9782023429870605,0.9859364628791809
55,2751,0.05494324117898941,0.9880402088165283,0.9843918085098267,0.9862068891525269
56,2801,0.05344271659851074,0.9945637583732605,0.9886975288391113,0.9916159510612488
57,2851,0.056728046387434006,0.9942919015884399,0.979547917842865,0.9868830442428589
58,2901,0.048971857875585556,0.9885838627815247,0.9876210689544678,0.9881000518798828
59,2951,0.04766666889190674,0.9953791499137878,0.990043044090271,0.9926977753639221
60,3001,0.046883776783943176,0.9945637583732605,0.9846609234809875,0.9895875453948975
61,3051,0.04599766060709953,0.9934765100479126,0.9841226935386658,0.9887762069702148
62,3101,0.05198527127504349,0.9953791499137878,0.9776641726493835,0.9864773750305176
63,3151,0.045687880367040634,0.9913020133972168,0.9843918085098267,0.9878296256065369
