,at_least_3_accuracy,global_step,last_3_accuracy,loss,total_accuracy
0,0.49833008646965027,1,0.499575674533844,0.6868174076080322,0.49894779920578003
1,0.49888673424720764,51,0.499575674533844,0.6835221648216248,0.4992283880710602
2,0.49888673424720764,101,0.500424325466156,0.6803269982337952,0.4996492564678192
3,0.5026440024375916,151,0.5103253126144409,0.6763763427734375,0.5064533948898315
4,0.5190648436546326,201,0.5294200778007507,0.6721123456954956,0.5242003202438354
5,0.5404953956604004,251,0.5565770864486694,0.6676828861236572,0.5484707951545715
6,0.5363206267356873,301,0.6292786598205566,0.662144124507904,0.5824214220046997
7,0.5499582290649414,351,0.6722772121429443,0.6557060480117798,0.6106200814247131
8,0.5839131474494934,401,0.7062234878540039,0.6473414301872253,0.6445707082748413
9,0.6756192445755005,451,0.6932107210159302,0.6392303109169006,0.6843434572219849
10,0.7678819894790649,501,0.6922206282615662,0.6288845539093018,0.7303591370582581
11,0.7069301605224609,551,0.7130127549171448,0.6168007254600525,0.7099466919898987
12,0.7930698394775391,601,0.7012729644775391,0.6041229367256165,0.7475448846817017
13,0.872529923915863,651,0.6810466647148132,0.5903109312057495,0.7775673270225525
14,0.8722516298294067,701,0.6872701644897461,0.575067937374115,0.7805134654045105
15,0.8822711110115051,751,0.6775106191635132,0.5620511770248413,0.7807239294052124
16,0.8907598257064819,801,0.6874116063117981,0.549358069896698,0.7899129986763
17,0.8484553098678589,851,0.699717104434967,0.5388469099998474,0.7746913433074951
18,0.8812969923019409,901,0.694908082485199,0.5255244970321655,0.7888608574867249
19,0.8843584656715393,951,0.6899575591087341,0.5145554542541504,0.7879489064216614
20,0.9003618359565735,1001,0.6929278373718262,0.50548255443573,0.7974887490272522
21,0.8922905921936035,1051,0.7080622315406799,0.4968230426311493,0.8009259104728699
22,0.9011967778205872,1101,0.7065063714981079,0.4885372221469879,0.8046436309814453
23,0.896743655204773,1151,0.7024044990539551,0.4808625876903534,0.8003647327423096
24,0.8993877172470093,1201,0.7066478133201599,0.4736001789569855,0.8038018941879272
25,0.9011967778205872,1251,0.7079207897186279,0.4668301045894623,0.8053451180458069
26,0.9003618359565735,1301,0.7161244750022888,0.4594256281852722,0.8089926838874817
27,0.9028666615486145,1351,0.7169731259346008,0.4524632692337036,0.8106762170791626
28,0.9141386151313782,1401,0.7217822074890137,0.44479963183403015,0.8187429904937744
29,0.9209574460983276,1451,0.7203677296638489,0.43876758217811584,0.8214786648750305
30,0.9103813171386719,1501,0.7189533114433289,0.43390247225761414,0.815446138381958
31,0.9244363903999329,1551,0.7173974514007568,0.4276091158390045,0.8217592835426331
