,at_least_3_accuracy,global_step,last_3_accuracy,loss,total_accuracy
0,0.48921963572502136,1,0.49055030941963196,0.6963927745819092,0.4898853003978729
1,0.5334538817405701,51,0.491800993680954,0.6927327513694763,0.512617290019989
2,0.5020169615745544,101,0.5031962394714355,0.6876792907714844,0.5026068687438965
3,0.5020169615745544,151,0.5601723194122314,0.6837238669395447,0.5311087965965271
4,0.5020169615745544,201,0.6467481851577759,0.6794267892837524,0.574417769908905
5,0.5020169615745544,251,0.6638410091400146,0.6761431097984314,0.5829683542251587
6,0.5020169615745544,301,0.664813756942749,0.6725314855575562,0.583454966545105
7,0.5020169615745544,351,0.6760700345039368,0.6686149835586548,0.5890858769416809
8,0.5045207738876343,401,0.6938576698303223,0.6645225882530212,0.5992352962493896
9,0.5128668546676636,451,0.6998332142829895,0.6595852375030518,0.6063955426216125
10,0.5622478723526001,501,0.7069205045700073,0.6549840569496155,0.634619414806366
11,0.5988315343856812,551,0.7144246697425842,0.6492522358894348,0.6566562652587891
12,0.6014744639396667,601,0.7172039747238159,0.6422021389007568,0.6593673825263977
13,0.6087077260017395,651,0.7163702249526978,0.6343070268630981,0.6625651717185974
14,0.6946724057197571,701,0.6952473521232605,0.6279115676879883,0.6949599981307983
15,0.7386284470558167,751,0.7140077948570251,0.6191883087158203,0.7263121604919434
16,0.7411322593688965,801,0.7138687968254089,0.6096289157867432,0.727493941783905
17,0.748504638671875,851,0.7037242650985718,0.6000314354896545,0.7261036038398743
18,0.8346084356307983,901,0.7069205045700073,0.5885729193687439,0.7707334160804749
19,0.79593825340271,951,0.7040022015571594,0.5782119631767273,0.7499478459358215
20,0.8397551774978638,1001,0.7035853266716003,0.5668324828147888,0.7716371417045593
21,0.8596466779708862,1051,0.7023346424102783,0.5565333962440491,0.7809523940086365
22,0.8716093897819519,1101,0.7008060216903687,0.548231303691864,0.7861661314964294
23,0.8661844730377197,1151,0.702612578868866,0.5372522473335266,0.7843586802482605
24,0.8763388395309448,1201,0.7040022015571594,0.530133068561554,0.7901285886764526
25,0.8774516582489014,1251,0.707198441028595,0.5211878418922424,0.7922836542129517
26,0.8775907754898071,1301,0.7124791741371155,0.5134175419807434,0.7949947714805603
27,0.880790114402771,1351,0.709699809551239,0.5076850056648254,0.7952033281326294
28,0.8832939267158508,1401,0.7237353920936584,0.5001437664031982,0.8034758567810059
29,0.8695228695869446,1451,0.7194274663925171,0.4961349070072174,0.7944386601448059
30,0.8835721015930176,1501,0.723596453666687,0.4863702058792114,0.803545355796814
31,0.8869105577468872,1551,0.7288771271705627,0.47921112179756165,0.8078554272651672
32,0.8883015513420105,1601,0.7301278710365295,0.4725900888442993,0.8091762065887451
33,0.8881624937057495,1651,0.7369371652603149,0.4671095609664917,0.8125130534172058
34,0.8884406685829163,1701,0.7388827204704285,0.4621773660182953,0.8136252760887146
