,at_least_3_accuracy,global_step,last_3_accuracy,loss,total_accuracy
0,0.5025662779808044,1,0.5094392895698547,0.7049919366836548,0.5060232281684875
1,0.5025662779808044,51,0.5121160745620728,0.6943991184234619,0.5073696374893188
2,0.5024237036705017,101,0.5174697041511536,0.687789261341095,0.509991466999054
3,0.5029940009117126,151,0.5395886301994324,0.680735170841217,0.5214002132415771
4,0.5635871291160583,201,0.5905889272689819,0.673731803894043,0.577168345451355
5,0.8119475245475769,251,0.661594808101654,0.6669669151306152,0.7363237142562866
6,0.7834331393241882,301,0.7473936080932617,0.6587365865707397,0.7653061151504517
7,0.7737382650375366,351,0.7628909349441528,0.6533539891242981,0.7682822942733765
8,0.7512118816375732,401,0.7730346322059631,0.6473298668861389,0.762188196182251
9,0.7262617349624634,451,0.7803606390953064,0.6404061913490295,0.7534722089767456
10,0.7386655211448669,501,0.7772611975669861,0.6320918202400208,0.7580782175064087
11,0.7688907980918884,551,0.7610594630241394,0.6220464110374451,0.7649518251419067
12,0.8048189282417297,601,0.7507748603820801,0.6130018830299377,0.7776360511779785
13,0.8304818868637085,651,0.7392222881317139,0.6024846434593201,0.7845804691314697
14,0.800826907157898,701,0.7499295473098755,0.590620756149292,0.7752267718315125
15,0.821927547454834,751,0.7433079481124878,0.5756081342697144,0.7823837995529175
16,0.8554319739341736,801,0.7373908162117004,0.5613418817520142,0.7960600852966309
17,0.8711149096488953,851,0.7165398597717285,0.5519811511039734,0.793367326259613
18,0.8748217821121216,901,0.7331642508506775,0.5405532121658325,0.8035714030265808
19,0.8723980784416199,951,0.7295012474060059,0.527129054069519,0.8005243539810181
20,0.877388060092926,1001,0.7124541997909546,0.5175080299377441,0.7944302558898926
21,0.8829483985900879,1051,0.7265427112579346,0.5070332884788513,0.8042800426483154
22,0.8828058242797852,1101,0.7242885231971741,0.4995346963405609,0.80307537317276
23,0.8880809545516968,1151,0.7251338362693787,0.48997873067855835,0.8061224222183228
