,at_least_3_accuracy,global_step,last_3_accuracy,loss,total_accuracy
0,0.342342346906662,1,0.5023400783538818,0.7060461640357971,0.4220416843891144
1,0.3911880552768707,51,0.5023400783538818,0.7023475766181946,0.4465560019016266
2,0.4493243098258972,101,0.5023400783538818,0.699397087097168,0.4757329523563385
3,0.48831644654273987,151,0.5023400783538818,0.6965847015380859,0.4953020215034485
4,0.5077421069145203,201,0.5023400783538818,0.6940999627113342,0.5050511956214905
5,0.5150619149208069,251,0.5023400783538818,0.691556990146637,0.5087248086929321
6,0.5391328930854797,301,0.5023400783538818,0.6889088749885559,0.5208053588867188
7,0.5232263803482056,351,0.5023400783538818,0.6857783794403076,0.5128223299980164
8,0.5291385054588318,401,0.5023400783538818,0.6825469136238098,0.5157894492149353
9,0.5364583134651184,451,0.5030491948127747,0.6792238354682922,0.5198163390159607
10,0.5958614945411682,501,0.5051765441894531,0.6757673621177673,0.5506888031959534
11,0.5944538116455078,551,0.5465891361236572,0.6711185574531555,0.5706111192703247
12,0.6151463985443115,601,0.5630406737327576,0.666336178779602,0.5891910791397095
13,0.6143018007278442,651,0.6328180432319641,0.6606714725494385,0.6235252618789673
14,0.6435810923576355,701,0.6868529319763184,0.6546558737754822,0.6651359796524048
15,0.6392173171043396,751,0.7291164398193359,0.6482300758361816,0.6839985847473145
16,0.6875,801,0.7499645352363586,0.6406164169311523,0.7186153531074524
17,0.6539977192878723,851,0.7669833898544312,0.6317472457885742,0.7102790474891663
18,0.653434693813324,901,0.7645723819732666,0.6220470666885376,0.7087954878807068
19,0.6617398858070374,951,0.7640051245689392,0.6118510365486145,0.7126810550689697
20,0.7439470887184143,1001,0.7476953864097595,0.5985528230667114,0.7458142042160034
21,0.7519707083702087,1051,0.7501063942909241,0.5867637395858765,0.7510420083999634
22,0.7226914167404175,1101,0.7486881017684937,0.5781782269477844,0.7356411218643188
23,0.7733671069145203,1151,0.7454261779785156,0.5626010894775391,0.7594489455223083
24,0.8112331032752991,1201,0.7413132786750793,0.5476714372634888,0.776404082775116
25,0.8572635054588318,1251,0.7315274477005005,0.537492036819458,0.7946308851242065
26,0.8503659963607788,1301,0.736916720867157,0.5230145454406738,0.793853759765625
27,0.8599380850791931,1351,0.7364912629127502,0.5116998553276062,0.7984457612037659
28,0.856559693813324,1401,0.7418805956840515,0.5045253038406372,0.7994348406791687
29,0.8583896160125732,1451,0.7404623627662659,0.49667635560035706,0.79964679479599
30,0.8520551919937134,1501,0.7420223951339722,0.4903937578201294,0.7972447872161865
31,0.8647240996360779,1551,0.7404623627662659,0.48217785358428955,0.8028258681297302
32,0.8773930072784424,1601,0.7484045028686523,0.4717927873134613,0.8131402134895325
33,0.8830236196517944,1651,0.7475535273551941,0.4648764133453369,0.8155422210693359
34,0.8869650959968567,1701,0.7549283504486084,0.458099901676178,0.8211939334869385
35,0.8876689076423645,1751,0.7591831088066101,0.4511560797691345,0.8236665725708008
36,0.8920326828956604,1801,0.757339358329773,0.4437442421913147,0.824938178062439
37,0.8935810923576355,1851,0.7623032331466675,0.43841275572776794,0.8281879425048828
38,0.894707202911377,1901,0.769252598285675,0.4309019148349762,0.8322147727012634
39,0.8948479890823364,1951,0.7625868916511536,0.4295647144317627,0.8289650082588196
40,0.9004786014556885,2001,0.7713799476623535,0.4200502932071686,0.8361709713935852
41,0.9048423171043396,2051,0.7760601043701172,0.41213497519493103,0.8406923413276672
42,0.9066722989082336,2101,0.7837186455726624,0.4070942997932434,0.8454256653785706
43,0.9059684872627258,2151,0.7841441035270691,0.40148693323135376,0.8452843427658081
44,0.9004786014556885,2201,0.7876896858215332,0.39974743127822876,0.84429532289505
45,0.9115990996360779,2251,0.7909516096115112,0.3917895257472992,0.8515012264251709
46,0.9049831032752991,2301,0.7901006937026978,0.39005276560783386,0.8477569818496704
47,0.9144144058227539,2351,0.792653501033783,0.382481187582016,0.8537619113922119
48,0.9132882952690125,2401,0.7950645089149475,0.37914615869522095,0.854397714138031
49,0.920045018196106,2451,0.8008792996406555,0.37236589193344116,0.8606852889060974
50,0.9224380850791931,2501,0.8076868653297424,0.36753520369529724,0.8652772903442383
51,0.9224380850791931,2551,0.8072614073753357,0.36345982551574707,0.865065336227417
52,0.9255349040031433,2601,0.8081123232841492,0.3581935465335846,0.8670434355735779
53,0.927787184715271,2651,0.8098142147064209,0.3540608584880829,0.8690215349197388
54,0.9125844836235046,2701,0.817898154258728,0.3579748868942261,0.865418553352356
