,at_least_3_accuracy,global_step,last_3_accuracy,loss,total_accuracy
0,0.502049446105957,1,0.4956425428390503,0.7006750702857971,0.4988115131855011
1,0.502049446105957,51,0.49398258328437805,0.6972551345825195,0.49797260761260986
2,0.5017668008804321,101,0.48609766364097595,0.6942849159240723,0.49384787678718567
3,0.5197173357009888,151,0.49190759658813477,0.6915573477745056,0.505662739276886
4,0.6481978893280029,201,0.5423986911773682,0.6889986395835876,0.5947287678718567
5,0.7157596945762634,251,0.5744916200637817,0.6864737272262573,0.6443651914596558
6,0.7218374609947205,301,0.619587779045105,0.6834399104118347,0.6701622009277344
7,0.6626148223876953,351,0.630515992641449,0.6795201301574707,0.6463926434516907
8,0.6590812802314758,401,0.6497440934181213,0.6759926676750183,0.6543624401092529
9,0.6640282869338989,451,0.6753354668617249,0.6724256277084351,0.6697427034378052
10,0.6448056697845459,501,0.6516807079315186,0.6685969829559326,0.6482802033424377
11,0.6896113157272339,551,0.6974685192108154,0.6645533442497253,0.6935822367668152
12,0.6992226243019104,601,0.6888919472694397,0.6593548655509949,0.6940016746520996
13,0.7061483860015869,651,0.6947019100189209,0.6538636684417725,0.7003635168075562
14,0.6942756175994873,701,0.6959468722343445,0.6488752961158752,0.6951202750205994
15,0.7142049670219421,751,0.6995434761047363,0.6422008872032166,0.7067952752113342
16,0.7194346189498901,801,0.7056301236152649,0.6362680196762085,0.712458074092865
17,0.7643816471099854,851,0.7175266146659851,0.6275668144226074,0.7407019138336182
18,0.763109564781189,901,0.7208465933799744,0.6197229623794556,0.7417505383491516
19,0.7850176692008972,951,0.7126849889755249,0.6098038554191589,0.7484619617462158
20,0.7795053124427795,1001,0.7139300107955933,0.6017102003097534,0.7463646531105042
21,0.805229663848877,1051,0.7045234441757202,0.5917350053787231,0.7543344497680664
22,0.807915210723877,1101,0.7244431972503662,0.5797539353370667,0.7657298445701599
23,0.8125795125961304,1151,0.7267948389053345,0.5689830183982849,0.7692254185676575
24,0.8195052742958069,1201,0.7277631759643555,0.5598812103271484,0.7731403708457947
