,at_least_3_accuracy,global_step,last_3_accuracy,loss,total_accuracy
0,0.4973515570163727,1,0.4990825653076172,0.6923953890800476,0.49821165204048157
1,0.5072484016418457,51,0.5006351470947266,0.6899421215057373,0.5039623975753784
2,0.5929746031761169,101,0.4996471405029297,0.6879590153694153,0.5466021299362183
3,0.6986339688301086,151,0.49936485290527344,0.6860916018486023,0.5996212959289551
4,0.7088096141815186,201,0.5360621213912964,0.6840092539787292,0.6229749917984009
5,0.7831056714057922,251,0.6114326119422913,0.681523323059082,0.697804868221283
6,0.8180931210517883,301,0.6901905536651611,0.6790542006492615,0.7545409798622131
7,0.8321717381477356,351,0.7035991549491882,0.6763748526573181,0.7682867050170898
8,0.847226083278656,401,0.7151728868484497,0.6732893586158752,0.7816116213798523
9,0.8533593416213989,451,0.751164436340332,0.6696624755859375,0.8025808334350586
10,0.8657652735710144,501,0.7978828549385071,0.6651543378829956,0.8320358991622925
11,0.8776136040687561,551,0.7888497114181519,0.6602678298950195,0.8335086703300476
12,0.8033175468444824,601,0.7912490963935852,0.6533017158508301,0.7973209619522095
13,0.7672149538993835,651,0.7623147368431091,0.645652711391449,0.7647801637649536
14,0.8296626806259155,701,0.7875794172286987,0.6366212368011475,0.8087523579597473
15,0.864510715007782,751,0.7884262800216675,0.6259410977363586,0.8267059326171875
16,0.8974072933197021,801,0.7572336196899414,0.6160270571708679,0.8277578949928284
17,0.9049344658851624,851,0.7513055801391602,0.6014021039009094,0.8285994529724121
18,0.9152495265007019,901,0.7734650373458862,0.5872573852539062,0.8447997570037842
19,0.9238918423652649,951,0.7672547698020935,0.5679271221160889,0.8460621237754822
20,0.9138556122779846,1001,0.7566690444946289,0.5483617782592773,0.8357528448104858
21,0.9286311864852905,1051,0.7458009719848633,0.5249212980270386,0.8377866744995117
22,0.9252857565879822,1101,0.7463655471801758,0.5024589896202087,0.8363840579986572
23,0.9206858277320862,1151,0.746647834777832,0.4836130738258362,0.8342099785804749
