,at_least_3_accuracy,global_step,last_3_accuracy,loss,total_accuracy
0,0.4990752637386322,1,0.4089045822620392,0.6948347687721252,0.4538428783416748
1,0.4990752637386322,51,0.4409894049167633,0.6936781406402588,0.46993759274482727
2,0.4990752637386322,101,0.4801413416862488,0.692306399345398,0.48957741260528564
3,0.5239720940589905,151,0.5098233222961426,0.6905701756477356,0.5168746709823608
4,0.6716460585594177,201,0.5238162279129028,0.6889575719833374,0.5974900722503662
5,0.8196045160293579,251,0.512650191783905,0.6873114109039307,0.6656267642974854
6,0.614738941192627,301,0.5016254186630249,0.6856068968772888,0.5579977035522461
7,0.6807511448860168,351,0.506572425365448,0.6841527819633484,0.5933777689933777
8,0.5766111612319946,401,0.504734992980957,0.6820349097251892,0.5405558943748474
9,0.5879926085472107,451,0.5072791576385498,0.6801311373710632,0.5475042462348938
10,0.5996585488319397,501,0.5185865759849548,0.6778648495674133,0.5589903593063354
11,0.5908379554748535,551,0.5358303785324097,0.6750326752662659,0.5632444620132446
12,0.5714895725250244,601,0.5464311242103577,0.6718113422393799,0.5589194297790527
13,0.6063451170921326,651,0.5713074207305908,0.6681170463562012,0.5887691378593445
14,0.6397780776023865,701,0.5942049622535706,0.6642284393310547,0.6169171929359436
15,0.672641932964325,751,0.6221908330917358,0.6599046587944031,0.647334098815918
16,0.6591264605522156,801,0.6329328417778015,0.6541568040847778,0.6459869742393494
17,0.7240005731582642,851,0.631236732006073,0.6480740904808044,0.677467405796051
18,0.7966994047164917,901,0.6703886985778809,0.6409012675285339,0.7333380579948425
19,0.6895717978477478,951,0.654982328414917,0.6327494978904724,0.6722206473350525
20,0.7894437313079834,1001,0.6849470138549805,0.6210653781890869,0.7370249629020691
21,0.8321240544319153,1051,0.6850883364677429,0.6099963784217834,0.7583664059638977
22,0.8743776082992554,1101,0.6819788217544556,0.5957264304161072,0.7778644561767578
23,0.8812064528465271,1151,0.6893286108970642,0.5810116529464722,0.7849546074867249
24,0.8940105438232422,1201,0.6746289730072021,0.5646414160728455,0.7839620113372803
25,0.8834826946258545,1251,0.6860777139663696,0.5486799478530884,0.784458339214325
26,0.8954331874847412,1301,0.6722261309623718,0.5338387489318848,0.7834656834602356
27,0.8958600163459778,1351,0.6862190961837769,0.5210395455360413,0.7906976938247681
28,0.8987053632736206,1401,0.6870671510696411,0.5102664828300476,0.7925411462783813
29,0.896855890750885,1451,0.6917314529418945,0.5013620257377625,0.7939591407775879
30,0.8975672125816345,1501,0.6962544322013855,0.4930216670036316,0.7965825200080872
31,0.8894579410552979,1551,0.6773144602775574,0.48558512330055237,0.7830402851104736
32,0.8988476395606995,1601,0.7051590085029602,0.4768691658973694,0.801687479019165
33,0.8999857902526855,1651,0.7115194201469421,0.4698919653892517,0.8054452538490295
34,0.9004125595092773,1701,0.714487612247467,0.4638093411922455,0.8071469068527222
35,0.899558961391449,1751,0.7167491316795349,0.4573632776737213,0.8078559041023254
36,0.8950064182281494,1801,0.71109539270401,0.45256444811820984,0.8027510046958923
37,0.9022620320320129,1851,0.7185865640640259,0.44607725739479065,0.8101248145103455
38,0.9041115641593933,1901,0.715618371963501,0.44080403447151184,0.8095575571060181
