,at_least_4_accuracy,at_most_4_accuracy,exactly_4_accuracy,loss,steps,total_accuracy
0,0.5931528806686401,0.7683428525924683,0.16237860918045044,0.6791865825653076,0,0.5078999996185303
1,0.5931528806686401,0.7683428525924683,0.8376213908195496,0.6314864158630371,10,0.7327333092689514
2,0.5931528806686401,0.7683428525924683,0.8376213908195496,0.6037085652351379,20,0.7327333092689514
3,0.5931528806686401,0.7683428525924683,0.8376213908195496,0.5845316052436829,30,0.7327333092689514
4,0.5931528806686401,0.7683428525924683,0.8376213908195496,0.5730254054069519,40,0.7327333092689514
5,0.5931528806686401,0.7683428525924683,0.8376213908195496,0.5624143481254578,50,0.7327333092689514
6,0.5978304147720337,0.7683428525924683,0.8376213908195496,0.5560296177864075,60,0.7343000173568726
7,0.625,0.7683428525924683,0.8376213908195496,0.5466970205307007,70,0.743399977684021
8,0.6402269005775452,0.7683428525924683,0.8376213908195496,0.540026843547821,80,0.7484999895095825
9,0.5995222926139832,0.7683428525924683,0.8376213908195496,0.5301333069801331,90,0.7348666787147522
10,0.5932523608207703,0.7683428525924683,0.8376213908195496,0.5296483039855957,100,0.7327666878700256
11,0.5948447585105896,0.7683428525924683,0.8376213908195496,0.5200132727622986,110,0.733299970626831
12,0.6101711988449097,0.7683428525924683,0.8376213908195496,0.5078108906745911,120,0.7384333610534668
13,0.8121019005775452,0.7683428525924683,0.8376213908195496,0.5058044791221619,130,0.8060666918754578
14,0.762042224407196,0.7683428525924683,0.8376213908195496,0.49346616864204407,140,0.7893000245094299
15,0.7240246534347534,0.7683428525924683,0.8376213908195496,0.49088796973228455,150,0.7765666842460632
16,0.6023089289665222,0.7683428525924683,0.8376213908195496,0.4994405508041382,160,0.73580002784729
17,0.6348527073860168,0.7683428525924683,0.8376213908195496,0.4653337299823761,170,0.7466999888420105
18,0.8496218323707581,0.7683428525924683,0.8376213908195496,0.4573429822921753,180,0.8186333179473877
19,0.7294983863830566,0.7683428525924683,0.8376213908195496,0.4634270966053009,190,0.7784000039100647
20,0.8727110028266907,0.7683428525924683,0.8376213908195496,0.4385892450809479,200,0.826366662979126
21,0.9168989062309265,0.7683428525924683,0.8376213908195496,0.4582211375236511,210,0.8411666750907898
22,0.768909215927124,0.7683428525924683,0.8376213908195496,0.44037044048309326,220,0.7915999889373779
23,0.8694267272949219,0.7683428525924683,0.8376213908195496,0.41962549090385437,230,0.8252666592597961
24,0.696954607963562,0.7683428525924683,0.8376213908195496,0.44925805926322937,240,0.7674999833106995
25,0.8933120965957642,0.7683428525924683,0.8376213908195496,0.41126373410224915,250,0.8332666754722595
26,0.9357085824012756,0.7683428525924683,0.8363199234008789,0.46270182728767395,260,0.8470333218574524
27,0.7977706789970398,0.7683428525924683,0.837421178817749,0.4757380187511444,270,0.8011999726295471
28,0.7588574886322021,0.7683428525924683,0.8376213908195496,0.4063703119754791,280,0.7882333397865295
29,0.7397491931915283,0.7683428525924683,0.8376213908195496,0.3989236354827881,290,0.7818333506584167
30,0.7971735596656799,0.7683428525924683,0.8376213908195496,0.3944641053676605,300,0.8010666370391846
31,0.9219745397567749,0.7683428525924683,0.8352187275886536,0.40205156803131104,310,0.8420666456222534
32,0.7916003465652466,0.7683428525924683,0.8353188633918762,0.39117226004600525,320,0.7984333038330078
33,0.7069068551063538,0.7683428525924683,0.8355190753936768,0.3973502814769745,330,0.7701333165168762
34,0.7764729261398315,0.7683428525924683,0.8352187275886536,0.3847426474094391,340,0.7933333516120911
35,0.843550980091095,0.7683428525924683,0.8349184393882751,0.3853309154510498,350,0.8156999945640564
36,0.8760947585105896,0.7683428525924683,0.8332165479660034,0.37912896275520325,360,0.826033353805542
37,0.9439689517021179,0.7683428525924683,0.8347181677818298,0.3781198263168335,370,0.8492666482925415
38,0.9101313948631287,0.7683428525924683,0.8366202712059021,0.38192176818847656,380,0.8385666608810425
39,0.8803741931915283,0.7683428525924683,0.8371208310127258,0.3773486316204071,390,0.8287666440010071
40,0.8850517272949219,0.7683428525924683,0.8372209668159485,0.3730050325393677,400,0.8303666710853577
41,0.9010748267173767,0.7683428525924683,0.8364200592041016,0.39309850335121155,410,0.8354666829109192
42,0.8327030539512634,0.7683428525924683,0.8368204832077026,0.3675878942012787,420,0.8126999735832214
43,0.8243431448936462,0.7683428525924683,0.8366202712059021,0.3671014606952667,430,0.8098333477973938
44,0.8286226391792297,0.7683428525924683,0.8368204832077026,0.37146031856536865,440,0.8113333582878113
45,0.8266321420669556,0.7683428525924683,0.837421178817749,0.36848920583724976,450,0.81086665391922
46,0.9512341022491455,0.7683428525924683,0.8352187275886536,0.3642185926437378,460,0.8518666625022888
47,0.8589769005775452,0.7683428525924683,0.8332165479660034,0.36148321628570557,470,0.8202999830245972
48,0.9453622698783875,0.7683428525924683,0.8287115693092346,0.36813366413116455,480,0.8477333188056946
49,0.8077229261398315,0.7683428525924683,0.8366202712059021,0.3748762309551239,490,0.8042666912078857
50,0.7679139971733093,0.7683428525924683,0.8376213908195496,0.393558144569397,500,0.791266679763794
