,at_least_4_accuracy,at_most_4_accuracy,exactly_4_accuracy,loss,steps,total_accuracy
0,0.3923324644565582,0.7693930864334106,0.16567754745483398,0.6825770735740662,0,0.44103333353996277
1,0.39192995429039,0.7693930864334106,0.16577646136283875,0.66670823097229,10,0.44093334674835205
2,0.39736366271972656,0.7693930864334106,0.16567754745483398,0.6572427153587341,20,0.44269999861717224
3,0.39847052097320557,0.7693930864334106,0.16567754745483398,0.6478038430213928,30,0.44306665658950806
4,0.3985711336135864,0.7693930864334106,0.16567754745483398,0.6434095501899719,40,0.4431000053882599
5,0.3985711336135864,0.7693930864334106,0.16567754745483398,0.6435238122940063,50,0.4431000053882599
6,0.39847052097320557,0.7693930864334106,0.16567754745483398,0.6408570408821106,60,0.44306665658950806
7,0.39847052097320557,0.7693930864334106,0.16567754745483398,0.6356130242347717,70,0.44306665658950806
8,0.3985711336135864,0.7693930864334106,0.16567754745483398,0.6321925520896912,80,0.4431000053882599
9,0.3983698785305023,0.7693930864334106,0.16567754745483398,0.6290931105613708,90,0.4430333375930786
10,0.39736366271972656,0.7693930864334106,0.16567754745483398,0.6243114471435547,100,0.44269999861717224
11,0.39565303921699524,0.7693930864334106,0.16577646136283875,0.6165068745613098,110,0.44216665625572205
12,0.3935399353504181,0.7703979015350342,0.1658753752708435,0.6046298146247864,120,0.44183334708213806
13,0.38850876688957214,0.7750201225280762,0.16933728754520416,0.5909197330474854,130,0.44286665320396423
14,0.38005635142326355,0.845156729221344,0.18180020153522491,0.5666875243186951,140,0.46753332018852234
15,0.3959549069404602,0.9344855546951294,0.17428289353847504,0.5741514563560486,150,0.4999000132083893
16,0.39847052097320557,0.7799437046051025,0.17398615181446075,0.6052941679954529,160,0.44936665892601013
17,0.39847052097320557,0.9040393829345703,0.173887237906456,0.5588299632072449,170,0.49050000309944153
18,0.39766553044319153,0.925743579864502,0.19258160889148712,0.5451615452766418,180,0.5037333369255066
19,0.3972630202770233,0.9499598145484924,0.21899110078811646,0.5496243238449097,190,0.5205333232879639
20,0.38780438899993896,0.8730908632278442,0.6425321698188782,0.5393602252006531,200,0.6346333622932434
21,0.31978264451026917,0.9508641362190247,0.834322452545166,0.4936486780643463,210,0.7025333046913147
22,0.3034815788269043,0.9595056176185608,0.834322452545166,0.45867863297462463,220,0.699999988079071
23,0.3603340685367584,0.9555867910385132,0.834322452545166,0.4512505829334259,230,0.7175333499908447
24,0.36556652188301086,0.9143890738487244,0.834322452545166,0.4539810121059418,240,0.7056000232696533
25,0.3847856819629669,0.9480506181716919,0.834322452545166,0.45659562945365906,250,0.7231333255767822
26,0.39343932271003723,0.8459606170654297,0.834322452545166,0.4741688072681427,260,0.6921333074569702
27,0.39585429430007935,0.9558882713317871,0.834322452545166,0.4549333453178406,270,0.7293999791145325
28,0.3965586721897125,0.9042403697967529,0.834322452545166,0.4477989673614502,280,0.7124999761581421
29,0.39675989747047424,0.9708601236343384,0.834322452545166,0.44179829955101013,290,0.734666645526886
30,0.3965586721897125,0.9606109261512756,0.834322452545166,0.44399476051330566,300,0.7311999797821045
31,0.39675989747047424,0.9298633337020874,0.834322452545166,0.4460222125053406,310,0.7210666537284851
32,0.39736366271972656,0.9692524075508118,0.834322452545166,0.43552321195602417,320,0.734333336353302
33,0.3974642753601074,0.9284566044807434,0.834322452545166,0.43725845217704773,330,0.7208333611488342
