,at_least_4_accuracy,at_most_4_accuracy,exactly_4_accuracy,loss,steps,total_accuracy
0,0.40954193472862244,0.7388383746147156,0.2090110182762146,0.7006444931030273,0,0.4544999897480011
1,0.5941665768623352,0.7126629948616028,0.838670551776886,0.6626019477844238,10,0.7148333191871643
2,0.5941665768623352,0.7526669502258301,0.838670551776886,0.6415925025939941,20,0.7283333539962769
3,0.5941665768623352,0.7624456882476807,0.838670551776886,0.6208705902099609,30,0.7316333055496216
4,0.5941665768623352,0.7624456882476807,0.838670551776886,0.6026214957237244,40,0.7316333055496216
5,0.5948681831359863,0.7624456882476807,0.838670551776886,0.583384096622467,50,0.7318666577339172
6,0.594467282295227,0.7624456882476807,0.838670551776886,0.565536618232727,60,0.7317333221435547
7,0.5947679877281189,0.7624456882476807,0.838670551776886,0.5540132522583008,70,0.7318333387374878
8,0.8228926658630371,0.7624456882476807,0.838670551776886,0.5420899987220764,80,0.807699978351593
9,0.8379272222518921,0.7624456882476807,0.838670551776886,0.5395896434783936,90,0.8126999735832214
10,0.8692994117736816,0.7624456882476807,0.838670551776886,0.5245165228843689,100,0.8231333494186401
11,0.6357622742652893,0.7624456882476807,0.838670551776886,0.5283428430557251,110,0.7454666495323181
12,0.8021449446678162,0.7624456882476807,0.838670551776886,0.5030258893966675,120,0.8008000254631042
13,0.7509271502494812,0.7624456882476807,0.838670551776886,0.5078286528587341,130,0.7837666869163513
14,0.7915204763412476,0.7624456882476807,0.838670551776886,0.4948098659515381,140,0.7972666621208191
15,0.798737108707428,0.7624456882476807,0.838670551776886,0.4973212778568268,150,0.7996666431427002
16,0.6794627904891968,0.7624456882476807,0.838670551776886,0.5269530415534973,160,0.7599999904632568
17,0.8263005018234253,0.7624456882476807,0.838670551776886,0.47941824793815613,170,0.8088333606719971
18,0.7372958064079285,0.7624456882476807,0.838670551776886,0.49409520626068115,180,0.7792333364486694
19,0.8578730821609497,0.7624456882476807,0.838670551776886,0.47653207182884216,190,0.8193333148956299
20,0.8018442392349243,0.7624456882476807,0.838670551776886,0.4748668372631073,200,0.8007000088691711
21,0.8102636337280273,0.7624456882476807,0.838670551776886,0.46585986018180847,210,0.8034999966621399
22,0.8309110999107361,0.7624456882476807,0.838670551776886,0.45472532510757446,220,0.810366690158844
23,0.8466472625732422,0.7624456882476807,0.838670551776886,0.44990378618240356,230,0.8155999779701233
24,0.8579733371734619,0.7624456882476807,0.838670551776886,0.442460298538208,240,0.8193666934967041
25,0.8792222142219543,0.7624456882476807,0.838670551776886,0.42546358704566956,250,0.8264333605766296
26,0.8919515013694763,0.7624456882476807,0.838670551776886,0.41922682523727417,260,0.8306666612625122
27,0.8501553535461426,0.7624456882476807,0.838670551776886,0.4194836914539337,270,0.8167666792869568
28,0.7746817469596863,0.7624456882476807,0.8379634022712708,0.44224032759666443,280,0.7914333343505859
29,0.8483511805534363,0.7624456882476807,0.8339226245880127,0.4147859513759613,290,0.8145999908447266
30,0.7628545761108398,0.7624456882476807,0.8382664918899536,0.4251437485218048,300,0.7875999808311462
31,0.9188132882118225,0.7624456882476807,0.8382664918899536,0.3895644545555115,310,0.8394666910171509
32,0.9340482950210571,0.7624456882476807,0.8381654620170593,0.3842608630657196,320,0.8445000052452087
33,0.9144031405448914,0.7624456882476807,0.8382664918899536,0.3721003234386444,330,0.8379999995231628
34,0.9307407140731812,0.7624456882476807,0.8374583125114441,0.3624492287635803,340,0.8431666493415833
35,0.9246266484260559,0.7624456882476807,0.8376603722572327,0.3574497699737549,350,0.8411999940872192
36,0.9056831002235413,0.7624456882476807,0.8382664918899536,0.3581983745098114,360,0.835099995136261
37,0.9172095656394958,0.7624456882476807,0.8385695815086365,0.3757690191268921,370,0.839033305644989
