,at_least_4_accuracy,at_most_4_accuracy,exactly_4_accuracy,loss,steps,total_accuracy
0,0.4082697629928589,0.7613019943237305,0.1638563722372055,0.7013482451438904,0,0.4432666599750519
1,0.4082697629928589,0.7613019943237305,0.1642531305551529,0.6813210248947144,10,0.44339999556541443
2,0.4082697629928589,0.7613019943237305,0.16831977665424347,0.665311872959137,20,0.44476667046546936
3,0.4082697629928589,0.7613019943237305,0.16474905610084534,0.6549625396728516,30,0.4435666799545288
4,0.4082697629928589,0.7613019943237305,0.1644514948129654,0.6506016254425049,40,0.4434666633605957
5,0.4082697629928589,0.7613019943237305,0.16584010422229767,0.6465060114860535,50,0.4439333379268646
6,0.4082697629928589,0.7613019943237305,0.16564173996448517,0.6409745216369629,60,0.44386667013168335
7,0.4082697629928589,0.7613019943237305,0.16643522679805756,0.6398741006851196,70,0.44413334131240845
8,0.4082697629928589,0.7613019943237305,0.1692124605178833,0.6380547881126404,80,0.4450666606426239
9,0.4082697629928589,0.7613019943237305,0.17407260835170746,0.6356804966926575,90,0.44670000672340393
10,0.4082697629928589,0.7613019943237305,0.17179131507873535,0.6321542859077454,100,0.44593334197998047
11,0.4082697629928589,0.7613019943237305,0.1700059473514557,0.6310376524925232,110,0.445333331823349
12,0.4082697629928589,0.7613019943237305,0.1795278787612915,0.6305579543113708,120,0.4485333263874054
13,0.4082697629928589,0.7613019943237305,0.19728228449821472,0.6230241060256958,130,0.4544999897480011
14,0.4082697629928589,0.7613019943237305,0.2487601637840271,0.6230964660644531,140,0.4717999994754791
15,0.4082697629928589,0.7613019943237305,0.36818093061447144,0.6168996095657349,150,0.5119333267211914
16,0.4082697629928589,0.7613019943237305,0.5551477670669556,0.6060118079185486,160,0.5747666954994202
17,0.4082697629928589,0.7613019943237305,0.8361436128616333,0.5791476964950562,170,0.6692000031471252
18,0.40756723284721375,0.7613019943237305,0.8361436128616333,0.5495678186416626,180,0.6689666509628296
19,0.4082697629928589,0.7613019943237305,0.8361436128616333,0.5321862101554871,190,0.6692000031471252
20,0.4082697629928589,0.7613019943237305,0.8361436128616333,0.5039029121398926,200,0.6692000031471252
21,0.4081694185733795,0.7613019943237305,0.8361436128616333,0.5006742477416992,210,0.6691666841506958
22,0.40726616978645325,0.8805505037307739,0.8361436128616333,0.5032116770744324,220,0.7084333300590515
23,0.40596145391464233,0.8178621530532837,0.8361436128616333,0.49200892448425293,230,0.6872000098228455
24,0.4082697629928589,0.8930078148841858,0.8361436128616333,0.47086283564567566,240,0.7128999829292297
