,at_least_4_accuracy,at_most_4_accuracy,exactly_4_accuracy,loss,steps,total_accuracy
0,0.6476715803146362,0.2213732898235321,0.1640671342611313,0.7007284760475159,0,0.3411666750907898
1,0.39593544602394104,0.7538201808929443,0.16278381645679474,0.6905657052993774,10,0.4374333322048187
2,0.402165025472641,0.7622544169425964,0.16248765587806702,0.6775415539741516,20,0.4422000050544739
3,0.40318626165390015,0.7623536586761475,0.16248765587806702,0.6629061102867126,30,0.4425666630268097
4,0.40298202633857727,0.7623536586761475,0.16248765587806702,0.6495752334594727,40,0.4424999952316284
5,0.4035947620868683,0.7623536586761475,0.16248765587806702,0.6416249871253967,50,0.44269999861717224
6,0.40349265933036804,0.7623536586761475,0.16248765587806702,0.639606773853302,60,0.4426666796207428
7,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.6377797722816467,70,0.4427333474159241
8,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.6363440752029419,80,0.4427666664123535
9,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.6333712339401245,90,0.4427666664123535
10,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.6303838491439819,100,0.4427666664123535
11,0.40318626165390015,0.7623536586761475,0.16248765587806702,0.6267200112342834,110,0.4425666630268097
12,0.4030841588973999,0.7623536586761475,0.16248765587806702,0.6214109659194946,120,0.44253334403038025
13,0.40349265933036804,0.7623536586761475,0.16248765587806702,0.6144194006919861,130,0.4426666796207428
14,0.4040032625198364,0.7623536586761475,0.16248765587806702,0.6032413244247437,140,0.4428333342075348
15,0.4039011299610138,0.7623536586761475,0.16248765587806702,0.5893459916114807,150,0.44279998540878296
16,0.4035947620868683,0.7623536586761475,0.16248765587806702,0.6234052181243896,160,0.44269999861717224
17,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.575507402420044,170,0.4427333474159241
18,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.574140727519989,180,0.4427666664123535
19,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5658590197563171,190,0.4427666664123535
20,0.4040032625198364,0.7623536586761475,0.16248765587806702,0.5665786266326904,200,0.4428333342075348
21,0.4033905267715454,0.7623536586761475,0.16248765587806702,0.5767411589622498,210,0.44263333082199097
22,0.4035947620868683,0.7623536586761475,0.16248765587806702,0.5722516775131226,220,0.44269999861717224
23,0.40349265933036804,0.7623536586761475,0.16248765587806702,0.5613062381744385,230,0.4426666796207428
24,0.40349265933036804,0.7623536586761475,0.16248765587806702,0.5720122456550598,240,0.4426666796207428
25,0.4033905267715454,0.7623536586761475,0.16248765587806702,0.5772355198860168,250,0.44263333082199097
26,0.40318626165390015,0.7623536586761475,0.16248765587806702,0.5619420409202576,260,0.4425666630268097
27,0.4040032625198364,0.7623536586761475,0.16248765587806702,0.5550212264060974,270,0.4428333342075348
28,0.4039011299610138,0.7623536586761475,0.16248765587806702,0.5616145730018616,280,0.44279998540878296
29,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5624143481254578,290,0.4427333474159241
30,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5569871068000793,300,0.4427666664123535
31,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5685101747512817,310,0.4427333474159241
32,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5552886724472046,320,0.4427666664123535
33,0.4039011299610138,0.7623536586761475,0.16248765587806702,0.5572913885116577,330,0.44279998540878296
34,0.4039011299610138,0.7623536586761475,0.16248765587806702,0.559380054473877,340,0.44279998540878296
35,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.550592303276062,350,0.4427666664123535
36,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5553410053253174,360,0.4427333474159241
37,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5500711798667908,370,0.4427333474159241
38,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.550220787525177,380,0.4427333474159241
39,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5526337027549744,390,0.4427333474159241
40,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5495745539665222,400,0.4427333474159241
41,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5487654805183411,410,0.4427666664123535
42,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5471042990684509,420,0.4427333474159241
43,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5487250685691833,430,0.4427666664123535
44,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5470697283744812,440,0.4427666664123535
45,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5501316785812378,450,0.4427666664123535
46,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5453566312789917,460,0.4427666664123535
47,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5584752559661865,470,0.4427333474159241
48,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5538896918296814,480,0.4427666664123535
49,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.553752064704895,490,0.4427666664123535
50,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5472915172576904,500,0.4427333474159241
51,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5625439286231995,510,0.4427333474159241
52,0.4039011299610138,0.7623536586761475,0.16248765587806702,0.5520546436309814,520,0.44279998540878296
53,0.4039011299610138,0.7623536586761475,0.16248765587806702,0.578284502029419,530,0.44279998540878296
54,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5761655569076538,540,0.4427666664123535
55,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5611181855201721,550,0.4427666664123535
56,0.4039011299610138,0.7623536586761475,0.16248765587806702,0.5603432655334473,560,0.44279998540878296
57,0.4039011299610138,0.7623536586761475,0.16248765587806702,0.5713328123092651,570,0.44279998540878296
58,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5515121817588806,580,0.4427666664123535
59,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5550957918167114,590,0.4427666664123535
60,0.40379902720451355,0.7623536586761475,0.16248765587806702,0.5482563972473145,600,0.4427666664123535
61,0.40379902720451355,0.7625520825386047,0.16248765587806702,0.5449597835540771,610,0.4428333342075348
62,0.40410539507865906,0.7622544169425964,0.16248765587806702,0.5608258843421936,620,0.4428333342075348
63,0.4040032625198364,0.7624528408050537,0.16248765587806702,0.5466769337654114,630,0.44286665320396423
64,0.4024713933467865,0.7624528408050537,0.16248765587806702,0.5698719620704651,640,0.44236665964126587
65,0.4004289209842682,0.7623536586761475,0.16248765587806702,0.5841420292854309,650,0.4416666626930237
66,0.3989991843700409,0.7623536586761475,0.16248765587806702,0.5427280068397522,660,0.44119998812675476
67,0.3978758156299591,0.7624528408050537,0.16248765587806702,0.5496031045913696,670,0.4408666789531708
68,0.39828431606292725,0.7627505660057068,0.16248765587806702,0.5433693528175354,680,0.44110000133514404
69,0.3967524468898773,0.7627505660057068,0.16248765587806702,0.5461024045944214,690,0.4406000077724457
70,0.398080050945282,0.7624528408050537,0.16248765587806702,0.5426821708679199,700,0.44093334674835205
71,0.398794949054718,0.7624528408050537,0.16248765587806702,0.5464023351669312,710,0.4411666691303253
72,0.39542484283447266,0.7627505660057068,0.16248765587806702,0.543064296245575,720,0.4401666522026062
73,0.3967524468898773,0.7626513242721558,0.16248765587806702,0.5424637794494629,730,0.44056665897369385
74,0.3969567120075226,0.7625520825386047,0.16248765587806702,0.5476810932159424,740,0.4406000077724457
75,0.40267565846443176,0.7625520825386047,0.16248765587806702,0.545019805431366,750,0.442466676235199
76,0.40379902720451355,0.7625520825386047,0.16248765587806702,0.5436992645263672,760,0.4428333342075348
77,0.4039011299610138,0.7627505660057068,0.16248765587806702,0.5372802019119263,770,0.4429333209991455
78,0.4039011299610138,0.7625520825386047,0.16248765587806702,0.5387405753135681,780,0.44286665320396423
79,0.4040032625198364,0.7625520825386047,0.16248765587806702,0.5365781188011169,790,0.44290000200271606
80,0.40410539507865906,0.7624528408050537,0.16248765587806702,0.5365723371505737,800,0.44290000200271606
81,0.4040032625198364,0.7624528408050537,0.16248765587806702,0.5365039110183716,810,0.44286665320396423
82,0.40379902720451355,0.7624528408050537,0.16248765587806702,0.536486029624939,820,0.44279998540878296
83,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5369035005569458,830,0.4427333474159241
84,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5347184538841248,840,0.4427333474159241
85,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5352495908737183,850,0.4427333474159241
86,0.40379902720451355,0.7622544169425964,0.16248765587806702,0.546364426612854,860,0.4427333474159241
87,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5399103760719299,870,0.4427333474159241
88,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5433955192565918,880,0.4427333474159241
89,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5385121703147888,890,0.4427333474159241
90,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.544076681137085,900,0.4427333474159241
91,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.540099024772644,910,0.4427333474159241
92,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5385612845420837,920,0.4427333474159241
93,0.4036968946456909,0.7623536586761475,0.16248765587806702,0.5370108485221863,930,0.4427333474159241
