,at_least_4_accuracy,at_most_4_accuracy,exactly_4_accuracy,loss,steps,total_accuracy
0,0.6035681962966919,0.2704147398471832,0.1712108999490738,0.7167377471923828,0,0.3476000130176544
1,0.6035681962966919,0.7880827188491821,0.31886526942253113,0.6889570951461792,10,0.5710333585739136
2,0.6035681962966919,0.7932297587394714,0.83510422706604,0.6702118515968323,20,0.7444333434104919
3,0.6033666133880615,0.7189943790435791,0.8354049921035767,0.6613222360610962,30,0.7194666862487793
4,0.6047777533531189,0.7984756827354431,0.8355051875114441,0.6480199098587036,40,0.7467333078384399
5,0.6051809191703796,0.7875878214836121,0.8355051875114441,0.6371223330497742,50,0.7432000041007996
6,0.607801616191864,0.7588834762573242,0.8355051875114441,0.6272682547569275,60,0.7343999743461609
7,0.6069952845573425,0.7658121585845947,0.8355051875114441,0.6116513609886169,70,0.736466646194458
8,0.6037697792053223,0.617143452167511,0.8355051875114441,0.6013712882995605,80,0.6853333115577698
9,0.6037697792053223,0.7600712776184082,0.8355051875114441,0.5987486839294434,90,0.7334666848182678
10,0.6037697792053223,0.7589824795722961,0.8355051875114441,0.5900591015815735,100,0.7330999970436096
11,0.7717971801757812,0.7589824795722961,0.8355051875114441,0.5922762751579285,110,0.7886666655540466
12,0.6105231046676636,0.7589824795722961,0.8355051875114441,0.5805922746658325,120,0.7353333234786987
13,0.6060881018638611,0.7589824795722961,0.8355051875114441,0.5761954188346863,130,0.7338666915893555
14,0.7732083201408386,0.7589824795722961,0.8355051875114441,0.5672927498817444,140,0.7891333103179932
15,0.6440882682800293,0.7589824795722961,0.8355051875114441,0.5769503712654114,150,0.7464333176612854
16,0.8886200785636902,0.7589824795722961,0.8355051875114441,0.5532601475715637,160,0.8273000121116638
17,0.861405074596405,0.7589824795722961,0.8355051875114441,0.5444725155830383,170,0.8183000087738037
18,0.7946779727935791,0.7589824795722961,0.8355051875114441,0.5401636362075806,180,0.7962333559989929
19,0.76212078332901,0.7589824795722961,0.8355051875114441,0.5398480296134949,190,0.7854666709899902
20,0.7661526203155518,0.7589824795722961,0.8355051875114441,0.5379228591918945,200,0.7868000268936157
21,0.9158350825309753,0.7589824795722961,0.8355051875114441,0.5430812239646912,210,0.8363000154495239
22,0.7577865123748779,0.7589824795722961,0.8355051875114441,0.5409020781517029,220,0.7840333580970764
23,0.7046668529510498,0.7589824795722961,0.8355051875114441,0.5601814985275269,230,0.7664666771888733
24,0.8289486765861511,0.7589824795722961,0.8355051875114441,0.5315614938735962,240,0.8075666427612305
25,0.800020158290863,0.7589824795722961,0.8355051875114441,0.5313540101051331,250,0.7979999780654907
26,0.8054631352424622,0.7589824795722961,0.8355051875114441,0.5308119654655457,260,0.7997999787330627
27,0.8145348429679871,0.7589824795722961,0.8355051875114441,0.5287527441978455,270,0.8027999997138977
28,0.7755266427993774,0.7589824795722961,0.8355051875114441,0.5315642952919006,280,0.789900004863739
29,0.8659409284591675,0.7589824795722961,0.8355051875114441,0.5229592323303223,290,0.8198000192642212
30,0.7352081537246704,0.7589824795722961,0.8355051875114441,0.5350540280342102,300,0.7765666842460632
31,0.8741054534912109,0.7589824795722961,0.8355051875114441,0.520122230052948,310,0.8224999904632568
32,0.8871081471443176,0.7589824795722961,0.8355051875114441,0.5192484855651855,320,0.8267999887466431
33,0.9384134411811829,0.7589824795722961,0.8355051875114441,0.5259729027748108,330,0.8437666893005371
34,0.9224876761436462,0.7589824795722961,0.8355051875114441,0.5195149779319763,340,0.8385000228881836
35,0.8056647777557373,0.7589824795722961,0.8355051875114441,0.5275376439094543,350,0.7998666763305664
36,0.9338776469230652,0.7589824795722961,0.8355051875114441,0.5168071389198303,360,0.8422666788101196
37,0.7631286978721619,0.7589824795722961,0.8355051875114441,0.5306874513626099,370,0.7857999801635742
38,0.9269226789474487,0.7589824795722961,0.8355051875114441,0.5164180994033813,380,0.8399666547775269
39,0.8461848497390747,0.7589824795722961,0.8355051875114441,0.53328537940979,390,0.8132666945457458
40,0.901824414730072,0.7589824795722961,0.8354049921035767,0.5281645059585571,400,0.8316333293914795
41,0.8874105215072632,0.7589824795722961,0.8355051875114441,0.5076825022697449,410,0.8269000053405762
42,0.6721096634864807,0.7589824795722961,0.8355051875114441,0.6108481884002686,420,0.7556999921798706
