,at_least_3_accuracy,first_3_accuracy,global_step,loss,total_accuracy
0,0.4962339401245117,0.5028960108757019,1,0.6933813691139221,0.4995978772640228
1,0.49638164043426514,0.5028960108757019,51,0.6917441487312317,0.49967098236083984
2,0.49638164043426514,0.5031856298446655,101,0.689793586730957,0.49981722235679626
3,0.5000738501548767,0.5018824338912964,151,0.6874793767929077,0.5009870529174805
4,0.6016836762428284,0.5023168325424194,201,0.6858157515525818,0.5515098571777344
5,0.6533746719360352,0.5056472420692444,251,0.6834538578987122,0.5787819027900696
6,0.6241323351860046,0.5104257464408875,301,0.6813312768936157,0.5667178630828857
7,0.6993058919906616,0.5110049247741699,351,0.678398609161377,0.6042260527610779
8,0.7802392840385437,0.5149145722389221,401,0.6743654012680054,0.6462674736976624
9,0.7654703855514526,0.5251954793930054,451,0.6712663769721985,0.6441470980644226
10,0.7741840481758118,0.5301187634468079,501,0.6667429804801941,0.650946855545044
11,0.8028356432914734,0.5421372652053833,551,0.6585940718650818,0.6711997985839844
12,0.816718339920044,0.5518389940261841,601,0.6500207185745239,0.6829714179039001
13,0.8289765119552612,0.5712423920631409,651,0.6377806067466736,0.6988374590873718
14,0.8446314930915833,0.5771792531013489,701,0.6168901920318604,0.709585428237915
15,0.8719539046287537,0.5838401317596436,751,0.5909612774848938,0.7264751195907593
16,0.8895288705825806,0.5993339419364929,801,0.5550629496574402,0.7429991960525513
17,0.9097622036933899,0.6227917671203613,851,0.5150682926177979,0.7648606896400452
18,0.9155220985412598,0.6219229698181152,901,0.4786359667778015,0.7672735452651978
19,0.9260079860687256,0.6414712071418762,951,0.45104819536209106,0.7823352813720703
20,0.9020823836326599,0.6511728763580322,1001,0.4428744912147522,0.7753893136978149
21,0.9237926602363586,0.6697074770927429,1051,0.41959527134895325,0.7954961061477661
22,0.9017870426177979,0.6820156574249268,1101,0.4224752187728882,0.7908167243003845
23,0.9274848699569702,0.689690113067627,1151,0.4000757336616516,0.8074139356613159
24,0.9360508322715759,0.6865044832229614,1201,0.39144718647003174,0.8100460767745972
25,0.932506263256073,0.690558910369873,1251,0.38508251309394836,0.8103384971618652
26,0.92704176902771,0.6979438066482544,1301,0.3803742825984955,0.8113621473312378
27,0.9333924055099487,0.7095279693603516,1351,0.3694612383842468,0.8203553557395935
28,0.934130847454071,0.7271937727928162,1401,0.36356741189956665,0.8296409845352173
29,0.9394476413726807,0.7353026270866394,1451,0.35807865858078003,0.8363676071166992
30,0.937970757484436,0.7422531247138977,1501,0.3529261648654938,0.8391460180282593
31,0.9366415739059448,0.7454387545585632,1551,0.34932851791381836,0.8400965332984924
32,0.9390046000480652,0.747465968132019,1601,0.34469035267829895,0.8422899842262268
33,0.9421060681343079,0.7499275803565979,1651,0.3389764428138733,0.8450683355331421
