,at_least_3_accuracy,first_3_accuracy,global_step,loss,total_accuracy
0,0.5059893131256104,0.3980540335178375,1,0.7014303207397461,0.4521896541118622
1,0.5059893131256104,0.4689224660396576,51,0.6992270946502686,0.48751357197761536
2,0.5059893131256104,0.46732500195503235,101,0.6979326605796814,0.4867173433303833
3,0.5059893131256104,0.4896892309188843,151,0.6962420344352722,0.49786463379859924
4,0.5059893131256104,0.5004356503486633,201,0.6952233910560608,0.5032211542129517
5,0.5082984566688538,0.5059540867805481,251,0.6943234801292419,0.5071299076080322
6,0.5136383175849915,0.5059540867805481,301,0.6936678290367126,0.5098081827163696
7,0.5121951103210449,0.5059540867805481,351,0.6931656002998352,0.5090843439102173
8,0.5146485567092896,0.5059540867805481,401,0.6925166845321655,0.5103148818016052
9,0.5491412878036499,0.5059540867805481,451,0.6916414499282837,0.5276148915290833
10,0.6032616496086121,0.5059540867805481,501,0.6908116340637207,0.5547593235969543
11,0.6254870891571045,0.5059540867805481,551,0.6899479031562805,0.5659066438674927
12,0.6595468521118164,0.5069706439971924,601,0.6888585090637207,0.5834962129592896
13,0.5222975611686707,0.5059540867805481,651,0.6872467398643494,0.5141512751579285
14,0.5344205498695374,0.5063897967338562,701,0.685299813747406,0.5204488039016724
15,0.4945879578590393,0.5059540867805481,751,0.6826411485671997,0.5002533197402954
16,0.515225887298584,0.5569270849227905,801,0.6783905625343323,0.5360115766525269
17,0.5290806889533997,0.6386871933937073,851,0.6715118885040283,0.5837133526802063
18,0.5300909280776978,0.6761544942855835,901,0.6597323417663574,0.6028953790664673
19,0.8061769604682922,0.8251524567604065,951,0.6406217813491821,0.8156352043151855
20,0.7396449446678162,0.8441765904426575,1001,0.5985727906227112,0.7917481064796448
21,0.717708170413971,0.8688643574714661,1051,0.541720986366272,0.79305100440979
22,0.7765911221504211,0.8848388195037842,1101,0.48917874693870544,0.830546498298645
23,0.782219648361206,0.8941330313682556,1151,0.4422175884246826,0.8380021452903748
24,0.7711069583892822,0.8993610143661499,1201,0.40963560342788696,0.8350343704223633
25,0.7999711632728577,0.9047342538833618,1251,0.38064995408058167,0.8521896600723267
26,0.8079087734222412,0.8958756923675537,1301,0.3736948072910309,0.8517553210258484
27,0.7814980745315552,0.8990705609321594,1351,0.3754366636276245,0.8401013612747192
28,0.832443356513977,0.8873075842857361,1401,0.35364511609077454,0.8597900867462158
29,0.8470197916030884,0.9050247073173523,1451,0.3233068883419037,0.875931978225708
30,0.8527926206588745,0.9102526903152466,1501,0.3098105788230896,0.8814332485198975
31,0.857843816280365,0.8999419212341309,1551,0.3108994960784912,0.8788273334503174
32,0.8618848323822021,0.9045889973640442,1601,0.30018511414527893,0.883170485496521
33,0.8685235977172852,0.9159163236618042,1651,0.28927984833717346,0.8921462297439575
34,0.8780487775802612,0.915335476398468,1701,0.2789352536201477,0.8966341018676758
35,0.8891614675521851,0.9133023619651794,1751,0.2786560356616974,0.9011943340301514
36,0.8962332010269165,0.9179494380950928,1801,0.2642880082130432,0.907057523727417
37,0.9022946953773499,0.917223334312439,1851,0.2580138146877289,0.9097357988357544
38,0.9106653332710266,0.9047342538833618,1901,0.25804391503334045,0.907709002494812
39,0.9108096361160278,0.908800482749939,1951,0.2488245964050293,0.9098081588745117
40,0.9134074449539185,0.9175137877464294,2001,0.24844098091125488,0.9154542088508606
41,0.9168711304664612,0.9215800166130066,2051,0.23572351038455963,0.9192182421684265
42,0.9164381623268127,0.9233226776123047,2101,0.23417937755584717,0.9198697209358215
43,0.9183143377304077,0.9204182624816895,2151,0.22869159281253815,0.9193630218505859
44,0.92610764503479,0.924339234828949,2201,0.2251664400100708,0.9252262115478516
45,0.930004358291626,0.9202730059623718,2251,0.23059503734111786,0.9251537919044495
46,0.9190359115600586,0.9189659953117371,2301,0.2213028222322464,0.9190011024475098
47,0.9353442192077637,0.9270984530448914,2351,0.21511182188987732,0.9312341809272766
48,0.9258190393447876,0.9284054636955261,2401,0.21596255898475647,0.9271082282066345
49,0.8872853517532349,0.9225965738296509,2451,0.23755455017089844,0.90488600730896
50,0.9321691393852234,0.9246296882629395,2501,0.20767034590244293,0.9284111261367798
51,0.9333237409591675,0.9310194849967957,2551,0.20446793735027313,0.9321751594543457
52,0.9333237409591675,0.9301481246948242,2601,0.20963020622730255,0.9317408800125122
53,0.9294270277023315,0.9327621459960938,2651,0.20627376437187195,0.9310894012451172
54,0.9388079047203064,0.9262271523475647,2701,0.19925299286842346,0.9325370788574219
55,0.9389522075653076,0.9310194849967957,2751,0.19429850578308105,0.9349982142448425
56,0.9323134422302246,0.9326168894767761,2801,0.197692409157753,0.9324647188186646
57,0.9396738409996033,0.935666561126709,2851,0.1913740038871765,0.9376764297485352
58,0.92610764503479,0.9318907856941223,2901,0.20801804959774017,0.9289902448654175
59,0.9341896176338196,0.9294220209121704,2951,0.19123715162277222,0.9318132400512695
60,0.9307259321212769,0.9382805824279785,3001,0.1900424361228943,0.9344915151596069
61,0.945013701915741,0.9343595504760742,3051,0.18345649540424347,0.9397032260894775
62,0.9389522075653076,0.8698809146881104,3101,0.24381498992443085,0.9045240879058838
63,0.9441477656364441,0.9310194849967957,3151,0.18434709310531616,0.9376040697097778
64,0.9455909729003906,0.938571035861969,3201,0.1810043752193451,0.9420919418334961
65,0.9349112510681152,0.937990128993988,3251,0.1812986433506012,0.9364458918571472
66,0.9432818293571472,0.9416207075119019,3301,0.17889757454395294,0.9424538612365723
67,0.9468898773193359,0.9410398006439209,3351,0.17456978559494019,0.943973958492279
68,0.9422715902328491,0.9413302540779114,3401,0.1778883934020996,0.9418023824691772
69,0.9334680438041687,0.9410398006439209,3451,0.18549619615077972,0.9372421503067017
70,0.9272622466087341,0.9414754509925842,3501,0.18530918657779694,0.9343467354774475
71,0.9455909729003906,0.942201554775238,3551,0.17744889855384827,0.943901538848877
72,0.9089334607124329,0.9247748851776123,3601,0.19842295348644257,0.916829526424408
73,0.941405713558197,0.9300029277801514,3651,0.17589765787124634,0.9357220530509949
74,0.9447250962257385,0.9455416798591614,3701,0.16738739609718323,0.9451320767402649
75,0.9331793785095215,0.945106029510498,3751,0.17627733945846558,0.9391241669654846
76,0.9445807337760925,0.9462677836418152,3801,0.16712196171283722,0.9454216361045837
77,0.9375090003013611,0.9458321332931519,3851,0.17384831607341766,0.9416576027870178
78,0.9453023672103882,0.9347952604293823,3901,0.16746915876865387,0.9400651454925537
79,0.9468898773193359,0.9419111013412476,3951,0.16365712881088257,0.9444082379341125
80,0.9474671483039856,0.9480104446411133,4001,0.16319449245929718,0.947737991809845
81,0.9445807337760925,0.9465582370758057,4051,0.16433720290660858,0.9455664157867432
82,0.9224996566772461,0.9115597009658813,4101,0.20097163319587708,0.9170466661453247
83,0.9350555539131165,0.9390066862106323,4151,0.16887395083904266,0.9370249509811401
84,0.9461683034896851,0.9465582370758057,4201,0.1600879430770874,0.9463626742362976
85,0.9424159526824951,0.9485913515090942,4251,0.16090156137943268,0.9454940557479858
86,0.9353442192077637,0.923758327960968,4301,0.17975693941116333,0.9295693039894104
87,0.9422715902328491,0.9465582370758057,4351,0.16299858689308167,0.9444082379341125
88,0.9510751962661743,0.9480104446411133,4401,0.1542971283197403,0.9495475888252258
89,0.9504979252815247,0.9494626522064209,4451,0.15508176386356354,0.9499819278717041
90,0.9523741006851196,0.9437990188598633,4501,0.15339627861976624,0.9480999112129211
91,0.9510751962661743,0.9404588937759399,4551,0.15479302406311035,0.9457835555076599
92,0.945013701915741,0.9464130401611328,4601,0.15665553510189056,0.9457111954689026
93,0.9422715902328491,0.9419111013412476,4651,0.15593723952770233,0.9420919418334961
94,0.9448693990707397,0.9503340125083923,4701,0.15427564084529877,0.9475932121276855
95,0.9445807337760925,0.9407493472099304,4751,0.15637783706188202,0.942671000957489
96,0.949776291847229,0.9474295377731323,4801,0.15137645602226257,0.9486066102981567
97,0.9503535628318787,0.9481557011604309,4851,0.14891508221626282,0.949258029460907
98,0.949776291847229,0.9480104446411133,4901,0.14833927154541016,0.9488961100578308
99,0.9507865309715271,0.9452512264251709,4951,0.1477116346359253,0.948027491569519
100,0.9523741006851196,0.9538193345069885,5001,0.14749819040298462,0.953094482421875
101,0.9499205946922302,0.9528027772903442,5051,0.14877629280090332,0.9513572454452515
102,0.9487660527229309,0.9458321332931519,5101,0.14730171859264374,0.9473036527633667
103,0.9385192394256592,0.9490270018577576,5151,0.15190176665782928,0.9437567591667175
104,0.9429932236671448,0.9445251226425171,5201,0.14997227489948273,0.9437567591667175
105,0.9572809934616089,0.9503340125083923,5251,0.14084742963314056,0.9538183212280273
106,0.954538881778717,0.9500435590744019,5301,0.1417969912290573,0.9522982239723206
107,0.9530956745147705,0.9387162327766418,5351,0.1488337367773056,0.9459283351898193
