,at_least_3_accuracy,first_3_accuracy,loss,steps,total_accuracy
176,0.8568404316902161,0.96439129114151,0.2534790635108948,1760,0.9101999998092651
177,0.905795156955719,0.9649959802627563,0.1351076364517212,1770,0.9351666569709778
178,0.909367561340332,0.9653319120407104,0.13037772476673126,1780,0.9371333122253418
179,0.9706932902336121,0.9651303291320801,0.10729049146175385,1790,0.9679333567619324
180,0.9843212366104126,0.9541789889335632,0.08675721287727356,1800,0.9693666696548462
181,0.9811457991600037,0.9464525580406189,0.09256336092948914,1810,0.9639333486557007
182,0.9825350642204285,0.9688255786895752,0.07079766690731049,1820,0.9757333397865295
183,0.9820719957351685,0.9678849577903748,0.06996216624975204,1830,0.9750333428382874
184,0.9625562429428101,0.9694302678108215,0.08315712958574295,1840,0.9659666419029236
185,0.9723471999168396,0.9672130942344666,0.08666621148586273,1850,0.9697999954223633
186,0.9870336055755615,0.9625772833824158,0.07314571738243103,1860,0.9749000072479248
187,0.9495236873626709,0.9699677228927612,0.09107086807489395,1870,0.9596666693687439
188,0.9794919490814209,0.9488040804862976,0.11371417343616486,1880,0.9642666578292847
189,0.9802857637405396,0.9504165649414062,0.11114884167909622,1890,0.9654666781425476
190,0.9808812141418457,0.9651303291320801,0.06845460087060928,1900,0.9730666875839233
191,0.9808812141418457,0.9395323991775513,0.10176422446966171,1910,0.9603666663169861
192,0.9859089851379395,0.9529024362564087,0.08093059808015823,1920,0.9695333242416382
193,0.9876289963722229,0.9637194275856018,0.06464845687150955,1930,0.975766658782959
194,0.9835273623466492,0.953507125377655,0.07347997277975082,1940,0.9686333537101746
195,0.9739348888397217,0.9659366011619568,0.07641936838626862,1950,0.9699666500091553
196,0.9773088097572327,0.9664068818092346,0.0718751773238182,1960,0.9718999862670898
197,0.973405659198761,0.9638537764549255,0.0795455127954483,1970,0.968666672706604
198,0.9898782968521118,0.9661381244659424,0.06531640887260437,1980,0.9781000018119812
199,0.9757872223854065,0.9647272229194641,0.07641495764255524,1990,0.970300018787384
200,0.9890182614326477,0.9679521918296814,0.06553095579147339,2000,0.9785666465759277
201,0.9871659278869629,0.9694302678108215,0.06196693703532219,2010,0.9783666729927063
202,0.9867028594017029,0.9625772833824158,0.06717789173126221,2020,0.9747333526611328
203,0.9852474331855774,0.9700349569320679,0.060160521417856216,2030,0.9776999950408936
204,0.9688409566879272,0.9676834344863892,0.07495124638080597,2040,0.9682666659355164
205,0.9638131856918335,0.9629132151603699,0.08612775802612305,2050,0.963366687297821
206,0.8530034422874451,0.9634506702423096,0.22893847525119781,2060,0.907800018787384
207,0.9117491245269775,0.9574711322784424,0.18637056648731232,2070,0.9344333410263062
208,0.9493913650512695,0.9656006693840027,0.09464956074953079,2080,0.9574333429336548
209,0.96956866979599,0.9696990251541138,0.07581280171871185,2090,0.9696333408355713
210,0.9858428239822388,0.9701693058013916,0.06786391139030457,2100,0.9780666828155518
211,0.9741333723068237,0.9694974422454834,0.0708395317196846,2110,0.971833348274231
212,0.9875628352165222,0.9698333740234375,0.06200861558318138,2120,0.978766679763794
213,0.9886213541030884,0.970370888710022,0.0599241741001606,2130,0.9795666933059692
214,0.9884228706359863,0.9674146771430969,0.06370227783918381,2140,0.9779999852180481
215,0.984652042388916,0.9648615717887878,0.06378386914730072,2150,0.9748333096504211
216,0.9885551929473877,0.9676834344863892,0.06404250115156174,2160,0.9782000184059143
217,0.9909367561340332,0.9600913524627686,0.08079161494970322,2170,0.9756333231925964
218,0.9921936988830566,0.9588820338249207,0.08276395499706268,2180,0.9756666421890259
219,0.9865705370903015,0.9602929353713989,0.08411923795938492,2190,0.9735333323478699
220,0.9877613186836243,0.9615694880485535,0.08067589998245239,2200,0.9747666716575623
221,0.9867028594017029,0.9698333740234375,0.06524188816547394,2210,0.9783333539962769
222,0.9784995913505554,0.9530368447303772,0.07597289234399796,2220,0.9658666849136353
223,0.9851812720298767,0.9243482947349548,0.09734475612640381,2230,0.9549999833106995
224,0.9898782968521118,0.967011570930481,0.06490911543369293,2240,0.9785333275794983
225,0.9861735701560974,0.9645928740501404,0.06336233764886856,2250,0.9754666686058044
226,0.9920613765716553,0.963249146938324,0.06004887819290161,2260,0.9777666926383972
227,0.991862952709198,0.9601585865020752,0.06291896104812622,2270,0.9761333465576172
228,0.9845197200775146,0.9531711935997009,0.07305388152599335,2280,0.9689666628837585
229,0.9749934077262878,0.9565305113792419,0.07827938348054886,2290,0.965833306312561
230,0.9851812720298767,0.9664068818092346,0.06290803849697113,2300,0.9758666753768921
231,0.9871659278869629,0.9669443964958191,0.058562442660331726,2310,0.9771333336830139
232,0.9847843050956726,0.9654662609100342,0.06023608148097992,2320,0.9751999974250793
233,0.9859751462936401,0.9676162600517273,0.057001978158950806,2330,0.9768666625022888
234,0.9814766049385071,0.9709755182266235,0.058590225875377655,2340,0.9762666821479797
235,0.9771103262901306,0.9715802073478699,0.06254156678915024,2350,0.9743666648864746
236,0.9304710030555725,0.9689599275588989,0.11826357245445251,2360,0.949566662311554
237,0.9383434653282166,0.9633163213729858,0.10848192870616913,2370,0.9507333040237427
238,0.9292802214622498,0.9694302678108215,0.11607675999403,2380,0.9491999745368958
239,0.9671871066093445,0.9718489646911621,0.07514185458421707,2390,0.9695000052452087
240,0.9872320890426636,0.9724536538124084,0.061698127537965775,2400,0.9799000024795532
241,0.9906721115112305,0.9578742384910583,0.07393331825733185,2410,0.974399983882904
242,0.9903413653373718,0.9716473817825317,0.07121031731367111,2420,0.9810666441917419
243,0.9919290542602539,0.9717146158218384,0.06573125720024109,2430,0.9818999767303467
244,0.9908705949783325,0.9708411693572998,0.059519074857234955,2440,0.9809333086013794
245,0.9890182614326477,0.9690943360328674,0.05677757039666176,2450,0.9791333079338074
246,0.992127537727356,0.9701021313667297,0.05413517355918884,2460,0.9811999797821045
247,0.9799550175666809,0.9717817902565002,0.058558471500873566,2470,0.9758999943733215
248,0.989415168762207,0.9739317297935486,0.05132707580924034,2480,0.9817333221435547
249,0.9927229285240173,0.9709755182266235,0.05315099284052849,2490,0.9819333553314209
250,0.9913998246192932,0.9735957980155945,0.04781622067093849,2500,0.9825666546821594
251,0.984652042388916,0.9709755182266235,0.05587305501103401,2510,0.9778666496276855
252,0.9915321469306946,0.9679521918296814,0.05651586502790451,2520,0.9798333048820496
253,0.9760518670082092,0.9725208282470703,0.05975407734513283,2530,0.9743000268936157
254,0.9747287631034851,0.9743348360061646,0.05737286061048508,2540,0.9745333194732666
255,0.9920613765716553,0.9758129715919495,0.046944163739681244,2550,0.984000027179718
256,0.9904736876487732,0.9752082824707031,0.0495724156498909,2560,0.9829000234603882
257,0.9898121356964111,0.9765520095825195,0.04812211915850639,2570,0.9832333326339722
258,0.9917306303977966,0.976417601108551,0.04648235812783241,2580,0.9841333627700806
259,0.9913336634635925,0.976417601108551,0.04583677649497986,2590,0.9839333295822144
260,0.9912675023078918,0.9731926918029785,0.054009851068258286,2600,0.9822999835014343
261,0.9870336055755615,0.973730206489563,0.05460266396403313,2610,0.9804333448410034
262,0.9920613765716553,0.9765520095825195,0.05253222584724426,2620,0.9843666553497314
263,0.9413204789161682,0.9740661382675171,0.09297344088554382,2630,0.9575666785240173
264,0.9693701863288879,0.9734614491462708,0.06499670445919037,2640,0.9714000225067139
265,0.9732733368873596,0.9731255173683167,0.06261074542999268,2650,0.9732000231742859
266,0.9874966740608215,0.9730583429336548,0.053870413452386856,2660,0.9803333282470703
267,0.9901428818702698,0.972655177116394,0.049966420978307724,2670,0.9814666509628296
268,0.9841228127479553,0.9721848964691162,0.050208743661642075,2680,0.9782000184059143
269,0.9934506416320801,0.9727224111557007,0.045116275548934937,2690,0.9831666946411133
270,0.9896136522293091,0.9750066995620728,0.04675307124853134,2700,0.982366681098938
271,0.9876951575279236,0.9733270406723022,0.049940794706344604,2710,0.980566680431366
272,0.9693040251731873,0.9761489033699036,0.06274016946554184,2720,0.9726999998092651
273,0.9922598600387573,0.9701021313667297,0.05159122869372368,2730,0.9812666773796082
274,0.9912014007568359,0.9773582220077515,0.04997028037905693,2740,0.984333336353302
275,0.9791611433029175,0.9617038369178772,0.06387971341609955,2750,0.9704999923706055
276,0.9935829639434814,0.9766863584518433,0.0500585176050663,2760,0.9851999878883362
277,0.9749272465705872,0.9727224111557007,0.0636291354894638,2770,0.9738333225250244
278,0.9618285298347473,0.9688255786895752,0.07891683280467987,2780,0.9653000235557556
279,0.9912675023078918,0.9742676615715027,0.044749900698661804,2790,0.9828333258628845
280,0.9883567094802856,0.9745364189147949,0.04710065945982933,2800,0.9815000295639038
281,0.958983838558197,0.9734614491462708,0.08063314110040665,2810,0.9661666750907898
282,0.9138661026954651,0.967750608921051,0.1243179589509964,2820,0.9405999779701233
283,0.9427758455276489,0.9769551157951355,0.10789219290018082,2830,0.9597333073616028
284,0.8876025676727295,0.9764848351478577,0.19769397377967834,2840,0.9316999912261963
285,0.9723471999168396,0.9762160778045654,0.06626692414283752,2850,0.9742666482925415
286,0.9371526837348938,0.9780300855636597,0.0883047804236412,2860,0.9574333429336548
287,0.988489031791687,0.9731255173683167,0.05359495058655739,2870,0.9808666706085205
288,0.9880259037017822,0.9721177220344543,0.06021720916032791,2880,0.9801333546638489
289,0.9904736876487732,0.9727224111557007,0.050329457968473434,2890,0.9816666841506958
290,0.9872320890426636,0.9633163213729858,0.05943646281957626,2900,0.9753666520118713
291,0.988952100276947,0.9413464069366455,0.0765361487865448,2910,0.9653333425521851
292,0.9933844804763794,0.9647272229194641,0.053587645292282104,2920,0.9791666865348816
293,0.9904075264930725,0.9660709500312805,0.05456392839550972,2930,0.9783333539962769
294,0.9836596846580505,0.9635850787162781,0.05995704233646393,2940,0.9736999869346619
295,0.9872982501983643,0.9734614491462708,0.05154852569103241,2950,0.9804333448410034
296,0.9935829639434814,0.9709083437919617,0.05389178916811943,2960,0.9823333621025085
297,0.9926567673683167,0.971109926700592,0.05362802371382713,2970,0.9819666743278503
298,0.988952100276947,0.9739989042282104,0.04982389882206917,2980,0.9815333485603333
299,0.9925245046615601,0.9770894646644592,0.04230395331978798,2990,0.9848666787147522
300,0.9941783547401428,0.9757457375526428,0.04407961666584015,3000,0.9850333333015442
301,0.9937814474105835,0.9764848351478577,0.040503449738025665,3010,0.9851999878883362
302,0.9921936988830566,0.9656678438186646,0.05883955582976341,3020,0.979033350944519
303,0.9912014007568359,0.9727224111557007,0.046873364597558975,3030,0.9820333123207092
304,0.987827479839325,0.9580085873603821,0.05738641694188118,3040,0.9730333089828491
305,0.9935829639434814,0.9634506702423096,0.05042169615626335,3050,0.9786333441734314
306,0.9868351221084595,0.9723864793777466,0.04979829117655754,3060,0.9796666502952576
307,0.988290548324585,0.9703036546707153,0.049294933676719666,3070,0.979366660118103
308,0.992789089679718,0.9718489646911621,0.04369195178151131,3080,0.9824000000953674
309,0.9863058924674988,0.9703036546707153,0.051555998623371124,3090,0.9783666729927063
310,0.9837920069694519,0.9673475027084351,0.05535589158535004,3100,0.9756333231925964
311,0.9885551929473877,0.9796425700187683,0.04121108725667,3110,0.9841333627700806
312,0.976978063583374,0.9780300855636597,0.04962779954075813,3120,0.9775000214576721
313,0.9607039093971252,0.9694974422454834,0.07928364723920822,3130,0.96506667137146
314,0.9864382147789001,0.9721848964691162,0.04996826872229576,3140,0.979366660118103
315,0.9564699530601501,0.9679521918296814,0.09000924229621887,3150,0.9621666669845581
316,0.9872982501983643,0.9669443964958191,0.05519850552082062,3160,0.9771999716758728
317,0.9755226373672485,0.9724536538124084,0.0596620999276638,3170,0.9739999771118164
318,0.9898121356964111,0.9761489033699036,0.039818573743104935,3180,0.9830333590507507
319,0.9904075264930725,0.9722520709037781,0.04254390299320221,3190,0.9814000129699707
320,0.9922598600387573,0.9582773447036743,0.07224445044994354,3200,0.9753999710083008
321,0.9864382147789001,0.9754098653793335,0.04349294304847717,3210,0.9809666872024536
322,0.9876951575279236,0.965533435344696,0.05249572917819023,3220,0.9767000079154968
323,0.9935168027877808,0.9634506702423096,0.05079969763755798,3230,0.978600025177002
324,0.9924583435058594,0.974872350692749,0.04078556224703789,3240,0.9837333559989929
325,0.9936491250991821,0.9779629111289978,0.04310379549860954,3250,0.9858666658401489
326,0.9923921823501587,0.9780972599983215,0.04151444137096405,3260,0.9853000044822693
327,0.9919290542602539,0.9738645553588867,0.04189993441104889,3270,0.9829666614532471
328,0.992326021194458,0.975678563117981,0.04093519225716591,3280,0.9840666651725769
329,0.9929214119911194,0.9796425700187683,0.03904944285750389,3290,0.9863333106040955
330,0.989415168762207,0.9771566987037659,0.04293106123805046,3300,0.9833333492279053
331,0.9948399066925049,0.9720505475997925,0.04717171937227249,3310,0.9835333228111267
332,0.9964276552200317,0.9717817902565002,0.046624451875686646,3320,0.9842000007629395
333,0.9962953329086304,0.9759473204612732,0.037348587065935135,3330,0.9861999750137329
334,0.9964937567710876,0.9776941537857056,0.03557373583316803,3340,0.9871666431427002
335,0.9953691363334656,0.9782988429069519,0.03898591175675392,3350,0.9868999719619751
336,0.9962291717529297,0.9792394638061523,0.03580181300640106,3360,0.9878000020980835
337,0.9962291717529297,0.9787691235542297,0.037273697555065155,3370,0.9875666499137878
338,0.995699942111969,0.9651975035667419,0.04838481545448303,3380,0.980566680431366
339,0.9903413653373718,0.967011570930481,0.05154484510421753,3390,0.978766679763794
340,0.9951045513153076,0.9813894033432007,0.035921696573495865,3400,0.9883000254631042
341,0.9949060678482056,0.97823166847229,0.03860317915678024,3410,0.9866333603858948
342,0.9960968494415283,0.9811206459999084,0.03350288048386574,3420,0.9886666536331177
343,0.9933844804763794,0.9623085260391235,0.05058949440717697,3430,0.9779666662216187
344,0.9898782968521118,0.9813894033432007,0.041740383952856064,3440,0.9856666922569275
