,at_least_3_accuracy,at_least_3_loss,first_3_accuracy,first_3_loss,loss,steps,total_F1,total_accuracy
0,0.5029804110527039,0.6931501626968384,0.4789125621318817,0.6935334205627441,0.6933412551879883,0,0.36527377367019653,0.49115586280822754
1,0.5029804110527039,0.6931502819061279,0.48846435546875,0.6933844089508057,0.6932682394981384,10,0.345609575510025,0.495848685503006
2,0.5029804110527039,0.6931500434875488,0.4944893419742584,0.6932660341262817,0.6932100653648376,20,0.3413662016391754,0.49880874156951904
3,0.5029804110527039,0.6931498646736145,0.4931667745113373,0.6931838393211365,0.6931694149971008,30,0.35188809037208557,0.4981589913368225
4,0.5029804110527039,0.6931495666503906,0.49669361114501953,0.6930278539657593,0.6930927038192749,40,0.355567991733551,0.4998916983604431
5,0.5029804110527039,0.6931483745574951,0.5022777318954468,0.6927947402000427,0.6929771900177002,50,0.3542975187301636,0.5026351809501648
6,0.5029804110527039,0.6931421160697937,0.5162380337715149,0.6923661828041077,0.6927634477615356,60,0.3576021194458008,0.509493887424469
7,0.5029804110527039,0.6931313276290894,0.5149155259132385,0.6920984387397766,0.6926261782646179,70,0.375814288854599,0.5088441371917725
8,0.5029804110527039,0.6931012272834778,0.5279940962791443,0.6915286779403687,0.6923308968544006,80,0.3821093440055847,0.5152696371078491
9,0.5029804110527039,0.6930233240127563,0.5447465181350708,0.6910305619239807,0.6920463442802429,90,0.37899887561798096,0.5235000848770142
10,0.5029804110527039,0.6924217343330383,0.5607641339302063,0.690528154373169,0.6914931535720825,100,0.3581528663635254,0.5313695669174194
11,0.5029804110527039,0.6904934644699097,0.5681116580963135,0.6900379657745361,0.6902707815170288,110,0.3193490505218506,0.5349794030189514
12,0.5029804110527039,0.68785160779953,0.5742835998535156,0.6895776391029358,0.6887004971504211,120,0.2724275290966034,0.5380116701126099
13,0.5029804110527039,0.686202883720398,0.578251302242279,0.6891525387763977,0.6876518726348877,130,0.25158563256263733,0.539961040019989
14,0.5029804110527039,0.6852277517318726,0.5820720195770264,0.6887305974960327,0.6869486570358276,140,0.2646581828594208,0.5418381094932556
15,0.5029804110527039,0.6844275593757629,0.5819250345230103,0.688387393951416,0.6863733530044556,150,0.28709426522254944,0.5417659282684326
16,0.5029804110527039,0.6837799549102783,0.5851579904556274,0.6881663799285889,0.6859352588653564,160,0.3130227029323578,0.5433542728424072
17,0.5029804110527039,0.6831104755401611,0.5889787077903748,0.6878998279571533,0.6854634881019592,170,0.32896557450294495,0.5452314019203186
18,0.5029804110527039,0.6824329495429993,0.5904482007026672,0.6875611543655396,0.6849526762962341,180,0.3286004066467285,0.5459533333778381
19,0.5029804110527039,0.6815341114997864,0.5932402610778809,0.6870623826980591,0.6842504143714905,190,0.31699347496032715,0.547325074672699
20,0.5029804110527039,0.6805458664894104,0.5979427099227905,0.6866225004196167,0.6835312247276306,200,0.3148066997528076,0.5496354103088379
21,0.5029804110527039,0.679686963558197,0.6033798456192017,0.686113178730011,0.6828441619873047,210,0.305987685918808,0.5523067116737366
22,0.5029804110527039,0.6789367198944092,0.610874354839325,0.685693621635437,0.6822567582130432,220,0.3074324429035187,0.5559887290000916
23,0.5029804110527039,0.6775604486465454,0.6133725047111511,0.6851009130477905,0.6812654137611389,230,0.30739694833755493,0.5572161078453064
24,0.5029804110527039,0.6763244271278381,0.6161645650863647,0.6843975782394409,0.6802905201911926,240,0.30141681432724,0.5585878491401672
25,0.5029804110527039,0.6751804351806641,0.620573103427887,0.6837445497512817,0.6793883442878723,250,0.29648473858833313,0.5607537627220154
26,0.5029804110527039,0.6738798022270203,0.6232182383537292,0.6832014322280884,0.6784592866897583,260,0.3006686568260193,0.5620532631874084
27,0.5029804110527039,0.672604501247406,0.6264511346817017,0.6826819777488708,0.6775559186935425,270,0.30576613545417786,0.5636416077613831
28,0.5029804110527039,0.6713981032371521,0.6308596730232239,0.6819241046905518,0.676569938659668,280,0.302482008934021,0.5658075213432312
29,0.5029804110527039,0.669672966003418,0.6335047483444214,0.6807273626327515,0.6751042604446411,290,0.2789802849292755,0.567107081413269
30,0.5029804110527039,0.667932391166687,0.6248346567153931,0.6793800592422485,0.6735568046569824,300,0.2415132075548172,0.5628474354743958
31,0.5029804110527039,0.6661269068717957,0.6201322674751282,0.6781949400901794,0.6720558404922485,310,0.2201153039932251,0.5605371594429016
32,0.5029804110527039,0.6639807820320129,0.6251285672187805,0.6770386099815369,0.6703961491584778,320,0.22783519327640533,0.5629918575286865
33,0.5029804110527039,0.6619554758071899,0.6264511346817017,0.6759453415870667,0.6688286066055298,330,0.2269122451543808,0.5636416077613831
34,0.5029804110527039,0.6603618860244751,0.6305657625198364,0.6748783588409424,0.667493462562561,340,0.23304438591003418,0.5656630992889404
35,0.5029804110527039,0.658800482749939,0.6380602717399597,0.6737827062606812,0.6661617755889893,350,0.24503226578235626,0.5693451762199402
36,0.5029804110527039,0.6571115851402283,0.6371785402297974,0.672475278377533,0.6646602153778076,360,0.24312333762645721,0.5689119696617126
37,0.5029804110527039,0.6551111936569214,0.6323291659355164,0.6708282828330994,0.662833571434021,370,0.2347693145275116,0.5665295124053955
38,0.5029804110527039,0.6530622839927673,0.632182240486145,0.669286847114563,0.6610338091850281,380,0.23415379226207733,0.5664572715759277
39,0.5029804110527039,0.6508764028549194,0.641880989074707,0.6675293445587158,0.6590583324432373,390,0.24908331036567688,0.5712223052978516
40,0.5029804110527039,0.6488644480705261,0.6415870785713196,0.6653777956962585,0.656978189945221,400,0.24845032393932343,0.5710778832435608
41,0.5029804110527039,0.6460771560668945,0.6352682113647461,0.6630221605300903,0.654402494430542,410,0.2388705015182495,0.5679734349250793
42,0.5029804110527039,0.643796980381012,0.621748685836792,0.6606472134590149,0.652076244354248,420,0.21801802515983582,0.5613313317298889
43,0.5029804110527039,0.6416968703269958,0.6240999102592468,0.6586276292800903,0.6500154137611389,430,0.2216799408197403,0.562486469745636
44,0.5029804110527039,0.6398523449897766,0.6360029578208923,0.6566802859306335,0.6481207013130188,440,0.23998983204364777,0.5683344006538391
45,0.5029804110527039,0.6375409364700317,0.6648052930831909,0.6548907160758972,0.6460655927658081,450,0.2827731668949127,0.582485020160675
46,0.5029804110527039,0.63548743724823,0.6740632057189941,0.6521910429000854,0.6436945796012878,460,0.2960866093635559,0.5870334506034851
