,at_least_3_accuracy,at_least_3_loss,first_3_accuracy,first_3_loss,loss,steps,total_F1,total_accuracy
0,0.5063923597335815,0.6931184530258179,0.489633172750473,0.6934269070625305,0.6932762265205383,0,0.3286815881729126,0.4979565143585205
1,0.507861852645874,0.6931045055389404,0.4876033067703247,0.6932776570320129,0.6931941509246826,10,0.3501085937023163,0.49766457080841064
2,0.5109478235244751,0.6930816769599915,0.48731333017349243,0.6931629180908203,0.6931252479553223,20,0.3869238793849945,0.4990512430667877
3,0.5119764804840088,0.6930530071258545,0.50079745054245,0.6930878758430481,0.6930730938911438,30,0.44071438908576965,0.5063494443893433
4,0.5125643014907837,0.6930457949638367,0.5068870782852173,0.6929690837860107,0.6930098533630371,40,0.45302069187164307,0.5097066164016724
5,0.5125643014907837,0.6930378675460815,0.5096418857574463,0.6928072571754456,0.6929242610931396,50,0.4417034387588501,0.511093258857727
6,0.512711226940155,0.6930376291275024,0.5099318623542786,0.6926612257957458,0.6928507089614868,60,0.4320610761642456,0.5113122463226318
7,0.5131521224975586,0.6930242776870728,0.5128316879272461,0.6924769878387451,0.6927512288093567,70,0.4235984981060028,0.5129908323287964
8,0.5130051374435425,0.6930139660835266,0.5158764719963074,0.6923322081565857,0.6926733255386353,80,0.4309297204017639,0.5144504308700562
9,0.5124173164367676,0.6930309534072876,0.5195012092590332,0.6921904683113098,0.6926102638244629,90,0.4255024194717407,0.5159830451011658
10,0.5125643014907837,0.6930457949638367,0.5195012092590332,0.6920793056488037,0.6925618648529053,100,0.4119890034198761,0.5160560607910156
11,0.5122703909873962,0.6930373311042786,0.5224010348320007,0.6919713616371155,0.6925030946731567,110,0.4223949611186981,0.5173697471618652
12,0.5121234655380249,0.6930447816848755,0.5266057848930359,0.6918294429779053,0.6924355626106262,120,0.426643431186676,0.5194132328033447
13,0.5119764804840088,0.6930479407310486,0.5350152254104614,0.6917051076889038,0.6923743486404419,130,0.44677963852882385,0.5235732197761536
14,0.5121234655380249,0.6930573582649231,0.5405248403549194,0.6915679574012756,0.6923103928565979,140,0.4518962800502777,0.5264195203781128
15,0.5110948085784912,0.6930679082870483,0.5431346893310547,0.691454291343689,0.6922582983970642,150,0.44366195797920227,0.5272222757339478
16,0.5112417340278625,0.6930657625198364,0.5474843978881836,0.6913398504257202,0.6921996474266052,160,0.44930383563041687,0.529484748840332
17,0.512711226940155,0.693056583404541,0.5528490543365479,0.6912344694137573,0.6921418905258179,170,0.4610980451107025,0.5329148769378662
18,0.512711226940155,0.6930509805679321,0.5556038618087769,0.6911044716835022,0.69207364320755,180,0.4589163064956665,0.5343015789985657
19,0.512711226940155,0.6930468678474426,0.5566188097000122,0.6909642815589905,0.6920011043548584,190,0.4541873633861542,0.5348124504089355
20,0.5140337944030762,0.6930027604103088,0.5635783672332764,0.6907892823219299,0.6918911337852478,200,0.4796968698501587,0.5389724373817444
21,0.5141807198524475,0.6929996013641357,0.5664781928062439,0.6906288266181946,0.6918089389801025,210,0.4788942337036133,0.540505051612854
22,0.5143277049064636,0.692995011806488,0.5708279013633728,0.6904675364494324,0.6917253136634827,220,0.48287245631217957,0.5427674651145935
23,0.5140337944030762,0.6930162310600281,0.5709728598594666,0.6902825236320496,0.6916428208351135,230,0.45607635378837585,0.5426945090293884
24,0.5124173164367676,0.6930382251739502,0.5708279013633728,0.690139889717102,0.6915819048881531,240,0.44264915585517883,0.5418187379837036
25,0.5135929584503174,0.6930245161056519,0.5734377503395081,0.689972460269928,0.6914908289909363,250,0.44446420669555664,0.5437162518501282
26,0.5135929584503174,0.6930252909660339,0.5761925578117371,0.6897929310798645,0.6914007663726807,260,0.43872132897377014,0.5451028943061829
27,0.5125643014907837,0.6930308938026428,0.583297073841095,0.6896206140518188,0.6913169622421265,270,0.43672093749046326,0.5481681227684021
28,0.5165319442749023,0.6929579973220825,0.5841670036315918,0.6894018650054932,0.6911705732345581,280,0.4545615613460541,0.5505765676498413
29,0.5200587511062622,0.6928203105926514,0.5872118473052979,0.689211905002594,0.6910064220428467,290,0.4784574806690216,0.5538607239723206
30,0.5188831686973572,0.6927308440208435,0.5869218707084656,0.6890239715576172,0.6908673048019409,300,0.4717453420162201,0.5531309247016907
31,0.5184423327445984,0.6926661133766174,0.5902566313743591,0.6887720227241516,0.690708339214325,310,0.4647899866104126,0.5545905828475952
32,0.5185892581939697,0.6926360130310059,0.5933014154434204,0.688533365726471,0.6905733942985535,320,0.46257179975509644,0.5561961531639099
33,0.5178545117378235,0.6925939321517944,0.5985211133956909,0.6882857084274292,0.6904277801513672,330,0.4688323438167572,0.5584586262702942
34,0.5174136757850647,0.6925573348999023,0.5995360016822815,0.6880444288253784,0.6902881860733032,340,0.4703924357891083,0.558750569820404
35,0.5185892581939697,0.6925560235977173,0.6025808453559875,0.6878034472465515,0.6901661157608032,350,0.46643608808517456,0.5608670115470886
36,0.5174136757850647,0.6924750208854675,0.6070755124092102,0.6874321699142456,0.6899390816688538,360,0.4735640585422516,0.5625455975532532
37,0.5184423327445984,0.6924325227737427,0.6121501922607422,0.6870572566986084,0.6897293925285339,370,0.47503969073295593,0.5656108856201172
38,0.5180014967918396,0.6924324035644531,0.6134551167488098,0.6868042349815369,0.6896017789840698,380,0.4619004428386688,0.5660487413406372
39,0.5206465721130371,0.69242924451828,0.6163549423217773,0.6863902807235718,0.6893918514251709,390,0.45996344089508057,0.5688220858573914
40,0.5200587511062622,0.6923802495002747,0.6241844296455383,0.685857892036438,0.6890994906425476,400,0.48351261019706726,0.5724712014198303
41,0.5207935571670532,0.6923522353172302,0.6295490860939026,0.685453474521637,0.6888821125030518,410,0.48117753863334656,0.5755364298820496
42,0.5238795280456543,0.692298948764801,0.630998969078064,0.6851361989974976,0.688696026802063,420,0.47423431277275085,0.5777988433837891
43,0.5202057361602783,0.6922008991241455,0.6356386542320251,0.6848086714744568,0.6884822845458984,430,0.4690314531326294,0.5783097147941589
44,0.519324004650116,0.6921275854110718,0.6359286904335022,0.6844406127929688,0.6882604956626892,440,0.45183923840522766,0.5780178308486938
45,0.5122703909873962,0.6920391917228699,0.6414383053779602,0.6838088035583496,0.6878983974456787,450,0.4721108078956604,0.5772879719734192
46,0.5087435841560364,0.6919549703598022,0.6453530788421631,0.6829491257667542,0.6874238848686218,460,0.501592755317688,0.577506959438324
47,0.5106539130210876,0.6918279528617859,0.652457594871521,0.6821456551551819,0.6869561076164246,470,0.5303042531013489,0.5820318460464478
48,0.5168258547782898,0.6916991472244263,0.6563723087310791,0.6814723610877991,0.6865530014038086,480,0.5547686815261841,0.5870676040649414
49,0.5203526616096497,0.6915600895881653,0.6640568375587463,0.6808672547340393,0.6861793398857117,490,0.5540551543235779,0.59268718957901
50,0.5254959464073181,0.6913614869117737,0.6749311089515686,0.6800715923309326,0.685680627822876,500,0.5646533966064453,0.6007152199745178
51,0.5282880067825317,0.6911754012107849,0.682180643081665,0.6793518662452698,0.6852260231971741,510,0.5430552959442139,0.6057509779930115
52,0.5359294414520264,0.6910161972045898,0.6869653463363647,0.678415060043335,0.684675395488739,520,0.5374510288238525,0.6119544506072998
53,0.5418074727058411,0.6909468173980713,0.6918950080871582,0.6776525378227234,0.6842572093009949,530,0.533083975315094,0.6173551082611084
54,0.5425422191619873,0.6907253265380859,0.6956647634506226,0.6766026020050049,0.6836185455322266,540,0.5496025085449219,0.6196175813674927
55,0.5476855039596558,0.6903950572013855,0.705234169960022,0.6755887269973755,0.6829439401626587,550,0.5853144526481628,0.6269887685775757
56,0.549155056476593,0.6900545358657837,0.7047991752624512,0.6746433973312378,0.682299017906189,560,0.6011877059936523,0.6274996399879456
57,0.5572373270988464,0.689677357673645,0.71074378490448,0.6732593774795532,0.6814151406288147,570,0.6024765968322754,0.6345059275627136
58,0.5709037184715271,0.6889678835868835,0.7171233892440796,0.6715586185455322,0.6802066564559937,580,0.6277986168861389,0.6445044279098511
59,0.5930933356285095,0.6879686117172241,0.7184283137321472,0.6696051359176636,0.6787265539169312,590,0.6633316874504089,0.6561815738677979
60,0.617634117603302,0.6865847706794739,0.7240829467773438,0.6672964692115784,0.6768765449523926,600,0.6855587363243103,0.6712158918380737
61,0.628508448600769,0.6853070259094238,0.732202410697937,0.6649104356765747,0.6750407814979553,610,0.6971690058708191,0.6807035207748413
62,0.6358559727668762,0.6842467784881592,0.74510657787323,0.66249018907547,0.6732954978942871,620,0.69621342420578,0.6908480525016785
63,0.6462894678115845,0.6822869777679443,0.7530810236930847,0.6595246195793152,0.6708293557167053,630,0.7054607272148132,0.700043797492981
64,0.6531961560249329,0.6807956695556641,0.7622154355049133,0.6562631726264954,0.6684471964836121,640,0.6927803158760071,0.7080718278884888
65,0.6661278605461121,0.6776670217514038,0.7683050632476807,0.6518698930740356,0.6646820902824402,650,0.7099385261535645,0.7175594568252563
66,0.6777369379997253,0.6739299297332764,0.7742496728897095,0.647674024105072,0.6607140302658081,660,0.7208575010299683,0.7263173460960388
