,at_least_4_accuracy,at_least_6_or_at_most_2_accuracy,global_step,loss,total_accuracy
0,0.4987364411354065,0.5061697959899902,1,0.6965051293373108,0.5024238228797913
1,0.4987364411354065,0.5061697959899902,51,0.6958446502685547,0.5024238228797913
2,0.4987364411354065,0.5061697959899902,101,0.6950653791427612,0.5024238228797913
3,0.4987364411354065,0.5061697959899902,151,0.6943087577819824,0.5024238228797913
4,0.4987364411354065,0.5061697959899902,201,0.693000853061676,0.5024238228797913
5,0.4987364411354065,0.5061697959899902,251,0.6923929452896118,0.5024238228797913
6,0.49881798028945923,0.5060869455337524,301,0.6914615631103516,0.5024238228797913
7,0.4987364411354065,0.5059213042259216,351,0.6906709671020508,0.5023005604743958
8,0.4987364411354065,0.5068323016166687,401,0.6897253394126892,0.502752423286438
9,0.49881798028945923,0.5126293897628784,451,0.6881443858146667,0.5056692361831665
10,0.4997146725654602,0.5197515487670898,501,0.6863236427307129,0.5096541047096252
11,0.4987364411354065,0.5101449489593506,551,0.6842519640922546,0.5043957233428955
12,0.5149588584899902,0.523809552192688,601,0.6811995506286621,0.5193492770195007
13,0.6238689422607422,0.5262939929962158,651,0.6767512559890747,0.5754662752151489
14,0.8626396059989929,0.5484058260917664,701,0.6707409024238586,0.7067619562149048
15,0.8069617748260498,0.553209125995636,751,0.6612144112586975,0.6810861825942993
16,0.9239422678947449,0.5426086783409119,801,0.6484525203704834,0.734779417514801
17,0.9291595220565796,0.5441821813583374,851,0.6347049474716187,0.738189160823822
18,0.8897855877876282,0.5409523844718933,901,0.6123847961425781,0.7167447209358215
19,0.9008722305297852,0.5601656436920166,951,0.5908543467521667,0.7318626046180725
20,0.8499225378036499,0.5725879669189453,1001,0.5781205892562866,0.712348997592926
21,0.886035680770874,0.596687376499176,1051,0.5595129132270813,0.7425026893615723
22,0.877476155757904,0.5745755434036255,1101,0.5534448027610779,0.7272204160690308
23,0.8769055008888245,0.5715941786766052,1151,0.5378293991088867,0.7254539728164673
24,0.8718513250350952,0.5160248279571533,1201,0.5315253138542175,0.6953414082527161
25,0.8815521597862244,0.5417805314064026,1251,0.5216864347457886,0.713006317615509
26,0.8720958828926086,0.5535403490066528,1301,0.5173341631889343,0.714074432849884
27,0.8744599223136902,0.62385094165802,1351,0.515613317489624,0.7501437664031982
28,0.8708730936050415,0.6624430418014526,1401,0.5079894661903381,0.7674800753593445
29,0.8882367610931396,0.6719668507575989,1451,0.49541375041007996,0.7809547185897827
30,0.895328938961029,0.6817391514778137,1501,0.4902135729789734,0.7893763780593872
31,0.9063340425491333,0.684803307056427,1551,0.4818468689918518,0.7964423894882202
32,0.8967147469520569,0.6963146924972534,1601,0.4780339002609253,0.7973050475120544
33,0.9062525629997253,0.7084885835647583,1651,0.4681076109409332,0.8081505298614502
34,0.9025841951370239,0.7157763838768005,1701,0.462776780128479,0.8099170327186584
35,0.9019320011138916,0.7333333492279053,1751,0.45786577463150024,0.8182975649833679
36,0.9085351228713989,0.7278674840927124,1801,0.4472469687461853,0.8189138174057007
37,0.9064971208572388,0.7332504987716675,1851,0.4392605423927307,0.8205570578575134
38,0.9125295281410217,0.7645548582077026,1901,0.42781034111976624,0.8391258120536804
39,0.9179098606109619,0.7429399490356445,1951,0.4138874113559723,0.8311149477958679
40,0.9218227863311768,0.7664596438407898,2001,0.40141451358795166,0.8447539210319519
41,0.9131001830101013,0.7873291969299316,2051,0.4003068506717682,0.8507106900215149
42,0.9161164164543152,0.7550310492515564,2101,0.38535529375076294,0.8362089991569519
43,0.9190511107444763,0.7937887907028198,2151,0.37386834621429443,0.8569139838218689
44,0.911551296710968,0.7940372824668884,2201,0.3749992549419403,0.8532577157020569
45,0.9206814765930176,0.7807039618492126,2251,0.36968177556991577,0.8512447476387024
46,0.926795482635498,0.777308464050293,2301,0.3584509789943695,0.8526415228843689
47,0.9276106357574463,0.7906418442726135,2351,0.35671791434288025,0.8596664071083069
48,0.930219292640686,0.7899792790412903,2401,0.3519044518470764,0.8606523871421814
49,0.9303008317947388,0.784679114818573,2451,0.3506428003311157,0.8580642342567444
