,at_least_4_accuracy,at_least_6_or_at_most_2_accuracy,global_step,loss,total_accuracy
0,0.5022642612457275,0.4510250687599182,1,0.6921843886375427,0.47672155499458313
1,0.5037198662757874,0.4450048804283142,51,0.6909856796264648,0.4744504690170288
2,0.5201358795166016,0.44915392994880676,101,0.6905897855758667,0.4847514033317566
3,0.5699498653411865,0.4329645335674286,151,0.6901773810386658,0.5016627311706543
4,0.7121947407722473,0.42360883951187134,201,0.6896653771400452,0.5683348178863525
5,0.8089115023612976,0.440367728471756,251,0.6891930103302002,0.6251926422119141
6,0.7646773457527161,0.4717702567577362,301,0.6886464953422546,0.6186633110046387
7,0.6631894111633301,0.5072404742240906,351,0.6882254481315613,0.5854489207267761
8,0.6225942373275757,0.5170843005180359,401,0.6878806948661804,0.5699975490570068
9,0.5830503106117249,0.5205824971199036,451,0.687421441078186,0.5519101023674011
10,0.6762089729309082,0.5201756954193115,501,0.6863772869110107,0.5984264612197876
11,0.7209283709526062,0.5130165815353394,551,0.6854363679885864,0.6172844767570496
12,0.6669092774391174,0.5247315168380737,601,0.6844852566719055,0.5960337519645691
13,0.8015526533126831,0.49601367115974426,651,0.682802140712738,0.6492416262626648
14,0.6865599155426025,0.5292059779167175,701,0.6818022727966309,0.6081190705299377
15,0.8034125566482544,0.5111454725265503,751,0.6791493892669678,0.6577175855636597
16,0.7916868925094604,0.5226976871490479,801,0.676572322845459,0.6575959324836731
17,0.8094776272773743,0.5235925912857056,851,0.6733339428901672,0.666964054107666
18,0.8526605367660522,0.465912789106369,901,0.6693304777145386,0.659866988658905
19,0.799692690372467,0.5139928460121155,951,0.6651356220245361,0.6572714447975159
20,0.865841805934906,0.44533029198646545,1001,0.657150387763977,0.6562170386314392
21,0.8465146422386169,0.4620078206062317,1051,0.6464311480522156,0.6548382043838501
22,0.8888888955116272,0.44232019782066345,1101,0.6332550048828125,0.6662746667861938
23,0.8875141739845276,0.4023755192756653,1151,0.612956166267395,0.6456727981567383
24,0.896652102470398,0.47128212451934814,1201,0.5905069708824158,0.6846054196357727
25,0.8886463046073914,0.5150504112243652,1251,0.5709486603736877,0.7024089694023132
26,0.8939834833145142,0.5355516076087952,1301,0.5533448457717896,0.7153053879737854
27,0.8896975517272949,0.4590790867805481,1351,0.5389211177825928,0.6750344634056091
28,0.8896975517272949,0.42442238330841064,1401,0.5272245407104492,0.6577581167221069
29,0.8879184722900391,0.46843475103378296,1451,0.5156118273735046,0.6788060665130615
30,0.9001293778419495,0.5178164839744568,1501,0.5076923966407776,0.7095466256141663
31,0.9091055989265442,0.46306541562080383,1551,0.49901679158210754,0.6867548227310181
32,0.9095908403396606,0.5062642097473145,1601,0.49301326274871826,0.7085327506065369
33,0.9079734683036804,0.5059388279914856,1651,0.48387572169303894,0.7075594067573547
34,0.9174349308013916,0.5187926888465881,1701,0.4770456552505493,0.7187119722366333
35,0.9189713597297668,0.5366091728210449,1751,0.47060298919677734,0.7283639907836914
36,0.9219634532928467,0.5501952767372131,1801,0.46474969387054443,0.7366371750831604
37,0.9252789616584778,0.5725675225257874,1851,0.46174556016921997,0.749452531337738
38,0.9046579599380493,0.5678489804267883,1901,0.46004483103752136,0.7367588877677917
39,0.9294840693473816,0.5963228344917297,1951,0.4462548494338989,0.7634033560752869
40,0.9239851236343384,0.6038886904716492,2001,0.445493221282959,0.7644172310829163
41,0.9343360662460327,0.6247966289520264,2051,0.4360100030899048,0.7800308465957642
42,0.9326378703117371,0.6373251080513,2101,0.4300113022327423,0.7854245901107788
43,0.9361151456832886,0.647657036781311,2151,0.4256989359855652,0.7923189401626587
44,0.9208313226699829,0.6493654251098633,2201,0.4234926700592041,0.7855057120323181
45,0.9300501346588135,0.6491214036941528,2251,0.4180949032306671,0.7900072932243347
46,0.9349830150604248,0.6679954528808594,2301,0.40878936648368835,0.8018898367881775
47,0.9439592361450195,0.683127224445343,2351,0.40241149067878723,0.8139346241950989
48,0.9480834603309631,0.6916694045066833,2401,0.3977373540401459,0.8202611804008484
49,0.9439592361450195,0.6810933947563171,2451,0.39158040285110474,0.8129207491874695
50,0.9086204171180725,0.7125772833824158,2501,0.4066162407398224,0.8108929991722107
51,0.9466278553009033,0.7246176600456238,2551,0.3801693618297577,0.8359558582305908
52,0.9454148411750793,0.7267328500747681,2601,0.3786589503288269,0.8364019989967346
53,0.8681061267852783,0.7219329476356506,2651,0.4148867428302765,0.7952388525009155
54,0.9488921165466309,0.7259193062782288,2701,0.3613116145133972,0.8377403020858765
55,0.9323952794075012,0.7531728148460388,2751,0.3609778881072998,0.8430529832839966
