,at_least_4_accuracy,at_least_6_or_at_most_2_accuracy,global_step,loss,total_accuracy
0,0.5030404925346375,0.49653881788253784,1,0.6990700960159302,0.4998183846473694
1,0.5030404925346375,0.49653881788253784,51,0.6975603103637695,0.4998183846473694
2,0.5030404925346375,0.49653881788253784,101,0.696518063545227,0.4998183846473694
3,0.5030404925346375,0.49653881788253784,151,0.6946788430213928,0.4998183846473694
4,0.5030404925346375,0.496620237827301,201,0.6932399272918701,0.4998587369918823
5,0.5030404925346375,0.4967016875743866,251,0.691940188407898,0.49989908933639526
6,0.5032005310058594,0.4967016875743866,301,0.6901846528053284,0.49997982382774353
7,0.5162426233291626,0.4967016875743866,351,0.6885361075401306,0.5065584778785706
8,0.5468074679374695,0.4967016875743866,401,0.6872947216033936,0.5219760537147522
9,0.5391262769699097,0.4967016875743866,451,0.6859341263771057,0.5181014537811279
10,0.5828932523727417,0.4967016875743866,501,0.6842621564865112,0.5401784181594849
11,0.7503600716590881,0.4967016875743866,551,0.6819781064987183,0.6246519088745117
12,0.8651784062385559,0.4967016875743866,601,0.6794286966323853,0.6825684905052185
13,0.8854216933250427,0.4967016875743866,651,0.6761898994445801,0.6927796006202698
14,0.8836613893508911,0.4967016875743866,701,0.6724850535392761,0.6918916702270508
15,0.8827812671661377,0.4967016875743866,751,0.666654646396637,0.6914477348327637
16,0.8724595904350281,0.4967016875743866,801,0.6609549522399902,0.6862412691116333
17,0.8987038135528564,0.4967016875743866,851,0.6501838564872742,0.699479341506958
18,0.8891022801399231,0.4967016875743866,901,0.6383017301559448,0.6946361660957336
19,0.876380205154419,0.4967016875743866,951,0.6271417737007141,0.688218891620636
20,0.8661385774612427,0.4967016875743866,1001,0.6142866015434265,0.6830528378486633
21,0.8751000165939331,0.4967016875743866,1051,0.6027253866195679,0.6875731348991394
22,0.8702192306518555,0.4967016875743866,1101,0.5918638706207275,0.6851111650466919
23,0.8651784062385559,0.4967016875743866,1151,0.5827440619468689,0.6825684905052185
24,0.8650984168052673,0.4967016875743866,1201,0.5705640316009521,0.6825281381607056
25,0.8569371104240417,0.4967016875743866,1251,0.5635764002799988,0.6784114241600037
26,0.8710193634033203,0.4967016875743866,1301,0.5578501224517822,0.6855148077011108
27,0.8554168939590454,0.4967016875743866,1351,0.5504430532455444,0.6776446104049683
28,0.8848615884780884,0.4967016875743866,1401,0.5376046299934387,0.6924970746040344
29,0.8846215605735779,0.49621304869651794,1451,0.5300900340080261,0.6921338438987732
30,0.8929428458213806,0.4944213628768921,1501,0.5228946805000305,0.695443332195282
31,0.9031845331192017,0.48766186833381653,1551,0.5156769752502441,0.6972595453262329
32,0.9036645889282227,0.4761788547039032,1601,0.5098430514335632,0.6918109655380249
33,0.8978236317634583,0.48277547955513,1651,0.5139579772949219,0.6921338438987732
34,0.9125459790229797,0.4854629933834076,1701,0.49802568554878235,0.7008919715881348
35,0.9169467091560364,0.48025083541870117,1751,0.4922509491443634,0.7005287408828735
36,0.922307550907135,0.45419007539749146,1801,0.48612669110298157,0.6903176307678223
37,0.8729396462440491,0.45647040009498596,1851,0.5026788711547852,0.666545569896698
38,0.9292686581611633,0.40923526883125305,1901,0.4760544002056122,0.6715502142906189
39,0.9380701184272766,0.3988109827041626,1951,0.4721033275127411,0.6708237528800964
40,0.9438310265541077,0.41086408495903015,2001,0.46666038036346436,0.6797029376029968
41,0.9423907995223999,0.446371853351593,2051,0.4621117413043976,0.6965734362602234
42,0.9419907331466675,0.44498738646507263,2101,0.45895078778266907,0.6956855058670044
43,0.944871187210083,0.44694194197654724,2151,0.45691433548927307,0.698107123374939
44,0.9478316307067871,0.43562179803848267,2201,0.4495094120502472,0.6939904093742371
45,0.9428708553314209,0.43505170941352844,2251,0.44723379611968994,0.6912055611610413
46,0.9524723887443542,0.45614463090896606,2301,0.4415462911128998,0.7065020203590393
47,0.9479116797447205,0.47935500741004944,2351,0.4407123625278473,0.715704083442688
48,0.9501520395278931,0.48823192715644836,2401,0.4352896213531494,0.7212334275245667
49,0.9263082146644592,0.49116379022598267,2451,0.4458991289138794,0.7106590867042542
50,0.9580733180046082,0.5063115954399109,2501,0.42908957600593567,0.734188973903656
51,0.9542326927185059,0.5046827793121338,2551,0.4269908666610718,0.7314444780349731
52,0.9561529755592346,0.5134782791137695,2601,0.4240396022796631,0.7367720007896423
53,0.9579932689666748,0.5118495225906372,2651,0.42101210355758667,0.7368930578231812
54,0.9551128149032593,0.5129896402359009,2701,0.41982510685920715,0.7360051870346069
55,0.9611937999725342,0.5144555568695068,2751,0.4168165326118469,0.7397990226745605
56,0.9545527100563049,0.5197491645812988,2801,0.4166578948497772,0.7390725016593933
57,0.9583133459091187,0.5367701053619385,2851,0.4132459759712219,0.7494046688079834
58,0.9611937999725342,0.5337567925453186,2901,0.4144689738750458,0.7493643164634705
59,0.9610337615013123,0.5389689803123474,2951,0.40882599353790283,0.7518666386604309
60,0.9594334959983826,0.5644596219062805,3001,0.4116729497909546,0.7636921405792236
61,0.9524723887443542,0.5642153024673462,3051,0.41163185238838196,0.7600597143173218
62,0.9605537056922913,0.5546054244041443,3101,0.40469396114349365,0.7593736052513123
63,0.9655144810676575,0.5611206293106079,3151,0.40173962712287903,0.7651047110557556
64,0.9658345580101013,0.5912533402442932,3201,0.4022464156150818,0.7801993489265442
65,0.9639942646026611,0.5918234586715698,3251,0.3989403247833252,0.7795535922050476
66,0.9581533074378967,0.6047723889350891,3301,0.40078192949295044,0.7830245494842529
67,0.9682348966598511,0.6080299615859985,3351,0.3960123062133789,0.7897243499755859
68,0.9654344916343689,0.6092515587806702,3401,0.39427393674850464,0.7889171242713928
69,0.9675148129463196,0.6142194271087646,3451,0.3931235074996948,0.7924284338951111
70,0.9655144810676575,0.6165811419487,3501,0.3912888765335083,0.7925899028778076
71,0.9564730525016785,0.6007817983627319,3551,0.39803948998451233,0.7801993489265442
72,0.9576732516288757,0.6166626214981079,3601,0.39513567090034485,0.7886750102043152
73,0.9690350294113159,0.6218747496604919,3651,0.3876015841960907,0.7969891428947449
74,0.9679948687553406,0.6314032077789307,3701,0.3860302269458771,0.8011865615844727
75,0.9706352949142456,0.6366153359413147,3751,0.38437995314598083,0.8051015138626099
76,0.9671947360038757,0.6206531524658203,3801,0.3838087022304535,0.7954554557800293
77,0.9703952670097351,0.632380485534668,3851,0.3814864456653595,0.8028817176818848
78,0.9744759202003479,0.6329505443572998,3901,0.3814685642719269,0.8052225708961487
79,0.9715954661369324,0.6258652806282043,3951,0.37880784273147583,0.8002582788467407
80,0.9699152112007141,0.6388956904411316,4001,0.3779093623161316,0.8058683276176453
81,0.974155843257904,0.6496457457542419,4051,0.37525686621665955,0.8133349418640137
82,0.976956307888031,0.6514374017715454,4101,0.37434160709381104,0.8156354427337646
